stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1813,寶利徠,2018Q2,tpex,482579,701061,1183640,141619,36179,177798,466355,263085,207148,-10863,,925725,,,80117,1005842,0,0,0,19.85
1815,富喬,2018Q2,tpex,3808823,10219438,14028261,2225901,4501146,6727047,4337844,1761918,1550634,-236306,-112876,7301214,,,,7301214,,0,10000000,17.23
2035,唐榮公司,2018Q2,tpex,4786618,14944207,19730825,4699261,9118154,13817415,3500000,46,2295395,117969,,,,,,5913410,,0,0,16.90
2061,風青,2018Q2,tpex,1028011,233642,1261653,574959,16608,591567,620751,926,49098,-689,,670086,,,,670086,0,0,0,10.79
2063,世鎧精密,2018Q2,tpex,851438,654238,1505676,670386,177573,847959,450000,28778,178846,93,,657717,0,,0,657717,0,0,0,14.62
2064,晉椿,2018Q2,tpex,1734575,1651741,3386316,1645139,326588,1971727,700000,101974,572176,-12201,,1361949,,,52640,1414589,0,0,0,19.46
2065,世豐,2018Q2,tpex,594680,838548,1433228,353369,51904,405273,326792,219191,299047,182925,0,,,,,1027955,0,0,0,31.46
2066,世德,2018Q2,tpex,1805591,432238,2237829,1201557,10486,1212043,365029,38699,641493,,-19435,,,,,1025786,0,0,247000,28.29
2067,嘉鋼,2018Q2,tpex,735250,701308,1436558,669264,233411,902675,451382,22805,26159,-577,,499769,,,34114,533883,,0,0,11.07
2070,精湛,2018Q2,tpex,991259,616968,1608227,663357,174619,837976,322828,67727,393162,-13466,,770251,,,,770251,0,0,0,23.86
2221,大甲,2018Q2,tpex,917510,464091,1381601,427862,226495,654357,424250,52135,225695,-1396,-1573,699111,0,,28133,727244,0,0,100000,16.52
2230,泰茂,2018Q2,tpex,617721,355781,973502,435105,56328,491433,396173,50582,41699,-6385,,482069,,,0,482069,0,0,0,12.17
2235,謚源,2018Q2,tpex,591456,1073394,1664850,414374,11006,425380,358780,497802,382888,,,,,,,1239470,,0,0,34.55
2596,綠意,2018Q2,tpex,2722374,130242,2852616,379419,,379419,1000000,189208,908494,0,0,2097702,0,,375495,2473197,,0,0,21.54
2640,大車隊,2018Q2,tpex,927636,1484761,2412397,1056815,82060,1138875,511953,451275,309141,-279,,1272090,,,1432,1273522,,0,0,26.09
2641,正德,2018Q2,tpex,184535,4191121,4375656,604990,2270123,2875113,1511246,8298,30390,-49391,,1500543,,,,1500543,0,5421808,0,9.93
2643,捷迅,2018Q2,tpex,930129,156437,1086566,398591,99252,497843,262300,72277,258025,-3879,,588723,,,,588723,,0,0,22.44
2718,全心投控,2018Q2,tpex,690682,534076,1224758,533774,117659,651433,225760,82463,264505,597,,,,,,573325,0,0,0,25.40
2719,燦星旅,2018Q2,tpex,752705,84832,837537,592751,705,593456,362920,0,-114262,-526,-4051,244081,,,,244081,0,0,228000,6.77
2724,藝舍-KY,2018Q2,tpex,210259,844994,1055253,562020,489423,1051443,681723,198523,-875193,-1243,,3810,0,,0,3810,,0,0,0.06
2726,雅茗-KY,2018Q2,tpex,981573,357930,1339503,467717,215367,683084,336355,233838,157602,-55897,-45989,625909,,,30510,656419,,0,495000,18.89
2729,瓦城,2018Q2,tpex,1167520,1427181,2594701,709107,37760,746867,232660,1210890,402582,-9979,,1836153,,,11681,1847834,,0,0,78.92
2732,六角,2018Q2,tpex,1286283,1270021,2556304,1185012,89298,1274310,381347,658115,175726,-25713,-93845,1095630,,,186364,1281994,0,377500,988000,30.65
2734,易飛網,2018Q2,tpex,516154,236673,752827,252604,96640,349244,302598,217181,-125790,532,,394521,,,9062,403583,,0,0,13.04
2736,富野,2018Q2,tpex,424837,1780312,2205149,292182,622635,914817,489923,464530,326601,9278,,1290332,,,,1290332,,0,0,26.34
2740,華軒,2018Q2,tpex,104689,149608,254297,47882,64953,112835,159782,89126,-106197,-1249,,141462,,,0,141462,0,0,0,8.85
2743,山富,2018Q2,tpex,1111039,384181,1495220,1003038,907,1003945,281899,80525,128851,,,,0,,,491275,,0,0,17.43
2745,五福,2018Q2,tpex,1511754,159650,1671404,1111224,1852,1113076,293085,148157,117086,,,558328,,,,558328,,0,0,19.05
2751,王座,2018Q2,tpex,196223,315354,511577,135493,7,135500,300000,80366,-4787,498,,376077,,,,376077,,0,0,12.54
2752,豆府,2018Q2,tpex,404164,101350,505514,130793,,130793,160000,90226,124495,0,,,,,,374721,,0,0,23.42
2916,滿心,2018Q2,tpex,790668,341138,1131806,197413,55338,252751,546269,127250,212692,-7156,,,,,,879055,0,0,0,16.09
2924,宏太-KY,2018Q2,tpex,609645,312608,922253,376557,6919,383476,340051,307179,-29907,-24728,-53818,538777,,,,538777,,0,1200000,16.42
2926,誠品生活,2018Q2,tpex,3081751,1867529,4949280,2628667,778187,3406854,473897,616351,473219,-25731,,1537736,,,4690,1542426,0,0,0,32.45
2937,集雅社,2018Q2,tpex,793269,203355,996624,463533,10374,473907,328600,53629,140488,,,522717,,,,522717,0,0,0,15.91
2941,米斯特,2018Q2,tpex,117047,47353,164400,51496,,51496,127900,50083,-67300,234,,110917,,,1987,112904,0,0,0,8.67
3064,泰偉,2018Q2,tpex,195204,320014,515218,310151,15337,325488,721051,0,-570031,32046,0,183066,,,6664,189730,0,0,0,2.54
3066,李洲,2018Q2,tpex,363855,892113,1255968,483509,144416,627925,830706,25885,-567695,168867,,457763,,,170280,628043,,0,0,5.51
3067,全域,2018Q2,tpex,172114,100221,272335,78050,7056,85106,290252,1360,-97741,-6642,0,187229,0,,0,187229,0,0,0,6.45
3071,協禧,2018Q2,tpex,2143324,642962,2786286,1279384,82788,1362172,1200000,33039,234632,-43557,,1424114,,,0,1424114,0,0,0,11.87
3073,天方能源,2018Q2,tpex,163685,340243,503928,77554,144512,222066,464637,8566,-214183,-1708,,257312,,,24550,281862,,0,0,5.54
3078,僑威,2018Q2,tpex,6612925,1418589,8031514,3588175,258564,3846739,2273911,214286,1685829,10749,,4184775,,,,4184775,,0,0,18.40
3081,聯亞,2018Q2,tpex,3006270,1402750,4409020,780343,3423,783766,905732,1655253,1074251,-9982,0,,,,,3625254,,0,0,40.03
3083,網龍,2018Q2,tpex,951962,319261,1271223,225216,5501,230717,857044,329657,-175761,-11981,0,998959,,,41547,1040506,0,0,0,11.66
3085,新零售,2018Q2,tpex,579575,746630,1326205,488544,143951,632495,1180817,253672,-840357,439,0,594571,,,99139,693710,,0,0,5.04
3086,華義*,2018Q2,tpex,295771,133257,429028,179351,96280,275631,611661,10575,-463798,-5191,,153247,,,150,153397,,0,0,2.51
3088,艾訊,2018Q2,tpex,2706288,1500316,4206604,1898289,168791,2067080,794180,205369,1145243,-5268,,2139524,,,0,2139524,0,0,0,26.94
3093,港建*,2018Q2,tpex,844199,330412,1174611,349926,34353,384279,362888,50326,386254,-14098,,785370,,,4962,790332,,0,0,21.64
3095,及成,2018Q2,tpex,502533,574797,1077330,351638,497828,849466,1092763,0,-827318,-73298,,192147,,,35717,227864,,0,0,1.76
3105,穩懋,2018Q2,tpex,12045454,24088792,36134246,7581126,3897003,11478129,4226664,9052896,9761802,1431695,0,24473057,,,183060,24656117,0,0,0,57.90
3114,好德,2018Q2,tpex,1800089,305629,2105718,1176890,6178,1183068,520142,52062,306316,44130,,922650,,,,922650,,0,0,18.45
3115,富榮綱,2018Q2,tpex,513709,67274,580983,172298,500,172798,436976,0,-30793,2002,,408185,,,0,408185,,0,0,9.34
3118,進階,2018Q2,tpex,536502,187145,723647,241873,5117,246990,324529,55945,96183,0,,,,,,476657,0,0,0,14.69
3122,笙泉,2018Q2,tpex,388145,191531,579676,107169,4623,111792,392999,46702,44455,-490,-15782,467884,,,,467884,,0,1000000,12.22
3128,昇銳,2018Q2,tpex,485360,407408,892768,283928,35448,319376,420000,98515,43760,296,,562571,,,10821,573392,,0,0,13.39
3131,弘塑,2018Q2,tpex,2623544,1783936,4407480,1779544,494606,2274150,246838,601772,946352,338368,0,2133330,,,0,2133330,0,0,0,86.43
3141,晶宏,2018Q2,tpex,1105837,239186,1345023,321098,6425,327523,634175,58540,334296,-9511,0,1017500,,,,1017500,,0,0,15.91
3147,大綜,2018Q2,tpex,1185072,136113,1321185,745580,24744,770324,340061,47054,164060,-314,,550861,,,,550861,0,0,0,16.20
3152,璟德,2018Q2,tpex,3206634,952556,4159190,1220790,8582,1229372,690162,573532,1666124,0,0,,0,0,,2929818,0,0,0,42.45
3158,嘉實,2018Q2,tpex,319195,302924,622119,203980,23206,227186,260897,37253,104404,-7633,,394921,,,12,394933,,0,0,15.14
3162,精確,2018Q2,tpex,374867,318727,693594,114374,6677,121051,1265313,314,-685465,-7619,,572543,,,,572543,,0,0,4.52
3163,波若威,2018Q2,tpex,1631851,772512,2404363,898391,61130,959521,753064,295245,571046,-41472,-133041,1444842,,,,1444842,0,0,3518000,20.13
3169,亞信,2018Q2,tpex,803811,155690,959501,183806,0,183806,537406,54420,199497,-15628,0,775695,,,0,775695,0,0,0,14.43
3171,炎洲流通,2018Q2,tpex,904793,734267,1639060,685797,243274,929071,592035,53302,68195,-3543,,709989,,,,709989,0,0,0,11.99
3176,基亞,2018Q2,tpex,1716313,3229151,4945464,448898,1041385,1490283,1386856,597501,-141685,-13990,,1828682,,,1626499,3455181,0,0,0,13.19
3178,公準,2018Q2,tpex,528509,1376048,1904557,642465,553300,1195765,397500,61600,212622,166,,671888,,,36904,708792,0,0,0,16.90
3188,鑫龍騰,2018Q2,tpex,4006124,22453,4028577,2787574,315000,3102574,902951,1575,21477,0,,,,,,926003,,0,0,10.26
3191,雲嘉南,2018Q2,tpex,347072,72102,419174,108767,54,108821,571948,115885,-365702,-11778,,310353,,,,310353,,0,0,5.43
3205,佰研,2018Q2,tpex,789164,216094,1005258,118432,5473,123905,327726,403466,154575,-4414,0,881353,,,0,881353,,0,0,26.89
3206,志豐,2018Q2,tpex,1263230,339817,1603047,731360,26538,757898,528595,133437,196623,-13506,0,845149,,,0,845149,0,0,0,16.31
3207,耀勝,2018Q2,tpex,470674,172632,643306,396439,53196,449635,432593,72841,-295514,-10779,,199141,0,,-5470,193671,0,0,0,4.60
3211,順達,2018Q2,tpex,10624894,5524613,16149507,5779275,3715561,9494836,1519685,2057287,3390332,-97609,-215024,6654671,,,0,6654671,0,0,4488000,45.12
3213,茂訊,2018Q2,tpex,1651948,386826,2038774,648687,102192,750879,586855,72650,663170,-45191,,1277484,,,10411,1287895,0,0,0,21.77
3217,優群,2018Q2,tpex,1283415,1065298,2348713,721790,32110,753900,821042,149030,343041,279783,,1592896,,,1917,1594813,0,0,0,19.40
3218,大學光,2018Q2,tpex,1319034,817698,2136732,557821,37870,595691,761230,381924,247955,-6087,,1385022,,,156019,1541041,,0,0,18.19
3219,倚強科,2018Q2,tpex,154571,44997,199568,35928,17310,53238,233004,0,-105824,-85,,127095,,,19235,146330,,0,0,5.45
3221,台嘉碩,2018Q2,tpex,1518849,1133315,2652164,824587,124436,949023,963150,577499,233434,-37852,-33170,1703061,,,80,1703141,,0,1689000,18.00
3224,三顧,2018Q2,tpex,1028910,274402,1303312,196376,10725,207101,580160,606811,-77731,-13029,,1096211,,,,1096211,0,0,0,18.89
3226,龍鋒,2018Q2,tpex,1230310,281681,1511991,570882,4668,575550,644306,14705,282365,-4935,,,,,,936441,,0,0,14.53
3227,原相,2018Q2,tpex,6009016,2228635,8237651,1742232,402443,2144675,1343331,1544921,3335552,13421,-165345,6071880,,,21096,6092976,0,84036,2299900,46.14
3228,金麗科,2018Q2,tpex,330480,259450,589930,100548,22703,123251,677927,0,-189514,-21734,,,,,,466679,0,0,0,6.88
3230,錦明,2018Q2,tpex,748130,693020,1441150,520130,4080,524210,1077465,238653,-342908,-56270,0,916940,0,,0,916940,,0,0,8.51
3232,昱捷,2018Q2,tpex,1036647,45856,1082503,697686,6124,703810,315679,5075,35202,-3109,,352847,,,25846,378693,0,0,0,11.18
3234,光環,2018Q2,tpex,1449555,1768579,3218134,1355549,617058,1972607,725277,400365,112863,7369,-10397,1235477,,,10050,1245527,,0,220000,17.09
3236,千如,2018Q2,tpex,1722642,969818,2692460,771954,622422,1394376,856414,181063,263247,-2640,0,1298084,0,,0,1298084,0,0,0,17.73
3252,海灣,2018Q2,tpex,1044032,2909176,3953208,585488,1639895,2225383,314458,275981,1077799,28500,0,1696738,,,31087,1727825,0,0,0,53.96
3259,鑫創,2018Q2,tpex,385158,268339,653497,85529,1090,86619,808596,0,-241718,0,,566878,,,,566878,,0,0,7.01
3260,威剛,2018Q2,tpex,14803293,12532875,27336168,11902816,6788702,18691518,2241724,3644434,3177998,-982115,-265166,7816875,,,827775,8644650,0,0,5985000,35.83
3264,欣銓,2018Q2,tpex,5116044,11574423,16690467,3628208,2979108,6607316,4903962,1259303,4126907,-80249,-126772,10083151,,,0,10083151,0,0,16250750,21.27
3265,台星科,2018Q2,tpex,3624521,2323827,5948348,761674,758660,1520334,1362617,366243,2672606,26548,,4428014,,,,4428014,0,0,0,32.50
3268,海德威,2018Q2,tpex,570785,449175,1019960,292551,190430,482981,334263,29064,60461,113191,,536979,,,0,536979,,0,0,16.06
3272,東碩,2018Q2,tpex,3200161,633034,3833195,1665029,642171,2307200,522649,546961,498636,-31494,-10757,1525995,,,,1525995,,,250000,29.34
3276,宇環,2018Q2,tpex,1059395,1188019,2247414,1039745,237618,1277363,697127,28787,69739,-35324,0,760329,0,,209722,970051,0,0,0,10.91
3284,太普高,2018Q2,tpex,841839,332944,1174783,301296,59539,360835,559618,107135,179342,-1872,-30275,813948,,,0,813948,0,0,1834000,15.04
3285,微端,2018Q2,tpex,970508,101166,1071674,454791,18346,473137,441093,40554,149026,-12764,-25646,592263,,,6274,598537,0,0,1374000,13.86
3287,廣寰科,2018Q2,tpex,407280,123243,530523,111836,2927,114763,439705,15203,-64214,476,,391170,,,24590,415760,,0,0,8.90
3288,點晶,2018Q2,tpex,216624,18724,235348,109485,,109485,566502,8028,-454112,6681,,127099,,,-1236,125863,,0,0,2.24
3289,宜特,2018Q2,tpex,2399035,6923814,9322849,2142608,3891921,6034529,635751,1828256,766556,-48136,,3182427,,,105893,3288320,,0,0,50.06
3290,東浦,2018Q2,tpex,1772881,952956,2725837,982216,308520,1290736,995489,236740,250652,-74771,,1408110,,,26991,1435101,0,0,0,14.14
3293,鈊象,2018Q2,tpex,3370736,1600520,4971256,1527730,103945,1631675,700871,277358,2319697,33685,,3331611,,,7970,3339581,,0,0,47.54
3294,英濟,2018Q2,tpex,3522397,1211826,4734223,2096969,168359,2265328,1320159,831822,165418,133462,,2450861,,,18034,2468895,0,0,0,18.56
3297,杭特,2018Q2,tpex,439168,497814,936982,184663,13298,197961,368598,133195,237688,-460,0,739021,,,0,739021,0,0,0,20.05
3303,岱稜,2018Q2,tpex,1584125,1386380,2970505,942860,354253,1297113,960896,480112,252149,-28481,0,1664676,,,8716,1673392,,0,0,17.32
3306,鼎天,2018Q2,tpex,895504,711081,1606585,318172,3437,321609,506077,532037,140817,106045,0,1284976,,,,1284976,,0,0,25.39
3310,佳穎,2018Q2,tpex,2974489,425852,3400341,1923056,26199,1949255,627816,272796,558659,-8185,0,1451086,,,0,1451086,0,0,0,23.11
3313,斐成,2018Q2,tpex,744796,169794,914590,29429,3372,32801,837708,622396,-575625,-2690,,881789,,,0,881789,0,0,0,10.53
3317,尼克森,2018Q2,tpex,1912477,440051,2352528,666767,9494,676261,612515,630512,434401,-1161,,1676267,,,0,1676267,0,0,0,27.37
3322,建舜電,2018Q2,tpex,1885030,356496,2241526,1357012,96028,1453040,864156,546,-276734,1978,0,589946,0,,198540,788486,0,0,0,6.83
3323,加百裕,2018Q2,tpex,4965470,573581,5539051,3166965,9067,3176032,867999,688829,755279,47412,0,2359519,,,3500,2363019,,0,0,27.18
3324,雙鴻,2018Q2,tpex,3798375,1411403,5209778,3060555,5761,3066316,826810,676369,786392,26981,-185482,2131070,,,12392,2143462,,23000,2392000,26.54
3325,旭品,2018Q2,tpex,1093077,424521,1517598,649432,65502,714934,746346,140778,-46684,-37776,0,802664,,,0,802664,,0,0,10.75
3332,幸康,2018Q2,tpex,1392242,325342,1717584,392702,14402,407104,481042,180614,678190,-29366,,1310480,,,,1310480,0,0,0,27.24
3339,泰谷,2018Q2,tpex,497401,857588,1354989,246407,533186,779593,961814,0,-386526,108,,575396,,,,575396,0,0,0,5.98
3349,寶德,2018Q2,tpex,458027,113523,571550,199748,10754,210502,329783,18177,16691,63,-3666,361048,,,,361048,0,0,300000,11.05
3354,律勝,2018Q2,tpex,1143398,454038,1597436,426644,3829,430473,701124,323644,163470,-15755,-5520,1166963,,,,1166963,0,0,630700,16.80
3357,臺慶科,2018Q2,tpex,2638289,2501521,5139810,2148671,200275,2348946,910000,369223,1437149,74492,0,2790864,,,,2790864,0,0,0,30.67
3360,尚立,2018Q2,tpex,4065380,165667,4231047,3249466,28346,3277812,754560,269268,25842,-5295,-91137,953238,,,-3,953235,,0,6625000,13.85
3362,先進光,2018Q2,tpex,1476341,1068018,2544359,959919,68889,1028808,958587,234189,316267,-15353,-28952,1464738,,,50813,1515551,,0,1500000,15.94
3363,上詮,2018Q2,tpex,987140,655194,1642334,449137,2625,451762,774741,348247,325056,-33709,-223763,1190572,,,,1190572,,0,7548000,17.03
3372,典範,2018Q2,tpex,1109843,1528116,2637959,319583,4348,323931,4073300,93843,-1848369,-4746,,,,,,2314028,0,0,0,5.68
3373,熱映,2018Q2,tpex,607363,223262,830625,151212,9796,161008,432898,177564,86429,-27274,,669617,,,,669617,,0,0,15.47
3374,精材,2018Q2,tpex,1923419,4291634,6215053,931135,2404706,3335841,2716949,1623855,-1446386,-15206,,,,,,2879212,,0,0,10.60
3379,彬台,2018Q2,tpex,544148,372953,917101,404898,13231,418129,380417,69971,61904,-13320,,498972,,,,498972,,0,0,13.12
3388,崇越電,2018Q2,tpex,4702423,418239,5120662,1801043,153403,1954446,640610,945475,1457831,-1246,,3042670,,,123546,3166216,0,0,0,47.50
3390,旭軟,2018Q2,tpex,1569135,288017,1857152,632964,891,633855,669811,355363,194917,3206,0,1223297,,,0,1223297,0,0,0,18.26
3402,漢科,2018Q2,tpex,3368404,475479,3843883,2388371,109374,2497745,730476,320338,312864,-17540,0,1346138,,,0,1346138,0,0,0,18.43
3430,奇鈦科,2018Q2,tpex,711762,541901,1253663,584518,248024,832542,278976,8013,136018,-1886,,421121,,,,421121,,0,0,15.40
3434,哲固,2018Q2,tpex,415694,97141,512835,263787,19165,282952,227000,0,7192,-4309,,229883,,,,229883,0,0,0,10.13
3438,類比科,2018Q2,tpex,1036752,771700,1808452,237932,159153,397085,673797,582219,160282,-4931,,1411367,,,,1411367,0,0,0,20.95
3441,聯一光電,2018Q2,tpex,861144,162563,1023707,155444,19424,174868,400399,212410,232709,-3072,,842446,,,6393,848839,,0,0,21.04
3444,利機,2018Q2,tpex,532247,324539,856786,241032,23590,264622,391146,56611,129516,14891,0,592164,,,0,592164,,0,0,15.14
3455,由田,2018Q2,tpex,3001460,839535,3840995,1941541,75061,2016602,614687,752249,447411,10046,,1824393,,,,1824393,0,0,0,29.68
3465,進泰電子,2018Q2,tpex,56879,19977,76856,17454,2523,19977,171603,10917,-126211,570,,56879,,,,56879,,0,0,3.31
3466,德晉,2018Q2,tpex,1483722,602797,2086519,834238,18770,853008,608876,559169,123978,-58512,,1233511,,,,1233511,0,0,0,20.26
3479,安勤,2018Q2,tpex,2293974,1223078,3517052,1082081,267176,1349257,691942,925933,351130,-24572,-1535,1942898,,,224897,2167795,0,0,45690,28.10
3483,力致,2018Q2,tpex,2898034,1013963,3911997,1944064,140308,2084372,538560,1117634,246830,-53142,-22257,1827625,,,0,1827625,0,0,962000,34.55
3484,崧騰,2018Q2,tpex,2588058,1034641,3622699,1550720,337800,1888520,697365,547379,479212,-40400,,1683556,,,50623,1734179,,0,0,24.14
3485,敘豐,2018Q2,tpex,842116,279714,1121830,214238,6618,220856,319550,15528,576874,-10978,0,900974,,,,900974,,0,0,28.20
3489,森寶,2018Q2,tpex,3336298,222232,3558530,1147688,1162482,2310170,831307,331495,85558,0,,1248360,,,,1248360,0,0,0,15.02
3490,單井,2018Q2,tpex,547044,1209627,1756671,191231,221041,412272,687605,440830,595017,-8179,-370874,1344399,,,0,1344399,0,0,5420000,21.22
3491,昇達科,2018Q2,tpex,1691333,1264904,2956237,864964,15753,880717,560812,834135,297595,27462,,1720004,,,355516,2075520,,0,0,30.67
3492,長盛,2018Q2,tpex,695703,216243,911946,394861,4049,398910,355316,19787,138833,-900,0,513036,0,,0,513036,0,0,0,14.44
3498,陽程,2018Q2,tpex,3376708,1099309,4476017,1117633,186480,1304113,916757,1415210,903090,-17307,-52406,3165344,,,6560,3171904,,0,1000000,34.91
3499,環天科,2018Q2,tpex,707368,407324,1114692,456983,38976,495959,549706,72417,11158,-14548,0,618733,,,0,618733,0,0,0,11.26
3508,位速,2018Q2,tpex,1757850,1393913,3151763,1421806,63037,1484843,1015377,2061466,-1222470,-99367,-56294,1698712,,,-31792,1666920,0,0,1076366,16.91
3511,矽瑪,2018Q2,tpex,606613,318488,925101,448317,1185,449502,445729,169411,-149104,-18099,,447937,0,,27662,475599,0,0,0,10.05
3512,皇龍,2018Q2,tpex,2028729,289887,2318616,1307957,27821,1335778,710000,268074,-42223,46987,,982838,,,0,982838,0,0,0,13.84
3516,亞帝歐,2018Q2,tpex,966794,694344,1661138,341296,12733,354029,519133,833137,-35881,-15264,0,1301125,0,,5984,1307109,0,0,0,25.06
3520,華盈,2018Q2,tpex,517243,146329,663572,284261,88586,372847,640325,0,-369121,-6842,,264362,,,26363,290725,,0,0,4.13
3521,台鋼建設,2018Q2,tpex,1620290,321753,1942043,914013,632226,1546239,467306,,-71850,348,,,,,,395804,,0,0,8.47
3522,御嵿,2018Q2,tpex,574200,1714717,2288917,564770,249275,814045,726000,662048,62660,-28283,0,1422425,,,52447,1474872,,0,0,19.59
3523,迎輝,2018Q2,tpex,73750,991601,1065351,178640,544620,723260,960996,,-630080,11175,,342091,,,,342091,,0,0,3.56
3526,凡甲,2018Q2,tpex,1958802,612046,2570848,1191182,40032,1231214,658372,249873,519705,-44792,-43524,1339634,,,0,1339634,,0,671000,20.56
3527,聚積,2018Q2,tpex,2533047,387966,2921013,943906,82919,1026825,395558,984503,525136,-17939,,1887258,,,6930,1894188,,0,0,49.90
3529,力旺,2018Q2,tpex,2069905,632083,2701988,878615,19497,898112,757908,409137,694733,-57902,0,1803876,,,0,1803876,0,0,0,23.80
3531,先益,2018Q2,tpex,2017171,443663,2460834,663224,33303,696527,611750,669678,527575,-82344,,1726659,,,37648,1764307,0,0,0,28.22
3537,堡達,2018Q2,tpex,1115004,244306,1359310,457002,67935,524937,486952,105466,255713,-13758,0,834373,0,,0,834373,0,0,0,17.13
3540,曜越,2018Q2,tpex,2826318,265992,3092310,1708263,5005,1713268,666130,463556,283899,-28866,-18270,1366449,,,12593,1379042,,0,1365000,20.94
3541,西柏,2018Q2,tpex,1448735,417928,1866663,977793,45454,1023247,493211,72079,302473,-24347,0,843416,0,,,843416,0,0,0,17.10
3546,宇峻,2018Q2,tpex,1255453,265733,1521186,385787,22026,407813,417480,292218,430910,10200,-37435,1113373,,,0,1113373,,0,567700,29.74
3548,兆利,2018Q2,tpex,4460824,1635969,6096793,2393172,106693,2499865,605514,1339375,1598538,62642,-9141,3596928,,,0,3596928,0,0,430000,59.83
3551,世禾,2018Q2,tpex,1252661,2419275,3671936,671902,363657,1035559,567749,679504,1443229,-56415,,2634067,,,2310,2636377,,0,0,46.39
