stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2023Q4,twse,131334685,9330538,140665223,108355052,168063,108523115,14558313,,91261,15965609,1434309,,32049492,,,92616,32142108,0,0,0,22.01
6005,群益證,2023Q4,twse,223526822,23383910,246910732,201651712,1894496,203546208,21709081,,2743256,13140393,2654153,,40246883,,,3117641,43364524,,0,0,18.54
6024,群益期,2023Q4,twse,48408270,931823,49340093,42077086,86629,42163715,2104376,,1663251,3418234,-12412,,7173449,,,2929,7176378,,0,0,34.09
