stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2017Q2,twse,81121816,4779083,85900899,61730158,32585,61762743,13904281,142702,10003653,41462,0,24092098,,,24138156,0,0,0,18.04
6005,群益證,2017Q2,twse,118827847,13563006,132390853,99030670,1722551,100753221,21690730,2852299,5026528,189396,0,29758953,,,31637632,0,0,0,13.72
6024,群益期,2017Q2,twse,32724003,495394,33219397,28950110,11079,28961189,1603979,1207735,1449432,-27840,0,4233306,,,4258208,0,0,0,26.39
