stock_id,name,period,market,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2801,彰銀,2015Q1,twse,34996556,95028137,38626767,41066,,18831522,594600,,1309312593,57660457,188565148,,,46137873,23768046,11010889,451682,2959909,840211,1828825456,133143208,938700,21113261,,5673942,24530071,1029712,,1457412374,48418988,,,516617,4007180,6728489,3293800,1706806342,79040404,,42648428,330282,0,122019114,,,,122019114,0,0,0,15.44
2812,台中銀,2015Q1,twse,8542583,79476845,22068923,0,3449995,7801254,1086,0,376793452,21244207,3170800,140516,561424,1188807,9159693,0,147844,571635,1560180,535879244,16692518,3719686,190039,0,964045,4605291,368062,0,456376603,14400000,0,0,340418,780547,111021,572490,499120720,28515063,683751,7427151,132559,0,36758524,,,0,36758524,0,0,0,12.89
2820,華票,2015Q1,twse,325181,,104325811,,4050163,1630067,156756,,,71864096,368651,,,178798,161882,,,113195,889070,184063670,17125604,,6373,,142920939,526221,0,,,,,,,1448181,6764,117911,162151993,13429600,2474,8029570,450033,,,,,,21911677,0,0,0,16.32
2834,臺企銀,2015Q1,twse,55894507,60681338,3564539,,169895,16241996,197345,,1027123192,16233429,194467232,,,3286793,14061740,,136182,1992807,2050301,1396101296,90788626,0,256627,,4460823,19704589,,,1155265409,41800000,,,15269067,2985597,886378,748500,1332165616,52979141,0,11036801,-80262,0,63935680,0,,0,63935680,0,0,0,12.07
2836,高雄銀,2015Q1,twse,3157572,21444918,10356258,,14645818,998337,25924,,178950161,28871933,3236411,,,1834187,2979033,,78871,190375,122593,266892391,8921485,,11060,,58182,2928357,24010,,235157062,7000000,,,178046,975192,,141227,255394621,7403514,1872395,2194553,27308,0,11497770,,,0,11497770,0,0,0,15.53
2838,聯邦銀,2015Q1,twse,8142047,63531436,18849111,,18982830,14161097,332359,,271379325,14977548,1030610,54027,,57865118,7750832,3674285,2049277,2318938,6852636,491951476,5472844,,256152,,31785414,3940990,17990,,402780663,7400000,574631,,2472999,967223,699500,2411543,458779949,24509306,33006,6853503,1502914,,32898729,,,272798,33171527,0,0,0,13.42
2845,遠東銀,2015Q1,twse,6536460,72846259,23788603,26064,15907850,18896122,27156,,333835271,38967398,3303232,1618152,,15040496,2804603,,1795163,800440,206541,536399810,14328786,,11402974,5003,8502194,5839576,325510,,429298138,25445647,,,2576629,991498,,498704,499214659,28618263,462400,8276912,-172424,,37185151,,,,37185151,,0,0,12.99
2849,安泰銀,2015Q1,twse,5591153,58969857,25565901,,448588,6694385,202524,,191861105,36571603,,,,1316266,970855,,238173,2989682,3213925,334634017,13199557,,11665023,,5282481,3851778,0,,258651583,10000000,,1414865,1236297,426896,45134,167040,305940654,16796775,1461505,10557266,-122183,0,28693363,,,0,28693363,0,0,0,17.08
