stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2025Q3,tpex,1105707,1021373,2127080,558940,72126,631066,442324,,145207,772483,92950,,1452964,,,43050,1496014,,0,0,32.85
1259,安心,2025Q3,tpex,1179355,5821648,7001003,2049215,1769810,3819025,323895,,809816,954217,1085626,,3173554,,,8424,3181978,0,0,0,97.98
1264,德麥,2025Q3,tpex,3174259,2434952,5609211,1318439,77003,1395442,370524,,673619,2450797,-50567,0,3444373,,,769396,4213769,,0,0,92.96
1268,漢來美食,2025Q3,tpex,2484533,4648160,7132693,2284241,2635139,4919380,422237,,1123334,666740,1002,,2213313,,,,2213313,,0,0,52.42
1294,漢田生技,2025Q3,tpex,511570,579063,1090633,203379,92462,295841,312031,,317497,231570,,-69365,791733,,,3059,794792,,44000,800000,26.15
1295,生合,2025Q3,tpex,772339,2079680,2852019,528677,1053196,1581873,344748,,402165,537436,-14203,,1270146,,,,1270146,0,0,0,36.84
1336,台翰,2025Q3,tpex,1238528,1854944,3093472,1017090,299288,1316378,776144,,676871,551229,-227150,,1777094,,,,1777094,0,0,0,22.90
1565,精華,2025Q3,tpex,3815264,3743588,7558852,926772,216448,1143220,504165,,526000,5384421,1046,,6415632,,,,6415632,0,0,0,127.25
1569,濱川,2025Q3,tpex,3193305,2899641,6092946,2616177,647604,3263781,1325474,,1423596,119860,-191876,,2677054,,,152111,2829165,,0,0,20.20
1570,力肯,2025Q3,tpex,840831,266830,1107661,96000,9156,105156,515008,,,453573,33924,,1002505,,,,1002505,,0,0,19.47
1580,新麥,2025Q3,tpex,2575877,1541397,4117274,930081,115814,1045895,493392,,205500,2429256,-196286,0,2931862,,,139517,3071379,,0,0,59.42
1584,精剛,2025Q3,tpex,3231462,4166761,7398223,1370973,1200433,2571406,2324705,,2044435,493566,-25656,-79414,4757636,,,69181,4826817,0,0,3134000,20.75
1586,和勤,2025Q3,tpex,1838106,1836655,3674761,1303878,534831,1838709,1068495,,832685,295666,-140470,-220324,1836052,,,,1836052,0,0,5554000,18.13
1591,駿吉-KY,2025Q3,tpex,259037,287225,546262,27162,22241,49403,380480,,149121,100560,-133302,,496859,,,,496859,,0,0,13.06
1593,祺驊,2025Q3,tpex,896484,1160065,2056549,418442,270484,688926,397848,,584944,374443,-80955,,1276280,,,91343,1367623,,0,0,32.08
1595,川寶,2025Q3,tpex,2642663,1391969,4034632,1017973,293814,1311787,541995,,781593,1416277,-9301,-7623,2722941,,,-96,2722845,,0,233000,50.46
1599,宏佳騰,2025Q3,tpex,1318823,1483445,2802268,717026,121274,838300,745287,,437308,853694,-8928,-95750,1931611,,,32357,1963968,0,0,2500000,26.82
1742,台蠟,2025Q3,tpex,390010,1059684,1449694,26610,116679,143289,926713,,162473,203629,13590,0,1306405,,,,1306405,0,0,0,14.10
1777,生泰,2025Q3,tpex,1254191,1446248,2700439,137342,69489,206831,445917,,983776,1067218,-3303,,,,,,2493608,0,0,0,55.92
1780,立弘,2025Q3,tpex,1714060,583312,2297372,1063731,48208,1111939,962432,,12134,216073,-5206,,1185433,,,,1185433,0,0,0,12.32
1781,合世,2025Q3,tpex,431520,224621,656141,132602,194109,326711,474076,,35107,-121772,-57981,,329430,,,,329430,0,0,0,6.95
1784,訊聯,2025Q3,tpex,1909174,1189220,3098394,454743,400584,855327,531212,,767078,87772,-8681,-120579,1256802,,,986265,2243067,0,0,2815000,24.98
1785,光洋科,2025Q3,tpex,23584657,8675874,32260531,11941103,6607074,18548177,5960222,,4124175,3869054,-257167,,13696284,,,16070,13712354,,0,0,22.98
1788,杏昌,2025Q3,tpex,2555250,2434421,4989671,1504490,524106,2028596,445210,,1601988,958320,-44443,,2961075,,,,2961075,0,0,0,66.51
1796,金穎生技,2025Q3,tpex,569036,688434,1257470,147149,309933,457082,414598,,294336,94400,-2946,,800388,,,,800388,0,0,0,19.31
1799,易威,2025Q3,tpex,627518,594576,1222094,239525,306981,546506,1246895,,150189,-731350,3642,,669376,,,6212,675588,0,0,0,5.37
1813,寶利徠,2025Q3,tpex,361749,623625,985374,304589,9978,314567,466355,,218796,18137,-12645,,690643,,,-19836,670807,,0,0,14.81
1815,富喬,2025Q3,tpex,5370423,10917291,16287714,3650458,4630121,8280579,5208862,,2370895,582462,-140643,-14441,8007135,,,,8007135,,0,600000,15.39
2035,唐榮公司,2025Q3,tpex,2963960,14099125,17063085,2662472,11838331,14500803,3500000,,46,-1044214,106450,,,,,,2562282,,0,0,7.32
2061,風青,2025Q3,tpex,887160,247288,1134448,501128,34389,535517,573781,,89538,-59838,-4550,,598931,,,,598931,0,0,0,10.44
2063,世鎧精密,2025Q3,tpex,999000,921164,1920164,902658,102021,1004679,481015,,265957,296036,-127463,-60,915485,,,,915485,0,0,2000,19.03
2064,晉椿,2025Q3,tpex,1125603,1379172,2504775,1490189,98560,1588749,693300,,101566,138556,-18067,0,915355,,,671,916026,,0,0,13.20
2065,世豐,2025Q3,tpex,1421890,2044443,3466333,1022432,707973,1730405,635167,,823006,446862,-169107,,1735928,,,,1735928,,0,0,27.33
2066,世德,2025Q3,tpex,2618821,1131718,3750539,1295461,333888,1629349,444495,,515893,1198711,-27025,-10884,2121190,,,,2121190,0,0,165000,47.90
2067,嘉鋼,2025Q3,tpex,659084,1259305,1918389,1258244,339725,1597969,451382,,,-326787,147861,,272456,,,47964,320420,,0,0,6.04
2070,精湛,2025Q3,tpex,831283,649669,1480952,453550,109870,563420,357828,,4520,601064,-45880,,917532,,,,917532,0,0,0,25.64
2073,雄順,2025Q3,tpex,160513,519303,679816,152715,111854,264569,275000,,63203,78647,-1603,,,,,,415247,,0,0,15.10
2221,大甲,2025Q3,tpex,1164325,480066,1644391,316500,194276,510776,423250,0,59634,561057,-4264,0,1039677,0,,93938,1133615,0,0,0,24.56
2230,泰茂,2025Q3,tpex,1294809,629091,1923900,499830,195789,695619,680296,,265713,309009,-45422,,1209596,,,18685,1228281,,0,0,17.78
2235,謚源,2025Q3,tpex,449573,955600,1405173,133513,50487,184000,358780,,497802,364591,,,,,,,1221173,,0,0,34.04
2596,綠意,2025Q3,tpex,5419542,159976,5579518,3196509,,3196509,1000000,,189208,834880,0,0,2024088,,,358921,2383009,,0,0,20.24
2640,大車隊,2025Q3,tpex,1783616,2266854,4050470,1404923,517112,1922035,592650,,497935,952816,-587,,2042814,,,85621,2128435,0,0,0,34.47
2641,正德,2025Q3,tpex,2579293,12028699,14607992,740520,5603119,6343639,3270226,,1783176,2571356,-20092,,7604666,,,659687,8264353,0,0,0,23.25
2643,捷迅,2025Q3,tpex,2392609,431054,2823663,790348,137315,927663,350000,,421105,1119344,5551,,1896000,,,,1896000,,0,0,54.17
2718,全心投控,2025Q3,tpex,5326448,2517331,7843779,1216509,483099,1699608,875760,,726659,4566466,-4958,-19756,6144171,,,,6144171,0,0,379000,70.46
2719,燦星旅,2025Q3,tpex,668133,406605,1074738,305086,85682,390768,694808,,11431,-22269,,,683970,,,,683970,0,213000,0,9.89
2724,藝舍-KY,2025Q3,tpex,455988,58182,514170,48500,17980,66480,596564,,,-148784,-9472,,438308,,,9382,447690,0,0,0,7.35
2726,雅茗-KY,2025Q3,tpex,230188,433517,663705,203153,163029,366182,279225,,39083,45033,-61122,-15512,286707,,,10816,297523,,0,233000,10.35
2729,瓦城,2025Q3,tpex,1277190,4582912,5860102,2290314,1125338,3415652,434138,,1450565,734409,-29197,-169595,2420320,,,24130,2444450,0,0,780000,56.77
2732,六角,2025Q3,tpex,2041468,3375190,5416658,2248659,1090474,3339133,465186,,1147625,292567,-40011,-177744,1687623,,,389902,2077525,,0,1823000,37.76
2734,易飛網,2025Q3,tpex,600075,418821,1018896,289339,63784,353123,572598,,274512,-179014,-4510,,663586,,,2187,665773,,0,0,11.59
2736,富野,2025Q3,tpex,413164,2037633,2450797,318624,654378,973002,799721,,663059,26166,-64327,,1424619,,,53176,1477795,0,0,0,17.81
2740,華軒,2025Q3,tpex,86870,38062,124932,29078,14095,43173,139520,,272791,-330764,212,,81759,,,,81759,0,0,0,5.86
2743,山富,2025Q3,tpex,2433987,774876,3208863,1708032,309620,2017652,468152,,213608,509451,0,0,1191211,,,,1191211,,0,0,25.44
2745,五福,2025Q3,tpex,2394525,234235,2628760,1650104,68442,1718546,338085,,95943,476186,,,910214,,,,910214,,0,0,26.92
2751,王座,2025Q3,tpex,458403,792390,1250793,446727,362694,809421,197376,,163341,48328,-204,,408841,,,32531,441372,,2000,0,20.71
2752,豆府,2025Q3,tpex,1145283,1120435,2265718,559775,403859,963634,266939,,483986,537047,-4128,,1283844,,,18240,1302084,,0,0,48.10
2754,亞洲藏壽司,2025Q3,tpex,801649,4336227,5137876,1116964,2290963,3407927,468670,,583085,678225,-31,,1729949,,,,1729949,,0,0,36.91
2755,揚秦,2025Q3,tpex,836906,1195272,2032178,532136,526208,1058344,368287,,223175,382069,303,,973834,,,,973834,,399406,0,26.44
2756,聯發國際,2025Q3,tpex,740959,576909,1317868,306945,468854,775799,245976,,182643,117181,3342,-7073,542069,,,,542069,,0,86000,22.11
2916,滿心,2025Q3,tpex,1451311,682106,2133417,541967,64509,606476,646269,,463666,431455,-14449,,,,,,1526941,0,0,0,23.63
2924,宏太-KY,2025Q3,tpex,809254,41919,851173,352368,1032,353400,520359,,207394,-228011,-1969,,497773,,,,497773,,0,0,9.57
2926,誠品生活,2025Q3,tpex,4504958,11531629,16036587,5178766,10261736,15440502,473897,,79121,17703,18578,,589299,,,6786,596085,0,0,0,12.44
2937,集雅社,2025Q3,tpex,2424803,818577,3243380,2171435,35732,2207167,435420,,136138,464655,,,1036213,,,,1036213,0,0,0,23.80
2941,米斯特,2025Q3,tpex,402011,187497,589508,172928,60864,233792,153900,,151372,50975,-531,,,,,,355716,0,0,0,23.11
2947,振宇五金,2025Q3,tpex,864669,2167874,3032543,747072,1482508,2229580,214875,,334694,275442,-22048,,802963,,,,802963,0,0,0,37.37
2948,寶陞,2025Q3,tpex,1812880,374447,2187327,940179,253544,1193723,310000,,400597,280275,2732,,993604,,,,993604,,0,0,32.05
2949,欣新網,2025Q3,tpex,2555258,287668,2842926,1430546,233684,1664230,306411,,452617,336492,-2088,-46618,1046814,,,131882,1178696,,0,500000,34.73
3064,泰偉,2025Q3,tpex,73674,248735,322409,78091,169044,247135,130115,,774,-66528,6724,,71085,,,4189,75274,,0,0,5.46
