stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2020Q2,twse,34404807,190670119,76317223,216203702,471069933,,709743,46559065,575683,,,1741551988,5310839,167143,,23988552,11270358,31626242,1884789,941412,3281008,3688461,2860221067,98096761,2328550,3253874,,26975160,18558572,60495971,1831343,,2347001616,63187810,1513230,,22557185,21025636,1830159,6131902,3736393,2678524162,128547788,17758986,26531426,8856506,,,181694706,2199,181696905,,0,0,14.93
2881,富邦金,2020Q2,twse,249080460,304906211,1376623256,901864394,2723818735,4323963,58195244,220028119,909879,45605,,2080205605,28110176,30941416,,424991122,272011636,57720344,6848546,31692833,27413839,56377215,8856108598,192988461,593920,37972712,16329474,199500375,24554139,178887925,8572106,,2629416091,242631610,1503204,,4160417732,453308045,21140377,25240864,54891465,8247948500,115002640,137060375,323303402,20560040,,,595926457,12233641,608160098,0,0,0,51.82
2882,國泰金,2020Q2,twse,449880117,137765455,1696475809,1310379571,3104500105,669856,66317955,170470715,4672977,,,2105202259,9025154,32161134,,580569220,410703272,101042437,3960071,56008318,50353464,56711097,10346868986,73500085,410000,124769294,65647,21075281,43139714,97279092,15828571,,2404243391,127700000,566726,,5924697854,629262965,12791433,52819639,31480680,9559630372,147025102,177254459,328688706,122832628,,,775800895,11437719,787238614,,0,0,52.77
2883,凱基金,2020Q2,twse,100143965,45220553,513681812,605833152,1051837136,19688,54180931,125682282,706724,,,397454412,520536,14751043,,127481678,25067990,36399883,17509664,19960318,9791813,67172056,3213415636,20210646,15850,104816957,944494,129357564,8933246,102702830,1679216,,466384610,44668206,22054429,,1817359111,146429446,4712911,12577787,49306009,2932153312,149710976,1114971,24780481,4700935,-3071470,,177235893,104026431,281262324,,0,369318307,12.14
2884,玉山金,2020Q2,twse,53058566,127767991,546833411,234088844,14239977,,2967999,113366804,6714,0,,1542228106,,,,9849966,1782212,33268372,3246550,6027256,1622409,7385420,2697740597,91443377,920860,68730489,,8507590,2680603,47292595,2126200,,2199490853,43170000,1872120,,862791,48584141,3295568,1295067,4152303,2524424557,125671000,25350214,22303316,-124258,,,173200272,115768,173316040,,0,0,14.91
2885,元大金,2020Q2,twse,74990379,50969580,531493136,258105007,411421929,,42141240,191408793,833296,129229,,785245676,1111020,2303964,3315629,80767559,16426373,18154933,13222354,32978129,6052374,38419383,2559489983,20571688,282350,130994049,,214410003,22132747,208472295,5724417,,1147439743,73826227,54299392,,288377654,89968652,6310543,4202759,38057432,2305069951,121374360,37782836,68174534,9840805,0,,237172535,17247497,254420032,0,0,0,20.32
2886,兆豐金,2020Q2,twse,151846701,459774675,215669723,534666266,416062546,,5549124,83764930,481968,0,,1888107353,4727047,5629496,,5990769,1021633,21960229,1801901,629886,5946988,6370444,3810001679,462535864,11536675,22858211,,298444917,10086978,109870474,9847273,,2494795624,18000000,703992,,28909995,14921449,1836098,3417615,8809996,3496575161,135998240,68194233,95171191,14062854,0,0,313426518,0,313426518,0,0,0,23.05
2887,台新新光金,2020Q2,twse,22010843,66464319,106631925,217725267,231107176,,5753177,146198023,5659,,,1196316496,,41373033,,9514449,1072029,19034274,2801858,3005849,2587735,8304633,2079906745,50556879,491540,28670521,,81339775,15620085,46534547,2051264,,1519347216,70100000,10490497,,1748344,65120170,2891869,94998,6635135,1901692840,117066948,35945409,24018497,1055750,,,178086604,127301,178213905,,151000,0,15.54
2889,國票金,2020Q2,twse,2826077,155,117165371,129279963,,,294967,25314254,7,0,,,,6685805,,8925348,,7376277,171677,221577,117726,946719,299325923,,27574793,1080115,,190792539,15406685,15993435,429777,,,,,,1581377,4319299,172154,497566,1419257,259266997,28964817,153610,3798024,3069204,-106346,,35879309,4179617,40058926,0,0,10000,12.60
2890,永豐金,2020Q2,twse,22770283,116027097,101109460,284974583,145176300,,39734201,76329137,283592,,,1121897867,,513536,,32801631,2483782,13029247,3229666,2188145,2123120,17255818,1981927465,59001805,13100,19747916,,39216944,14647934,53938694,1278266,,1528008906,51632999,9590110,18437,3523037,42522213,2614117,1461573,8419194,1835635245,112710541,2228764,29350974,2001941,,,146292220,0,146292220,,0,0,12.98
