stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2018Q4,tpex,953429,662222,1615651,420673,27291,447964,330000,134278,297396,406013,,,,,,1167687,,0,0,35.38
1259,安心,2018Q4,tpex,2358449,591859,2950308,1136192,25260,1161452,323895,809816,661867,-21260,-10123,1764195,,,24661,1788856,0,0,117000,54.67
1264,德麥,2018Q4,tpex,2371864,907109,3278973,484139,51848,535987,336960,706936,1268299,-33186,,2279009,,,463977,2742986,0,0,0,67.63
1268,漢來美食,2018Q4,tpex,1628012,1148607,2776619,1196537,82917,1279454,373707,958747,230666,-145,-65810,1497165,,,,1497165,,0,500000,40.61
1336,台翰,2018Q4,tpex,1116771,1391103,2507874,824574,20574,845148,841524,762908,123609,-65155,-160,1662726,,,,1662726,,0,12000,19.76
1565,精華,2018Q4,tpex,4462217,4284753,8746970,2062215,878954,2941169,504165,526000,4774037,1599,,5805801,,,,5805801,0,0,0,115.16
1569,濱川,2018Q4,tpex,3251397,3064501,6315898,2694534,893467,3588001,1127133,1039658,570750,-118333,,2619208,,,108689,2727897,,0,0,23.24
1570,力肯,2018Q4,tpex,645428,240666,886094,143461,7175,150636,515008,,222930,-2480,,735458,,,0,735458,0,0,0,14.28
1580,新麥,2018Q4,tpex,2209816,1022151,3231967,933670,179822,1113492,502302,75738,1586294,-101655,,2062679,,,55796,2118475,0,0,0,41.06
1584,精剛,2018Q4,tpex,634612,1392900,2027512,660772,485372,1146144,824705,286822,-114256,-153889,,843382,,,37986,881368,,0,0,10.23
1586,和勤,2018Q4,tpex,1876446,1224959,3101405,1511295,154441,1665736,764888,512998,365331,-87006,-120542,1435669,,,,1435669,,0,3242000,19.60
1591,駿吉-KY,2018Q4,tpex,364197,365297,729494,268231,38810,307041,331648,22159,192180,-123534,,422453,,,0,422453,0,0,0,12.74
1593,祺驊,2018Q4,tpex,754474,339004,1093478,187425,7192,194617,319484,285787,305767,-18660,0,892378,,,6483,898861,0,0,0,27.93
1595,川寶,2018Q4,tpex,2472485,1155515,3628000,884248,322169,1206417,471481,545756,1422066,-7240,-10480,2421583,,,,2421583,0,0,222000,51.60
1599,宏佳騰,2018Q4,tpex,1422084,782273,2204357,660298,33059,693357,620025,487161,563914,-38850,-121250,1511000,,,,1511000,0,0,2956000,25.59
1742,台蠟,2018Q4,tpex,647936,469043,1116979,498205,42015,540220,550500,23080,8356,6257,-11434,576759,,,0,576759,0,0,598000,10.59
1777,生泰,2018Q4,tpex,1112443,712251,1824694,689156,36694,725850,300595,314322,486132,-2205,,,,,,1098844,0,0,0,36.56
1780,立弘,2018Q4,tpex,1136589,657742,1794331,446201,214648,660849,946000,,189817,-2335,,1133482,,,,1133482,0,0,0,11.98
1781,合世,2018Q4,tpex,359877,236359,596236,243441,2205,245646,474076,0,-111433,-12053,,350590,,,,350590,0,0,0,7.40
1784,訊聯,2018Q4,tpex,789439,993826,1783265,188142,254944,443086,496269,613147,39357,-6165,-41940,1100668,,,239511,1340179,0,0,1642000,22.94
1785,光洋科,2018Q4,tpex,11450184,8382002,19832186,12997703,1664715,14662418,3984312,620004,508956,-126403,0,4986869,,,182899,5169768,0,0,0,12.52
1788,杏昌,2018Q4,tpex,2072618,896604,2969222,1294107,34105,1328212,350000,658219,635289,-2498,,1641010,,,0,1641010,0,0,0,46.89
1796,金穎生技,2018Q4,tpex,283310,273894,557204,88175,52514,140689,277954,106672,34198,-2309,,416515,,,,416515,0,0,0,14.99
1799,易威,2018Q4,tpex,377987,629629,1007616,210565,3489,214054,988427,12560,-292895,8584,,716676,,,76886,793562,,0,0,7.25
1813,寶利徠,2018Q4,tpex,423413,738980,1162393,125058,19837,144895,466355,263085,227108,-8607,,947941,,,69557,1017498,0,0,0,20.33
1815,富喬,2018Q4,tpex,3790704,10675341,14466045,1906722,5202864,7109586,4287844,1805588,1607483,-281635,-62821,7356459,,,,7356459,,0,5000000,17.36
2035,唐榮公司,2018Q4,tpex,4679857,14262897,18942754,4594915,9604991,14199906,3500000,46,1121165,121637,0,,,,,4742848,,0,0,13.55
2061,風青,2018Q4,tpex,771336,225498,996834,384235,14625,398860,586609,926,16087,-2588,-3060,597974,,,,597974,0,0,316000,10.25
2063,世鎧精密,2018Q4,tpex,950363,643497,1593860,681874,168257,850131,450000,28778,265620,-669,,743729,,,,743729,0,0,0,16.53
2064,晉椿,2018Q4,tpex,1709619,1554491,3264110,1583665,300740,1884405,700000,101974,591844,-15185,,1378633,,,1072,1379705,0,0,0,19.69
2065,世豐,2018Q4,tpex,678383,766690,1445073,368707,45975,414682,326792,219191,358988,125420,0,,,,,1030391,0,0,0,31.53
2066,世德,2018Q4,tpex,2318477,657060,2975537,1614500,254144,1868644,365029,38699,695480,-1666,-19435,1078107,,,28786,1106893,0,0,247000,29.74
2067,嘉鋼,2018Q4,tpex,758607,664033,1422640,642661,210626,853287,451382,23641,64119,-8623,,530519,,,38834,569353,,0,0,11.75
2070,精湛,2018Q4,tpex,991293,594130,1585423,466268,152126,618394,367828,167124,448913,-16836,,967029,,,,967029,0,0,0,26.29
2221,大甲,2018Q4,tpex,970298,470049,1440347,403062,235501,638563,424250,52135,299125,-1175,-1573,772762,0,,29022,801784,0,0,100000,18.26
2230,泰茂,2018Q4,tpex,635674,340738,976412,444713,49816,494529,396173,50582,48001,-12873,,481883,,,0,481883,,0,0,12.16
2235,謚源,2018Q4,tpex,497683,1066257,1563940,254549,9818,264367,358780,497802,442991,,,,,,,1299573,,0,0,36.22
2596,綠意,2018Q4,tpex,2450435,195263,2645698,181370,,181370,1000000,189208,901615,0,,2090823,,,373505,2464328,,0,0,20.91
2640,大車隊,2018Q4,tpex,960913,1585617,2546530,872972,295726,1168698,511953,451275,420342,-7381,,1376189,,,1643,1377832,,0,0,26.88
2641,正德,2018Q4,tpex,241909,4147899,4389808,626820,2195708,2822528,1511246,7274,81255,-32495,,1567280,,,,1567280,0,0,0,10.37
2643,捷迅,2018Q4,tpex,982565,155847,1138412,418949,80136,499085,262300,72277,305426,-676,,639327,,,,639327,,0,0,24.37
2718,全心投控,2018Q4,tpex,1080125,520220,1600345,915938,115511,1031449,226644,82609,261278,-1635,,,,,,568896,0,52017,0,25.14
2719,燦星旅,2018Q4,tpex,527562,70059,597621,416668,619,417287,362920,0,-177919,-616,-4051,180334,,,,180334,0,0,228000,5.00
2724,藝舍-KY,2018Q4,tpex,282163,722262,1004425,431450,531268,962718,681723,198523,-835916,-2623,0,41707,0,,0,41707,,0,0,0.61
2726,雅茗-KY,2018Q4,tpex,1003016,381282,1384298,468422,203433,671855,350693,263834,202539,-58559,-66763,691744,,,20699,712443,,0,909000,20.25
2729,瓦城,2018Q4,tpex,956954,1597689,2554643,505621,42636,548257,232660,1210890,565345,-14780,,1994115,,,12271,2006386,0,0,0,85.71
2732,六角,2018Q4,tpex,1290241,1484264,2774505,1117532,114826,1232358,382405,620899,281855,-30009,0,1255150,,,286997,1542147,,0,0,32.82
2734,易飛網,2018Q4,tpex,429086,228042,657128,244043,80826,324869,302598,217181,-195414,716,,325081,,,7178,332259,,0,0,10.74
