stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2023Q2,twse,154071563,302270086,456341649,91552014,130070184,221622198,73561817,,66009915,67560364,7884583,-732459,214284220,,,20435231,234719451,,0,20000000,29.21
1102,亞泥,2023Q2,twse,123631973,211457676,335089649,87933840,63032840,150966680,35465629,,6802044,113868110,5310543,,161446326,,,22676643,184122969,,0,0,45.52
1103,嘉泥,2023Q2,twse,10783919,26971501,37755420,4133443,10204778,14338221,7902474,,1240000,10197785,4380886,-1077950,22643195,,,774004,23417199,,0,128805320,35.05
1104,環泥,2023Q2,twse,6412220,22707921,29120141,5304982,1508560,6813542,6732175,,123499,12788104,2081147,,21724925,,,581674,22306599,,0,0,33.24
1108,幸福,2023Q2,twse,5939225,3786530,9725755,3138176,1774944,4913120,4047380,,18,904440,-139273,,4812565,,,70,4812635,,0,0,11.89
1109,信大,2023Q2,twse,6597137,4896580,11493717,1780363,155300,1935663,3411589,,15697,4548764,-224206,0,7751844,,,1806210,9558054,0,0,0,22.72
1110,東泥,2023Q2,twse,3340035,9127924,12467959,2554796,1010736,3565532,5720008,,188583,2256256,671067,-12185,8823729,,,78698,8902427,,0,2112865,15.48
1201,味全,2023Q2,twse,7876800,11264503,19141303,8058718,3872443,11931161,5060629,,36115,2376175,-271047,,7201872,,,8270,7210142,0,0,0,14.23
1203,味王,2023Q2,twse,4395351,5415508,9810859,2068209,1439362,3507571,2400000,0,46016,2942313,125034,-38464,5474899,,,828389,6303288,0,0,2293865,23.03
1210,大成,2023Q2,twse,28398724,33335031,61733755,28813097,3356180,32169277,8947673,,3504025,7946491,1258763,-219132,21437820,,,8126658,29564478,,0,49059471,25.35
1213,大飲,2023Q2,twse,64683,909793,974476,218057,450338,668395,566226,,21938,-281882,-201,,306081,,,,306081,0,0,0,5.41
