stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2024Q4,twse,75858073,242231622,160653672,374241188,835917351,,2219241,84024820,334871,,,2391862041,5887139,276595,,14240547,13347574,33690460,2185115,960683,3837916,4492988,4246261896,271436406,,5183051,,50983741,50860924,46256761,3085600,,3398731515,71389216,2822000,,24195446,83865306,2247642,6201476,8649923,4025909007,137791734,17766839,72744449,-7952555,,,220350467,2422,220352889,,0,0,15.99
2881,富邦金,2024Q4,twse,379050189,440314252,1863630999,733541220,3856151849,14986278,102323717,403483429,3546918,3590521,,3063157625,38420772,60641958,,565223802,297642364,71840154,13960568,33733010,59484052,62587530,12067311207,142686385,1341114,105790101,19124183,64379975,88331474,231041142,11573299,154973,4447223581,360530634,9243640,,4826219473,609592672,21437041,63177508,99669257,11101516452,152657119,159094995,645589960,-6216472,,,951125602,14669153,965794755,,0,0,62.30
2882,國泰金,2024Q4,twse,331924124,304995700,2029794871,1032941639,4905021138,6615,39225129,306818735,1724232,,,3081678906,19634708,62945904,,810353665,481132365,109547868,5124668,33152377,87844767,123282926,13767150337,184682667,,203998439,2591575,21953912,91876330,101378430,6651714,,3783367486,248957330,39908290,,7191592811,855810849,19654750,73089394,35109655,12860623632,162025102,203143822,581517297,-57994700,0,0,888691521,17835184,906526705,,0,0,54.85
2883,凱基金,2024Q4,twse,68053348,37955433,618609889,256148521,1729065793,735637,93537812,172152213,875944,,,509030873,844147,28092039,,188562747,56222023,30850748,11657229,17274521,21697927,106877660,3948244504,12112909,,81307658,902016,178629928,77793273,105110572,1550379,,592785038,109990604,25349611,,2112697504,240168957,4065014,25926587,72561292,3640951342,183900741,33736912,110346338,-20827525,,,307156466,136696,307293162,163584,0,0,16.70
2884,玉山金,2024Q4,twse,62593270,265856363,282624694,384646204,484231582,81705,29266642,157731477,418276,,,2311873258,,,,11603150,1331490,34419584,7195102,6612127,3187118,24565535,4068237577,80524089,,92053439,79543,38258144,24706650,49545944,2848292,,3344612917,47450000,337737,,1035171,120468433,4542312,3228060,5072489,3814763220,159958000,35089397,52685546,5559039,,,253291982,182375,253474357,,0,0,15.83
2885,元大金,2024Q4,twse,83226254,98990404,601160529,329586158,554949950,,85047944,342512890,2622447,280243,,1280633452,1343382,2260465,8550242,132321962,14705836,28974811,10804544,30531049,7363297,99863945,3715729804,2310340,,186040458,,273112894,154619336,177196786,5557055,,1684724042,111032794,63585186,,391867186,173232189,5941224,7418066,143238921,3379876477,129428640,38198040,138498008,8113916,,,314238604,21614723,335853327,0,0,0,24.28
2886,兆豐金,2024Q4,twse,103947126,598175343,248660022,580413345,649383986,,7032081,117592363,2558187,0,,2294640812,14846172,5408372,,6235154,2070487,22227252,1985283,1522902,6627546,8280316,4671606749,557004765,2655613,26637926,,300343788,37437809,93627240,8421828,,3152660552,43700000,9101108,,30112679,23070614,2056289,2203014,18529638,4307562863,148333783,76840889,137586961,1282253,0,,364043886,,364043886,0,0,0,24.54
2887,台新新光金,2024Q4,twse,33110688,108262582,185958931,169292719,812983362,,2741500,186735572,,,,1660513546,702364,527999,,55826062,10856081,25308787,2218285,3669396,7694759,24302711,3290705344,12676083,,56665194,,64973243,49413465,44764025,2234377,,2320225929,64533272,10243711,,271768851,148851012,2291981,2578856,10600758,3061820757,140761443,38197778,50104233,-116447,-89298,,228857709,26878,228884587,,0,1927518,16.26
2889,國票金,2024Q4,twse,3518995,459,180290817,137348572,973878,,79865,46017303,14184,,,,,5562988,,15838014,396077,7019755,200250,266859,585680,5563369,403677065,,23772414,3106925,,261836679,27888543,17502455,474779,,,,,,1747659,12224216,192999,55381,5422769,354224819,35321896,403398,5430946,820061,0,,41976301,7475945,49452246,,0,0,11.88
2890,永豐金,2024Q4,twse,41540847,154822373,163694578,385260105,309768426,,106565921,163300871,435567,,,1608209108,,1043686,,75611538,2146058,13594508,3935185,2279114,2433035,34134246,3068775166,86467488,0,78251402,,77125226,70671078,64562131,2821287,,2271906962,68782133,16031920,18437,2945228,98610559,3495403,1788558,19914406,2863392218,126858509,6129361,78085827,-5690749,,,205382948,0,205382948,,0,0,16.19
2891,中信金,2024Q4,twse,107976364,468715108,825064164,570798143,2213837513,26847,46235676,278852368,3667345,,,3835334654,5188789,20951153,,144037071,114057192,49521556,17016422,40095689,21752630,76481265,8839609949,121047354,45554927,124248511,154656,241016812,61710796,115097059,5855742,,5312279829,146681887,,,1871868563,207786724,17126612,24091942,34736787,8329258201,201203059,60945257,251681841,-29882420,,,483947737,26404011,510351748,0,0,0,24.05
2892,第一金,2024Q4,twse,59304501,307495238,195475470,412224862,942310680,,2622080,76803713,1054164,,,2630263569,87493,3463952,,17365356,12434184,27730142,2708756,1301264,5358680,6418221,4704422325,315267631,2183708,13014872,,33384179,31857418,54422602,4111382,,3711088087,75650000,6470000,,76034328,89163708,2569824,8933614,12385065,4436536418,140287499,26107246,78952298,22538864,,,267885907,0,267885907,0,0,0,19.10
5880,合庫金,2024Q4,twse,79069296,398748466,156824572,517014504,752203282,,1315855,51957450,2941790,,,3060868842,216517,144941,,88542630,11301781,31999675,1763850,4816577,1483107,4296553,5165509688,438083704,,5578934,,72137886,38061951,47963415,417586,,4084423043,79140000,11033195,,37843178,82358549,1720552,5755226,1235526,4905752745,152242106,45652306,64054282,-7899270,,,254049424,5707519,259756943,,0,0,16.69
