stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2022Q4,tpex,1331989,882265,2214254,864563,31939,896502,385982,,145207,451855,247399,,1230443,,,87309,1317752,,0,0,31.88
1259,安心,2022Q4,tpex,1972271,3352068,5324339,1713760,1605033,3318793,323895,,809816,863364,-12151,0,1984924,,,20622,2005546,0,0,0,61.28
1264,德麥,2022Q4,tpex,2935176,1771441,4706617,989079,76306,1065385,370644,,673436,1926071,-33417,-2432,2934302,,,706930,3641232,0,0,12000,79.19
1268,漢來美食,2022Q4,tpex,2162752,4118476,6281228,1569438,2861335,4430773,427237,,1176918,400743,-88633,-65810,1850455,,,,1850455,,0,500000,43.83
1294,漢田生技,2022Q4,tpex,158675,314912,473587,96739,108277,205016,166343,,36848,63699,,,266890,,,1681,268571,,0,0,16.04
1295,生合,2022Q4,tpex,666265,1010489,1676754,222482,556590,779072,307400,,256807,337672,-4197,,897682,,,,897682,0,0,0,29.20
1336,台翰,2022Q4,tpex,1503475,1270008,2773483,663872,386076,1049948,788184,,695473,371914,-132036,,1723535,,,,1723535,0,0,0,21.87
1565,精華,2022Q4,tpex,4345060,3956635,8301695,1565436,468497,2033933,504165,,526000,5237554,43,,6267762,,,,6267762,0,0,0,124.32
1569,濱川,2022Q4,tpex,4059678,3160099,7219777,2963115,577992,3541107,1214474,,1154878,1348125,-163641,,3553836,,,124834,3678670,,0,0,29.26
1570,力肯,2022Q4,tpex,776579,271669,1048248,112007,24051,136058,515008,,,413067,-15885,,912190,,,0,912190,0,0,0,17.71
1580,新麥,2022Q4,tpex,2249974,1469331,3719305,903572,109387,1012959,502302,,206827,2004543,-124177,,2589495,,,116851,2706346,0,0,0,51.55
1584,精剛,2022Q4,tpex,2768988,1310681,4079669,891766,1114776,2006542,1524705,,354771,180598,13053,,,,,,2073127,0,0,0,13.60
1586,和勤,2022Q4,tpex,2100121,2173169,4273290,1898164,832971,2731135,858988,,555218,420840,-97144,-195747,1542155,,,,1542155,0,0,4796000,19.01
