stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2023Q2,twse,123676920,65759492,189436412,121119018,22706417,143825435,16184093,,1963646,13116007,4104522,-29834,35338434,,10272543,45610977,,0,4680487,21.90
1718,中纖,2023Q2,twse,641682124,204014000,845696124,739044290,30142626,769186916,16862097,0,1713109,3238882,914118,-1136802,21591404,0,54917804,76509208,,0,344529645,16.09
2207,和泰車,2023Q2,twse,318431452,125860753,444292205,327881295,34088936,361970231,5571028,,2897444,43009149,2937950,,54415571,,27906403,82321974,0,0,0,99.63
2905,三商,2023Q2,twse,127395570,1411531419,1538926989,17045320,1480526802,1497572122,9224957,0,2777718,4863684,-2918708,-488279,13459372,0,27895495,41354867,0,0,48654000,15.40
