stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
6015,宏遠證,2016Q3,tpex,10279564,750097,11029661,6472736,16267,6489003,4050008,118086,337532,80320,-45288,4540658,,,4540658,0,0,7345000,11.42
6016,康和證,2016Q3,tpex,37888722,3085081,40973803,33465588,301058,33766646,6333368,192524,893867,-83754,-170856,7165149,,,7207157,0,0,20000000,11.68
6020,大展證,2016Q3,tpex,3693003,694265,4387268,685939,10205,696144,2523532,461,1166659,0,,3690652,,,3691124,0,0,0,14.62
6021,美好證,2016Q3,tpex,5939865,1402392,7342257,3002088,56837,3058925,3067559,12157,1323868,-120252,,4283332,,,4283332,0,0,0,13.96
6023,元大期貨,2016Q3,tpex,62638979,2065148,64704127,57614226,75066,57689292,2322763,940976,2788179,962917,,7014835,,,7014835,0,0,0,30.20
6026,福邦證,2016Q3,tpex,3149045,617429,3766474,644008,,644008,2417000,6486,337346,-11,0,2760821,0,,3122466,0,0,0,11.42
