stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2020Q4,twse,2386542,667810,302,0,,8730438,3920832,1165781,7810,136982,,728235,,17744732,,1256750,180,0,,,,,,7863,10326662,,,214043,63920,28121,,11897539,2236080,,0,3552655,58458,,5847193,,,0,5847193,,0,0,26.15
2832,台產,2020Q4,twse,3684530,665460,,,,12096213,1919371,356406,45751,9957,36700,766248,,19580636,,994378,38823,,,,,,,71498,8468433,,,82378,266669,77924,,10000103,3622004,,98962,5750823,108744,,,,,,9580533,,0,0,26.45
2850,新產,2020Q4,twse,10975768,1857006,0,,,16726129,7781387,1080035,34595,19525,236467,761429,,39472341,,2438589,161727,,3831,,,,,35124,23224171,,,127546,62103,195550,,26248641,3159633,,64800,8702181,1297086,0,,,,,13223700,0,0,0,41.85
2851,中再保,2020Q4,twse,15001586,454002,,,,19081388,6065459,206513,374,5240,175763,1723263,,42713588,,420922,105938,,32440,,,,,377,28491167,,,779,126240,126488,,29304351,5903888,,300000,6635437,569912,,,,,,13409237,0,0,0,22.71
2852,第一保,2020Q4,twse,1775324,380972,,,,10297861,2150899,661560,4400,44106,51618,659247,,16025987,,677616,1012,,,,,,,4445,8236966,,,142972,92934,107958,,9263903,3011638,,,3458120,292326,,,,,,6762084,,0,0,22.45
