stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2023Q2,twse,37459506,209739768,119961018,380754086,743442901,,2099262,62268171,382023,,,2092905820,6611943,350455,,17566295,14495164,31079942,2108098,993097,3801936,5521687,3731541172,243946295,,5361945,,96457673,28688512,50240833,2280947,,2913614878,79585777,1522000,,24626745,73739557,2151976,6142233,12005056,3540364427,136427459,17758986,51802644,-14814528,,,191174561,2184,191176745,,0,0,14.01
2881,富邦金,2023Q2,twse,199667625,401597977,1643445162,675101298,3747997357,19758241,106612083,287945611,3222011,71042,,2677772940,48968243,57177705,,520770235,315446924,65339054,9099771,33215244,55331835,66333025,10934873383,168002473,2257039,96487234,12878557,118211267,59840671,195878151,5119963,,3746522571,284790186,17555808,,4724516798,619570741,20735710,37361844,73434191,10183163204,146149632,164734663,501359663,-68934675,,,743309283,8400896,751710179,0,0,0,53.11
2882,國泰金,2023Q2,twse,401196388,434934844,1829746033,973682497,4606218958,4424,33839637,285335971,4214082,,,2579113477,16357408,33419101,,723057254,452088622,109118831,5472836,50731867,85632719,85062353,12709227302,153112495,,205548009,5425783,47569817,64446512,114947266,1685618,,3420192336,141100000,12908519,,6927295200,785719239,19806827,55148923,33753670,11988660214,162025102,202184316,483680038,-140685484,0,0,707203972,13363116,720567088,,0,0,43.65
2883,凱基金,2023Q2,twse,67647898,60569163,557986028,258509400,1665238933,1685211,59421667,152530657,123215,,,424157211,899603,21356339,,177288450,57954888,33638851,12385959,18067676,19915604,90714628,3680091381,1091906,,80393336,704447,129422553,35392169,115583474,1035913,,553941366,91499260,30213485,,2105197413,219628441,4457486,15702415,51796830,3436060494,184199230,33515283,75480815,-49285667,0,,243909661,121226,244030887,1508000,0,0,13.24
2884,玉山金,2023Q2,twse,56330275,187729397,297788644,365220324,444568244,10603,10954787,155976530,46555,,,1961978686,,,,7037886,1762009,34808283,6791104,6313105,3422304,16637136,3557375872,73387894,,90474505,,19804182,4117209,38438078,3006312,,2946182973,44250000,1674735,,1023538,102154203,3974200,2028765,4132518,3334649112,156640000,34800497,35552088,-4439666,,,222552919,173841,222726760,,0,0,14.76
2885,元大金,2023Q2,twse,75644781,81598105,530612715,363280083,551216246,,73034678,254618784,2630671,108377,,1019410937,1296511,3251229,2528567,115307082,10791484,25981635,11430533,30824105,5456740,62706326,3221729589,9082076,,129054673,,246417448,97277626,188149586,4578296,,1530247216,94259656,56839829,,373133979,136378337,4672759,5508212,58863519,2934463212,126890824,38090889,104951834,-3127235,,,266806312,20460065,287266377,0,0,0,21.34
2886,兆豐金,2023Q2,twse,78986280,499887786,195431634,563788956,652471915,,2619983,97360453,329802,0,,2055490927,15728221,5120095,,6519255,1538687,21587230,1986289,1192763,7074649,6244395,4213359320,549846840,3088162,22987672,,232033354,33436421,100689478,9910142,,2844646661,20500000,12619123,,29245351,23998784,2042493,2743584,14204115,3901992180,140513382,68194233,107779579,-5120054,0,0,311367140,0,311367140,0,0,0,22.34
2887,台新新光金,2023Q2,twse,31764521,105305891,188308409,138935799,736686638,,10113544,177470199,0,,,1482214178,497170,494129,,39500391,3798077,25830960,2453347,3598352,7507061,18261190,2972739856,30140467,0,55191382,,83031677,23082120,48027865,2838659,,2056771059,68081898,11057834,,234812687,140623101,2534414,1500480,6390012,2764083655,135770618,38197778,37612833,-2952496,,,208628733,27468,208656201,,0,0,15.96
2889,國票金,2023Q2,twse,3040309,547,158991512,121730882,699366,,482750,35662705,58,,,,,5847459,,13843228,407034,7068275,146883,254828,544199,4946261,353666296,,34634969,1787483,,215606378,19946303,18507706,512116,,,,,,1742505,11773687,145044,27459,4607705,309291355,34473840,234005,5565733,-1645187,0,,38628391,5746550,44374941,0,0,0,11.21
2890,永豐金,2023Q2,twse,33995589,225089275,138926263,332854445,273843137,,69442639,115767634,445466,,,1406460553,,1069802,,48422822,2384428,13127355,3722409,2401012,2056668,24265905,2694275402,81971322,,67499085,,68603141,41573029,64883666,2172566,,2008435601,71244936,7754164,18437,3020460,85284347,3218260,1537547,14024492,2521241053,123764399,6129361,52564532,-9423943,,,173034349,0,173034349,,0,0,14.26
2891,中信金,2023Q2,twse,89774755,544965734,665944321,513244031,2076967617,186750,5598649,295641345,1526445,,,3341863534,4714312,17679164,,160480605,104813148,48502695,17420491,39056765,18630718,57232358,8004243437,92654470,33755504,103742590,250798,215404008,23732657,132586234,2842756,,4707598806,132389054,,,1858076193,218038301,16906646,12159763,27618873,7577756653,200836043,59397529,192588992,-49575234,,,403247330,23239454,426486784,0,0,0,20.08
2892,第一金,2023Q2,twse,44762967,312847215,163330612,359949285,890074859,,7350000,73995908,1598403,,,2332445791,50168,3189506,,18470597,12120780,27457554,2507041,965550,3704286,4463893,4259284415,255970984,1414050,11633098,,26621396,26865377,72424915,3962877,,3374941011,62350000,3900000,,71353691,91087090,2377962,8021351,10902781,4023826583,136201455,26107218,59827817,13321342,,,235457832,0,235457832,0,0,0,17.81
5880,合庫金,2023Q2,twse,57648453,338716478,120297373,494681706,724475702,,1198879,54967428,2564586,,,2685873497,282466,145963,,99903506,10945270,32731369,1712049,4185161,1750156,3235253,4635315295,337770736,,3084163,,67343941,26189913,56202144,876397,,3684918764,82790000,10103100,,34101196,90777234,1669106,4909299,2214334,4402950327,147093822,45650994,47361268,-13343363,,,226762721,5602247,232364968,,0,0,16.19
