stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2023Q4,twse,3479186,555987,7234,,,9555301,4202406,1287364,17733,165170,,657674,,19928055,,1234591,94885,,,,,,,17929,12297598,,,98816,63920,19669,,13827408,2236080,,0,3842400,22167,,,,,,6100647,,0,0,27.28
2832,台產,2023Q4,twse,3141324,730398,,,,15402407,2336514,364359,55290,12479,20805,746643,,22810219,,1142550,190041,,,,,,,63686,9793088,,,58234,275110,97754,,11620463,3622004,,98962,7188481,280309,,,,,,11189756,,0,0,30.89
2850,新產,2023Q4,twse,11549324,2192574,0,,,23643530,7368012,1166760,16157,19169,158122,915110,,47028758,,3099150,328091,,30933,,,,,16570,25594328,,,51076,41658,348123,,29509929,3159633,,64800,13478445,815951,0,,,,,17518829,0,0,0,55.45
2851,中再保,2023Q4,twse,14490914,732233,14360,,,28838899,6876273,289119,1266,8806,136633,2509217,,53897720,,1338012,23407,,66236,,,,,1289,33137293,,,0,166002,111172,,34843411,8003888,,1560000,9223719,266702,,,,,,19054309,0,0,0,23.81
2852,第一保,2023Q4,twse,1387004,262822,,,,13376806,2977406,624836,3711,33314,22520,560360,,19248779,,654682,72224,,,,,,,3770,10175057,,,33807,92934,88674,,11121148,3011638,,0,4758852,357141,,,,,,8127631,,0,0,26.99
