stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2024Q1,twse,176118197,391868766,567986963,83624804,188434804,272059608,77511817,,74061639,72518852,15565299,-732459,238925148,,,57002207,295927355,,0,20000000,30.90
1102,亞泥,2024Q1,twse,126200652,218775506,344976158,88921160,61862679,150783839,35465629,,8574145,113438464,13260100,,170738338,,,23453981,194192319,,0,0,48.14
1103,嘉泥,2024Q1,twse,10562877,25004997,35567874,2861263,11141016,14002279,7902474,,1319109,10219880,2498493,-1077950,20862006,,,703589,21565595,,0,131352726,31.66
1104,環泥,2024Q1,twse,6635033,21938426,28573459,3607841,1418554,5026395,6732175,,123719,14453878,1450791,,22760563,,,786501,23547064,,0,0,33.81
1108,幸福,2024Q1,twse,5802834,4076867,9879701,3680966,1417812,5098778,4047380,,18,777407,-43949,,4780856,,,67,4780923,,0,0,11.81
1109,信大,2024Q1,twse,6660394,4862818,11523212,1200617,139179,1339796,3411589,,15724,5002605,-135509,,8294409,,,1889007,10183416,0,0,0,24.31
1110,東泥,2024Q1,twse,2651878,9418290,12070168,1846642,1073142,2919784,5720008,,188688,2332277,803311,-12185,9032099,,,118285,9150384,,0,2112865,15.85
1201,味全,2024Q1,twse,6493324,11316068,17809392,7021712,3380252,10401964,5060629,,36115,2458153,-155755,,7399142,,,8286,7407428,0,0,0,14.62
1203,味王,2024Q1,twse,4752926,5576531,10329457,1862910,1500234,3363144,2400000,,46016,3398311,104221,-38464,5910084,,,1056229,6966313,0,0,2293865,24.86
1210,大成,2024Q1,twse,28993352,36605491,65598843,30215111,3696298,33911409,8947673,,3700333,9059276,1536422,-283235,22960469,,,8726965,31687434,,0,50698471,27.20
1213,大飲,2024Q1,twse,54989,762058,817047,567236,47140,614376,566226,,21938,-385343,-150,,202671,,,,202671,0,0,0,3.58
1215,卜蜂,2024Q1,twse,7940761,19361453,27302214,8002314,8824088,16826402,2947901,,10458,6494841,501854,,9955054,,,520758,10475812,0,0,0,33.77
1216,統一,2024Q1,twse,222241095,452578664,674819759,221155812,245206702,466362514,56820154,,2829658,76668158,-2275703,,134042267,,,74414978,208457245,0,0,0,23.59
1217,愛之味,2024Q1,twse,2676453,11759805,14436258,2936428,3684975,6621403,4945134,,268144,1130944,693216,,7037438,,,777417,7814855,0,0,0,14.23
1218,泰山,2024Q1,twse,5723172,8172271,13895443,1412128,238775,1650903,4999990,,1014497,6515199,-86780,-203876,12239030,,,5510,12244540,,0,13680042,25.17
1219,福壽,2024Q1,twse,5371079,4491184,9862263,3491348,1734426,5225774,3316634,,15030,1265670,-5107,-6735,4585492,,,50997,4636489,,0,364000,13.84
1220,台榮,2024Q1,twse,1876458,1319595,3196053,386050,216877,602927,1770779,,23837,587360,0,-10879,2371097,,,222029,2593126,,0,679000,13.44
1225,福懋油,2024Q1,twse,4381627,3818682,8200309,2646160,1534005,4180165,2296382,,123662,1267137,-97415,,3589766,,,430378,4020144,,0,0,15.63
1227,佳格,2024Q1,twse,17673793,8477558,26151351,7364615,382068,7746683,9150897,,165585,8953177,-150312,-21182,18098165,,,306503,18404668,0,0,6669471,19.92
1229,聯華,2024Q1,twse,16350326,73192666,89542992,15679589,3985189,19664778,15837396,,1157999,14355558,16844329,-136868,48058414,,,21819800,69878214,0,0,6383000,30.47
1231,聯華食,2024Q1,twse,5731486,7923062,13654548,3728455,3852676,7581131,2466566,,93840,3484390,10245,,6055041,,,18376,6073417,,0,0,24.55
1232,大統益,2024Q1,twse,6243318,2067974,8311292,1478157,984571,2462728,1599749,,23784,4059060,-1648,,5680945,,,167619,5848564,0,0,0,35.51
1233,天仁,2024Q1,twse,726308,1590614,2316922,631780,304132,935912,905919,,18184,442923,12238,-1974,1377290,,,3720,1381010,0,0,43000,15.21
1234,黑松,2024Q1,twse,8253048,14799600,23052648,2608280,2382808,4991088,4018711,,187082,13739446,116321,0,18061560,,,0,18061560,,0,0,44.94
1235,興泰,2024Q1,twse,1491567,3655709,5147276,2053633,430732,2484365,1496648,,282136,789746,566395,-841383,2293542,,,369369,2662911,,0,113226948,62.94
