stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2024Q3,twse,4246014,951629,7234,,,10287040,5390287,1470023,15375,201414,,609896,,23178912,,1447978,96666,,,,,,,15543,14490810,,,98674,63920,28949,,16242540,2236080,,0,4723087,-22795,,,,,,6936372,,0,0,31.02
2832,台產,2024Q3,twse,3421078,949900,,,,16165829,3181722,352864,43908,10380,20247,736295,,24882223,,1286174,48772,,,,,,,46553,10890528,,,51243,280822,109525,,12713617,3622004,,98962,7857713,589927,,,,,,12168606,,0,0,33.60
2850,新產,2024Q3,twse,12530612,2537662,0,,,25223035,10571342,1172223,36176,28199,157008,908035,0,53164292,,3323114,185135,,39595,,,,,36675,30526432,,,50425,66953,233931,,34462260,3159633,,64800,14404034,1073565,0,,,,,18702032,,0,0,59.19
2851,中再保,2024Q3,twse,9330486,1228363,13117,,,36533136,6881138,284188,890,8170,21594,2586710,,56887792,,1253166,162561,,255817,,,,,914,34416792,,,0,292591,114540,,36496381,8003888,,1560000,10205408,622115,,,,,,20391411,0,0,0,25.48
2852,第一保,2024Q3,twse,1841464,486797,,,,13605561,3060633,617606,2551,23707,22095,546084,,20206498,,796821,66907,,,,,,,2594,10392443,,,28104,95361,116980,,11499210,3011638,,0,5295342,400308,,,,,,8707288,,0,0,28.91
