stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2025Q2,tpex,1094492,998228,2092720,577501,70883,648384,442324,,145207,705815,106737,,1400083,,,44253,1444336,,0,0,33.87
1259,安心,2025Q2,tpex,1261152,5060985,6322137,2087891,1864448,3952339,323895,,809816,950237,273214,,2357162,,,12636,2369798,0,0,0,72.78
1264,德麥,2025Q2,tpex,2959380,2374172,5333552,1369519,74248,1443767,370524,,673619,2241120,-99570,0,3185693,,,704092,3889785,,0,0,85.98
1268,漢來美食,2025Q2,tpex,2412341,4539036,6951377,2210364,2581703,4792067,422237,,1123334,601435,12304,,2159310,,,,2159310,,0,0,51.14
1294,漢田生技,2025Q2,tpex,629741,575095,1204836,313839,87833,401672,331457,,296291,200729,,-28361,800116,,,3048,803164,,590000,300000,28.66
1295,生合,2025Q2,tpex,880676,1871276,2751952,535898,991739,1527637,344748,,402165,505674,-28272,,1224315,,,,1224315,0,0,0,35.51
1336,台翰,2025Q2,tpex,1170173,1840084,3010257,973876,298920,1272796,776144,,676871,533549,-249103,,1737461,,,,1737461,0,0,0,22.39
1565,精華,2025Q2,tpex,4210106,3777416,7987522,1456377,250067,1706444,504165,,526000,5249148,1765,,6281078,,,,6281078,0,0,0,124.58
1569,濱川,2025Q2,tpex,3107593,2824126,5931719,2749322,846937,3596259,1214474,,1033431,240269,-295911,,2192263,,,143197,2335460,,0,0,18.05
1570,力肯,2025Q2,tpex,866182,303113,1169295,188427,9655,198082,515008,,,416834,39371,,971213,,,0,971213,0,0,0,18.86
1580,新麥,2025Q2,tpex,2581971,1731268,4313239,1300538,211294,1511832,502302,,206827,2365870,-292220,-128543,2654236,,,147171,2801407,,0,891000,53.80
1584,精剛,2025Q2,tpex,3705568,3939819,7645387,1644649,1168709,2813358,2324705,,2044435,449929,-57781,,4761288,,,70741,4832029,0,0,0,20.48
1586,和勤,2025Q2,tpex,1804343,1845681,3650024,792053,1074029,1866082,1068495,,832685,299880,-196794,-220324,1783942,,,,1783942,0,0,5554000,17.61
1591,駿吉-KY,2025Q2,tpex,302292,252304,554596,27411,17536,44947,380480,,149121,129022,-148974,,509649,,,,509649,,0,0,13.39
1593,祺驊,2025Q2,tpex,848971,1162585,2011556,432851,248760,681611,397848,,584673,357969,-93920,0,1246570,,,83375,1329945,0,0,0,31.33
1595,川寶,2025Q2,tpex,2748705,1380996,4129701,1089674,306371,1396045,541520,,780776,1438545,-22394,-4755,2733692,,,-36,2733656,,0,475500,50.93
