stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2022Q2,twse,37019494,228030353,82304413,364944794,704438016,,2268330,54613897,184647,,,2080203709,6845048,359115,,14847389,12083802,32890445,2093897,913166,3587534,4960236,3632588285,174729595,0,8326789,,63981129,19029280,119246829,1797414,,2894535319,65092577,2716000,,25256006,57879450,2138949,6093752,13456922,3454280011,136427459,17758986,39800935,-15681219,,,178306161,2113,178308274,,0,0,13.51
2881,富邦金,2022Q2,twse,246959132,329396148,1420244599,1068282852,3272791187,11418211,117766130,258356081,1792148,0,,2615255793,42520499,55289134,,500595438,305160279,64992481,10497407,33860627,56584568,59309293,10471072007,150989807,744374,116134001,13756008,126854205,21571314,207671897,8719744,,3551291016,260322456,1289017,,4656631031,599127608,22052421,21366158,66314676,9824835733,139952026,168823026,503362792,-185341957,0,,626795887,19440387,646236274,0,0,0,46.76
2882,國泰金,2022Q2,twse,226789570,256252523,1702830104,1728060166,3468874827,32786,47677194,218205893,4489884,0,,2405862717,16086240,34888255,,659172052,440912033,97695894,4390689,51475684,105357439,114230147,11583284097,90799739,0,201800499,1929739,38626244,60999761,127916024,4493448,,2994944560,138063726,679975,,6705974983,689235891,18649387,34508670,23268868,11131891514,147025102,177122144,474498126,-359066334,0,0,439579038,11813545,451392583,,0,0,29.90
2883,凱基金,2022Q2,twse,113706203,26388514,493781790,413024652,1421342132,2251825,31665158,136787306,181485,,,421726548,910778,18775109,,163274603,50148715,34347474,12598012,18541156,19799397,104130931,3483381788,20522868,0,96554850,619039,118377152,18253367,117128127,1804237,,469122820,91770877,33166224,,2073658223,189595543,4546353,8106681,53290546,3296516907,190824559,36134488,61255774,-92606409,-9071501,,186536911,327970,186864881,4465000,0,651614892,10.12
2884,玉山金,2022Q2,twse,72247105,126240330,385764801,343425353,351967026,,1684169,116586439,34215,,,1872442278,,,,7857144,1867552,34036367,6837228,6114130,3238549,12971662,3343314348,73606922,0,94247886,,17873538,3818380,48918052,2520443,,2776162645,40850000,1629412,,1106338,89945852,3955634,1460377,3495654,3159591133,142751000,26070164,25468643,-10717960,,,183571847,151368,183723215,,0,0,13.75
2885,元大金,2022Q2,twse,57202757,76233069,467087326,348890346,536006805,,43505146,244611845,177958,138384,,918954433,1510758,3282308,4307627,123395937,10070414,24340815,11567715,30959342,6099137,73971503,2982313625,18026366,0,152355419,,169933194,64803502,200709198,4384476,,1388946224,91267551,66044157,,354211317,150659803,4699598,3618387,50648644,2720307836,125015590,37890734,91015961,-11595724,,,242326561,19679228,262005789,0,0,0,19.97
2886,兆豐金,2022Q2,twse,142661701,508395111,224599689,565340604,613456173,,299606,112912891,336086,15813,,2108783986,10816479,5178193,,6764418,1464962,21722362,1868797,1119111,8194700,4823968,4338754650,551872593,33470594,20794636,,283951224,15016432,140021822,10236330,,2889359900,7500000,3910000,,39947868,17644417,1924633,2357766,24463793,4042472008,139398196,68194233,98238812,-9548599,0,0,296282642,0,296282642,0,0,0,21.79
2887,台新新光金,2022Q2,twse,26905832,76722214,158305803,166530881,537916328,,9308541,165907526,142978,,,1392216100,424516,339374,,33918738,2850263,22257627,2438809,3283959,7808707,26417751,2633695947,37718529,891840,63694656,,84789543,19267958,49830214,2059463,,1761742784,74759587,11867764,,214714468,113227569,2540434,1447783,8892734,2447445326,127741476,35921647,28927444,-6367843,,,186222724,27897,186250621,,0,0,15.25
2889,國票金,2022Q2,twse,3417878,594202,178433495,103931994,,,40000,32325756,18,0,,,,6009703,,14600557,127689,7447766,163731,246493,429969,4300798,352070049,,22339533,2228541,,234171742,20053548,17473335,586759,,,,,,1986204,9130811,159898,20332,4497011,312647714,31473840,208101,3864846,-1437988,0,,34108799,5313536,39422335,0,0,0,11.38
2890,永豐金,2022Q2,twse,51895216,168768203,102960073,339324398,198175906,,65218336,110106876,170995,,,1246036247,,923378,,46407558,2412851,13358482,3820127,2232921,2197112,32366953,2386375632,84404884,0,59599399,,70117893,30113050,70752001,1813882,,1757779398,70983482,9359746,18437,3505792,59903135,3278530,1480004,15042752,2238152385,113837646,2228781,44500902,-12344082,,,148223247,0,148223247,,0,0,13.15
2891,中信金,2022Q2,twse,121274282,451056654,571282057,569705466,1982177008,65232,19438218,218209546,1726203,,,2929591613,3999116,16482862,,158221532,93927445,48859618,17540492,38612811,21545255,53043077,7316758487,54020373,32084370,80993174,35450,154824435,20348272,120754182,2319709,,4235521232,140477794,,,1861160557,199483478,16825223,4734889,24811756,6948394894,199969796,58708500,176258788,-88486625,,,346450459,21913134,368363593,0,0,0,17.33
2892,第一金,2022Q2,twse,41795696,305933468,207332755,305378643,749278188,,3100007,50711706,1268338,,,2228052732,54715,2975427,,18105077,12129768,27341806,2438850,860216,3232331,6599753,3966589476,277196228,1286730,17383721,,25205682,21765392,81656654,3570978,,3102375384,67150000,4070000,,66027963,68030149,2280128,6567363,9208880,3753775252,132234423,26107218,50012477,4460106,,,212814224,0,212814224,0,0,0,16.42
5880,合庫金,2022Q2,twse,80835427,313957310,91021077,506073580,648912917,,1720923,46603617,2381561,,,2466286059,166788,137404,,99707720,11310189,33192087,1583842,4093184,2935164,3308445,4314227294,236065143,0,3267393,,59422015,20835489,81733130,510642,,3491340534,71800000,3023241,,34061644,92866417,1539550,5124955,1083312,4102673465,140089354,57977016,29121031,-20963035,,,206224366,5329463,211553829,,0,0,15.16
