stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,當期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,以成本衡量之金融負債,應付債券,特別股負債,其他金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2016Q2,twse,2472403,916236,12009,,5774019,4594340,846619,118183,2309,821097,,15557215,,1127571,,,,,,,,,10501828,44087,,204930,63978,68404,,12010798,2129600,0,1404705,-14486,,3519819,,,26598,3546417,0,0,0,16.53
2832,台產,2016Q2,twse,3197935,763881,,,10370152,2541677,363302,4516,18321,720390,,17980174,,1319315,75176,,,,,,,,8658603,,,64571,277359,140396,,10535420,3622004,98962,3988787,-264999,,,,,,7444754,,0,0,20.55
2850,新產,2016Q2,twse,6589610,1649798,,,14324658,7819456,1035219,51117,161094,787002,,32417954,,2647503,18424,,0,,,,,,21157977,,,222886,41661,158605,,24247056,3159633,64144,4364010,599959,-16848,,,,,8170898,0,725000,0,25.92
2851,中再保,2016Q2,twse,14931202,167081,69977,,13905332,3917828,210784,3205,38190,1049502,,34293101,,1041030,75256,,8427,,,,,,23925500,,,7467,49331,38343,,25145354,5622750,300000,3373835,-148838,,,,,,9147747,0,0,0,16.27
2852,第一保,2016Q2,twse,1401707,739435,,,8770243,2710039,626231,6345,47528,540583,,14842111,,702595,25685,,,,,,,,8714242,,,198985,92934,73278,,9807719,3011638,0,2090812,-68058,,,,,,5034392,,0,0,16.72
