stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
6015,宏遠證,2016Q1,tpex,12103220,696919,12800139,8084000,19116,8103116,4148808,78524,412563,57128,0,4697023,,,4697023,,0,0,11.32
6016,康和證,2016Q1,tpex,34655987,3150003,37805990,29830837,289032,30119869,6583368,113652,1204727,-89875,-170856,7641016,,,7686121,0,0,20000000,11.97
6020,大展證,2016Q1,tpex,4498265,698870,5197135,1491079,11822,1502901,2523532,461,1150182,0,,3674175,,,3694234,0,0,0,14.56
6021,美好證,2016Q1,tpex,6740141,1416609,8156750,3833004,56365,3889369,3067559,12157,1333939,-146274,,4267381,,,4267381,0,0,0,13.91
6023,元大期貨,2016Q1,tpex,60962337,2033711,62996048,55825862,59703,55885565,2322763,940976,2904061,942683,,7110483,,,7110483,,0,0,30.61
6026,福邦證,2016Q1,tpex,4704364,505116,5209480,2466104,,2466104,2417000,1658,324718,0,0,2743376,0,,2743376,0,0,0,11.35
