stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2020Q3,twse,35494112,194730976,50968983,220111252,537085845,,499724,44979380,443212,,,1762710933,5254664,169237,,33466371,11404367,31720693,2028170,934266,3301060,7187786,2942491031,130134998,12523250,4698314,,28962342,19072868,47221769,2074889,,2381274585,63188404,1381580,,22590411,24729260,1991288,6128071,11479235,2757451264,128547788,17758986,30210662,8520358,,,185037794,1973,185039767,,0,0,14.39
2881,富邦金,2020Q3,twse,289954805,293656496,1310946079,890034304,2731654702,4556338,113393363,227146132,1022507,0,,2098062295,27453712,31906669,,448067616,301022315,58017644,6652049,32065084,26336914,65678509,8957627533,169944530,4666750,41769877,14917815,158308306,23796191,138648419,9480299,,2630164041,262280608,1356720,,4225792760,493890982,21068844,26711934,62747943,8285546019,115002640,137675468,348533684,57985991,,,659197783,12883731,672081514,0,0,0,57.32
2882,國泰金,2020Q3,twse,494736913,160635656,1684851058,1428047111,3125566149,386927,63619193,167753341,4728086,,,2086797598,8814621,32836012,,608132840,412290064,100978291,3847703,55079730,58436774,64481923,10562019990,67455803,1000000,121107668,57171,20121182,38879972,69580012,21536825,,2485831901,148800000,372779,,6007555764,649688701,12772008,57085577,35544620,9737389983,147025102,177255256,360192487,128782575,,,813255420,11374587,824630007,,0,0,55.31
2883,凱基金,2020Q3,twse,78686321,30047113,549389731,673168572,1033718741,79433,39697297,141047152,723584,,,401622888,658920,14674474,,130536267,29914749,35750317,14195251,19689841,10761501,88408228,3292770380,17491012,52010,102075657,889177,131653554,14432735,89153203,2415588,,454523800,47529436,38640596,,1862920223,148379774,4572598,14559142,66977169,2996265674,149728867,1333784,30456111,6912590,-3071470,,185359882,111144824,296504706,,1789051,369318307,12.69
2884,玉山金,2020Q3,twse,41926889,125859757,590705072,251002455,15166618,,4271448,109452212,42602,0,,1576579493,,,,9326041,1800513,33162921,3183642,6119052,1701018,11375500,2781675233,69427556,5061470,68249023,,13929233,3995363,32640905,1117269,,2292068492,40470000,1307850,,878943,62081721,3264425,1392886,8804434,2604689570,125671000,25350214,26560300,-718293,,,176863221,122442,176985663,,0,0,14.07
2885,元大金,2020Q3,twse,66270398,53943976,548865099,260323166,418599120,,55448338,187204140,994944,73864,,786420576,973344,2594021,3627071,89331918,16162120,18534578,13012887,32900006,6543022,50522311,2612344899,11869727,675000,137876744,,225091924,23847814,184163748,6190633,,1154910925,73809494,57738772,,297917927,94447974,6140907,4368484,68742021,2347792094,121374360,37842681,77625049,9772535,0,,246614625,17938180,264552805,0,0,0,20.32
2886,兆豐金,2020Q3,twse,132463465,416970694,207354659,541884542,440350940,,6621694,80755838,425101,0,,1885472261,4832303,5492105,,5772024,1019778,21964255,1791825,778699,5711472,7360200,3767021855,481110523,19231348,22828989,,264234653,21080137,88317541,10739581,,2457156994,18000000,591439,,28802294,13473665,1842112,3387678,16299103,3447096057,135998240,68194233,102801282,12932043,0,0,319925798,0,319925798,,0,0,23.52
2887,台新新光金,2020Q3,twse,22453070,86585759,122570152,195479577,250281369,,3725149,151663172,29405,,,1219615359,,41720445,,9569138,1068670,19085748,2881873,3173875,2852645,7374646,2140130052,50495510,1549340,26363169,,94714335,16841125,36477958,2019582,,1560629866,70100000,10525895,,1751763,71603155,2975268,119912,11192564,1957359442,117099516,35944940,28653074,1046237,,,182743767,26843,182770610,,4825000,0,15.60
2889,國票金,2020Q3,twse,3240042,6,122951109,124302214,,,77017,22206978,64,,,,,6715743,,9337582,,7370339,149166,224144,110678,3685351,300370433,,24179117,1016842,,193383975,18105519,13084510,454621,,,,,,1578245,3989173,149754,487821,2608466,259038043,28964817,153610,4774999,3182628,-106346,,36969708,4362682,41332390,0,0,10000000,12.81
2890,永豐金,2020Q3,twse,22233154,147206421,91661152,281387092,155047885,,35440643,82270257,311655,,,1134064381,,538757,,33977887,2478947,13106590,3427837,2180683,2246643,26349315,2033929299,69107210,64680,22584234,,31412530,21490605,44939160,1341984,,1556571689,51632663,16212690,18437,3578331,41574432,2829415,1473628,18320618,1883152306,112710541,2228764,33113061,2724627,,,150776993,0,150776993,,0,0,13.38
2891,中信金,2020Q3,twse,143156996,345166152,505342067,602885515,1812654423,174001,11959524,176647397,1373036,,,2493463872,2705258,29825435,,105984596,85586885,49699253,16503769,24414979,18162805,50284841,6475990804,55409788,14026278,92630798,70929,122063876,21233106,98443288,7506234,,3607053116,124380132,,,1758424391,156530451,15450988,9715913,20629769,6103569057,199969796,58754923,138934685,-25314911,,,372344493,77254,372421747,0,0,0,18.62
2892,第一金,2020Q3,twse,46287161,271041447,181482789,285198584,590158325,0,110032,73954096,1560054,,,1877844855,27993,2688007,,19734905,10841334,26731745,2676360,592065,2681531,9633358,3403244641,286038984,9565981,12673295,,31824484,17932269,79507469,3767273,,2587264447,38950000,500000,,46216012,54614443,2475650,6892658,8688320,3186911285,128358011,26107218,44594790,17273337,,,216333356,0,216333356,0,0,0,16.85
5880,合庫金,2020Q3,twse,55957565,315171924,87187005,436613661,579697490,,863153,34562827,2283002,,,2318427571,106854,135777,,111736598,11488305,33658054,1586265,3864453,2423620,6247455,4002011579,254828586,18529930,3569237,,54855263,35938843,60430354,906890,,3124103000,68200000,1181189,,38652564,101762919,1550090,3682121,1827319,3770018305,133342237,57974241,23181349,11302092,,,225799919,6193355,231993274,,0,0,16.93
