stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2025Q1,twse,3687065,931635,11911,,,11400699,5220851,1494333,28287,203582,,494427,,23472790,,1229681,251839,,,,,,,28405,14429308,,,69586,62700,20435,,16091954,2236080,,0,5157831,-13075,,,,,,7380836,,0,0,33.01
2832,台產,2025Q1,twse,3528929,1125202,,,,17037709,3226215,351971,41252,8998,16680,751717,,26088673,,1568416,163548,,,,,,,43840,11317485,,,37409,292137,110966,,13533801,3622004,,98964,8368187,465717,,,,,,12554872,,0,0,34.66
2850,新產,2025Q1,twse,14065282,2285369,0,,,26269485,12397514,1138817,32829,55181,188276,920006,,57352759,,3130381,519237,,157013,,,,,33378,33520921,,,0,108335,294038,,37763303,3159633,,64839,15947069,417915,0,,,,,19589456,0,0,0,62.00
2851,中再保,2025Q1,twse,8780223,856592,14527,,,38563597,7631211,280488,712,15349,129180,2426907,,58698786,,664966,286062,,462275,,,,,735,35889528,,,,438979,61578,,37804123,8003888,,1560000,11248750,82025,,,,,,20894663,0,0,0,26.11
2852,第一保,2025Q1,twse,2132504,522731,,,,13768067,2700075,607703,2751,20118,13410,554872,,20322231,,776821,155232,,,,,,,2788,10164065,,,0,93630,115026,,11307562,3011638,,0,5705521,297510,,,,,,9014669,,0,0,29.93
