stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2020Q2,tpex,1004116,821372,1825488,607710,40402,648112,350097,,145207,395427,144261,,1034992,,,142384,1177376,,0,0,30.45
1259,安心,2020Q2,tpex,2137430,2479515,4616945,1561209,1228603,2789812,323895,,809816,659411,15111,-10123,1798110,,,29023,1827133,0,0,117000,55.72
1264,德麥,2020Q2,tpex,2609769,1023348,3633117,801515,80502,882017,336960,,707332,1229241,-69340,-2432,2201761,,,549339,2751100,0,0,12000,65.37
1268,漢來美食,2020Q2,tpex,1962852,2330823,4293675,1430459,1383300,2813759,377237,,722815,224475,221199,-65810,1479916,,,,1479916,,0,500000,39.76
1336,台翰,2020Q2,tpex,1032980,1299161,2332141,620738,66918,687656,770984,,668899,284993,-80391,0,1644485,,,,1644485,,0,0,21.33
1565,精華,2020Q2,tpex,4067022,4325592,8392614,2282615,861637,3144252,504165,,526000,4221226,-3029,,5248362,,,,5248362,0,0,0,104.10
1569,濱川,2020Q2,tpex,3696906,3116298,6813204,2937495,1076033,4013528,1134654,,1061871,793674,-287410,,2702789,,,96887,2799676,,21738,0,23.82
1570,力肯,2020Q2,tpex,709006,227762,936768,173106,9577,182683,515008,,0,242743,-3666,,754085,,,0,754085,0,0,0,14.64
1580,新麥,2020Q2,tpex,1886965,1254484,3141449,1013069,102944,1116013,502302,,75738,1601741,-209963,,1969818,,,55618,2025436,,0,0,39.22
1584,精剛,2020Q2,tpex,638792,1305540,1944332,449042,717249,1166291,824705,,286822,-171156,-162330,,778041,,,0,778041,,0,0,9.43
1586,和勤,2020Q2,tpex,1699679,1847401,3547080,1340116,835122,2175238,838841,,514186,324761,-164798,-141148,1371842,,,,1371842,0,0,3882000,17.99
1591,駿吉-KY,2020Q2,tpex,280881,370756,651637,274802,24709,299511,331648,,22159,152671,-154352,,352126,,,0,352126,0,0,0,10.62
1593,祺驊,2020Q2,tpex,785443,346103,1131546,313184,5783,318967,319484,,285787,243997,-43639,0,805629,,,6950,812579,0,0,0,25.22
1595,川寶,2020Q2,tpex,2643916,1116578,3760494,1192859,212570,1405429,471481,,545756,1361180,-12872,-10480,2355065,,,,2355065,,0,222000,50.19
1599,宏佳騰,2020Q2,tpex,1159111,1096811,2255922,593877,40453,634330,771317,,473351,501653,-20819,-103910,1621592,,,,1621592,0,0,2603000,22.89
1742,台蠟,2020Q2,tpex,933944,466605,1400549,429256,92915,522171,715500,,107236,77257,6493,-28108,878378,,,,878378,0,0,1488000,12.54
1777,生泰,2020Q2,tpex,1076666,776286,1852952,598208,82396,680604,300595,,314353,560309,-2909,,,,,,1172348,0,0,0,39.00
1780,立弘,2020Q2,tpex,1470192,653481,2123673,872782,149056,1021838,948898,,2260,153360,-2683,,1101835,,,,1101835,0,0,0,11.61
1781,合世,2020Q2,tpex,553274,189359,742633,408696,65111,473807,474076,,,-178359,-26891,,268826,,,,268826,0,0,0,5.67
1784,訊聯,2020Q2,tpex,791168,943042,1734210,196526,246972,443498,496269,,606013,29880,-6275,-59832,1066055,,,224657,1290712,0,0,2144000,22.45
1785,光洋科,2020Q2,tpex,12908095,8273608,21181703,2766929,10605337,13372266,4984312,,1484543,1362691,-271473,,7560073,,,249364,7809437,0,0,0,15.17
1788,杏昌,2020Q2,tpex,2246586,1499805,3746391,1105095,926306,2031401,360060,,766832,592364,-4266,,1714990,,,,1714990,0,0,0,47.63
1796,金穎生技,2020Q2,tpex,554992,415041,970033,111804,473405,585209,278934,,101994,8021,-4125,,384824,,,,384824,0,0,0,13.80
1799,易威,2020Q2,tpex,357054,825566,1182620,64725,314471,379196,1393797,,76709,-693467,-1585,,775454,,,27970,803424,0,0,0,5.56
1813,寶利徠,2020Q2,tpex,494605,747775,1242380,335159,29221,364380,466355,,263278,126216,-10162,,845687,,,32313,878000,0,0,0,18.13
1815,富喬,2020Q2,tpex,3987510,10939251,14926761,2069211,6128190,8197401,4228965,,1779531,723583,44734,-47453,6729360,,,,6729360,,0,5000000,16.10
2035,唐榮公司,2020Q2,tpex,3441871,14338550,17780421,3012448,10586967,13599415,3500000,,46,548518,132442,,,,,,4181006,,0,0,11.95
2061,風青,2020Q2,tpex,555974,184368,740342,155370,25431,180801,586609,,926,-5406,-8427,-14161,559541,,,,559541,0,0,1425000,9.78
2063,世鎧精密,2020Q2,tpex,875820,632997,1508817,364067,442199,806266,450000,,38485,217428,-3362,,702551,0,,0,702551,0,0,0,15.61
2064,晉椿,2020Q2,tpex,1282278,1483947,2766225,1419273,227844,1647117,696300,,101521,337837,-13221,-4104,1118333,,,775,1119108,0,0,300000,16.13
2065,世豐,2020Q2,tpex,1015895,1067840,2083735,655154,387093,1042247,340526,,282422,382181,36359,,1041488,,,,1041488,,0,0,30.58
2066,世德,2020Q2,tpex,1916586,984015,2900601,1306090,530611,1836701,365029,,38699,679710,-884,-45530,1037024,,,26876,1063900,0,0,747000,29.00
2067,嘉鋼,2020Q2,tpex,492999,938220,1431219,608112,321788,929900,451382,,29871,-32741,-26828,,421684,,,79635,501319,,0,0,9.34
2070,精湛,2020Q2,tpex,892045,753703,1645748,495773,377342,873115,357828,,90398,347764,-23357,0,772633,,,,772633,0,0,0,21.59
2221,大甲,2020Q2,tpex,924340,529745,1454085,419122,242771,661893,423250,0,51408,282638,-7390,0,749906,0,,42286,792192,0,0,0,17.72
2230,泰茂,2020Q2,tpex,500044,371282,871326,351447,29963,381410,399132,,49792,37783,-31495,,455212,,,34704,489916,,0,0,11.41
2235,謚源,2020Q2,tpex,452320,1150602,1602922,273366,102437,375803,358780,,497802,370537,,,,,,,1227119,,0,0,34.20
2596,綠意,2020Q2,tpex,3324279,212709,3536988,1324014,,1324014,1000000,,189208,651654,0,0,1840862,0,,372112,2212974,,0,0,18.41
2640,大車隊,2020Q2,tpex,858811,1633861,2492672,847087,263850,1110937,564429,,451275,364230,-342,,1379592,,,2143,1381735,0,0,0,25.66
2641,正德,2020Q2,tpex,262766,4310889,4573655,1135235,1838198,2973433,1526358,,6119,178013,-110268,,1600222,,,,1600222,0,0,0,10.59
2643,捷迅,2020Q2,tpex,1357838,230338,1588176,619718,120386,740104,300000,,167621,401778,-21327,,848072,,,,848072,,0,0,28.27
2718,全心投控,2020Q2,tpex,1409707,417085,1826792,903853,116074,1019927,425760,,221446,154440,5219,,806865,,,,806865,0,0,0,18.95
2719,燦星旅,2020Q2,tpex,161333,53472,214805,185691,2726,188417,182721,,10,-156343,0,0,26388,,,,26388,,0,0,1.44
