stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
6015,宏遠證,2017Q1,tpex,9381776,749098,10130874,5758856,10962,5769818,3800008,209615,283942,67491,0,4361056,,,4361056,0,0,0,11.48
6016,康和證,2017Q1,tpex,25466052,3042872,28508924,21183214,321361,21504575,6333368,192524,796341,-71100,-289762,6961371,,,7004349,0,0,38000000,11.69
6020,大展證,2017Q1,tpex,3833855,690676,4524531,754316,9070,763386,2523532,461,1236673,0,,3760666,,,3761145,0,0,0,14.90
6021,美好證,2017Q1,tpex,6580639,1431643,8012282,3564241,56966,3621207,3067559,12157,1361409,-50050,,4391075,,,4391075,0,0,0,14.31
6023,元大期貨,2017Q1,tpex,53375380,2059296,55434676,48008091,70603,48078694,2322763,940976,3154077,938166,,7355982,,,7355982,,0,0,31.67
6026,福邦證,2017Q1,tpex,6512526,639222,7151748,3920216,235,3920451,2417000,12233,428478,-247,0,2857464,0,,3231297,0,0,0,11.82
