stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2025Q3,twse,204725886,10348277,215074163,176395721,1814680,178210401,16014145,,91201,18036584,2561485,,36703415,,,160347,36863762,0,0,0,22.92
6005,群益證,2025Q3,twse,307981938,25103751,333085689,274784378,10298562,285082940,21709081,,2781067,15910444,3138509,,43539101,,,4463648,48002749,,0,0,20.06
6024,群益期,2025Q3,twse,68050643,884399,68935042,58866400,50061,58916461,2499376,,3358679,4135793,22258,,10016106,,,2475,10018581,0,0,0,40.07
