date,stock_id,name,split_auction
2015-12-18,1418,東華,0
2015-12-18,1456,怡華,0
2015-12-18,1529,樂士,1
2015-12-18,2025,千興,0
2015-12-18,2028,威致,1
2015-12-18,2321,東訊,1
2015-12-18,2342,茂矽,1
2015-12-18,2348,海悅,0
2015-12-18,2361,鴻友,1
2015-12-18,2364,倫飛,0
2015-12-18,2388,威盛,0
2015-12-18,2429,銘旺科,0
2015-12-18,2475,華映,1
2015-12-18,2496,卓越,1
2015-12-18,3043,科風,1
2015-12-18,3701,大眾控,0
2015-12-18,5906,F-台南,0
2015-12-18,6225,天瀚,1
2015-12-18,6289,華上,1
2015-12-18,9106,新焦點,0
2015-12-18,911612,滬安,0
2015-12-18,911868,同方友,0
2015-12-18,913889,大成糖,0
