date,stock_id,name,split_auction
2016-05-04,1418,東華,0
2016-05-04,1456,怡華,0
2016-05-04,1529,樂士,1
2016-05-04,2014,中鴻,0
2016-05-04,2028,威致,1
2016-05-04,2321,東訊,1
2016-05-04,2342,茂矽,1
2016-05-04,2364,倫飛,0
2016-05-04,2429,銘旺科,0
2016-05-04,2475,華映,1
2016-05-04,2496,卓越,1
2016-05-04,3043,科風,1
2016-05-04,3701,大眾控,0
2016-05-04,5259,清惠,0
2016-05-04,5906,F-台南,0
2016-05-04,6172,互億,0
2016-05-04,6225,天瀚,1
2016-05-04,6289,華上,1
2016-05-04,910482,聖馬丁,0
2016-05-04,9106,新焦點,0
2016-05-04,911611,中泰山,0
2016-05-04,911626,MSH,0
2016-05-04,911868,同方友,0
