date,stock_id,name,split_auction
2020-10-20,1213,大飲,0
2020-10-20,1418,東華,0
2020-10-20,1471,首利,0
2020-10-20,1475,本盟,0
2020-10-20,1512,瑞利,1
2020-10-20,1538,正峰新,0
2020-10-20,2025,千興,1
2020-10-20,2321,東訊,1
2020-10-20,2364,倫飛,1
2020-10-20,2371,大同,0
2020-10-20,2434,統懋,1
2020-10-20,3043,科風,1
2020-10-20,3051,力特,0
2020-10-20,3383,新世紀,0
2020-10-20,3536,誠創,1
2020-10-20,4725,信昌化,0
2020-10-20,6131,鈞泰,1
2020-10-20,6225,天瀚,1
2020-10-20,6289,華上,1
2020-10-20,8101,華冠,0
2020-10-20,9928,中視,1
2020-10-20,9946,三發地產,0
