date,stock_id,name,split_auction
2015-03-03,1449,佳和,0
2015-03-03,1456,怡華,0
2015-03-03,1516,川飛,0
2015-03-03,1529,樂士,1
2015-03-03,2321,東訊,1
2015-03-03,2348,海悅,0
2015-03-03,2361,鴻友,1
2015-03-03,2364,倫飛,0
2015-03-03,2388,威盛,0
2015-03-03,2429,銘旺科,0
2015-03-03,2438,翔耀,0
2015-03-03,2475,華映,1
2015-03-03,2496,卓越,1
2015-03-03,3043,科風,1
2015-03-03,3051,力特,0
2015-03-03,3701,大眾控,0
2015-03-03,6172,互億,0
2015-03-03,6225,天瀚,1
2015-03-03,6289,華上,0
2015-03-03,9106,新焦點,0
2015-03-03,911868,真明麗,0
2015-03-03,9929,秋雨,0
