date,stock_id,name,split_auction
2018-09-03,1418,東華,1
2018-09-03,1475,本盟,0
2018-09-03,1512,瑞利,0
2018-09-03,1529,樂士,1
2018-09-03,1538,正峰新,0
2018-09-03,2025,千興,0
2018-09-03,2321,東訊,1
2018-09-03,2364,倫飛,1
2018-09-03,2475,華映,1
2018-09-03,3043,科風,1
2018-09-03,3051,力特,0
2018-09-03,3383,新世紀,0
2018-09-03,5259,清惠,1
2018-09-03,6172,互億,0
2018-09-03,6225,天瀚,1
2018-09-03,6289,華上,1
2018-09-03,8101,華冠,0
2018-09-03,910482,聖馬丁-DR,0
2018-09-03,910861,神州-DR,0
2018-09-03,911619,耀傑-DR,0
2018-09-03,9157,陽光能源-DR,0
2018-09-03,9928,中視,0
