date,stock_id,name,split_auction
2020-08-14,052006,康友富邦98購01,0
2020-08-14,052079,康友元富98購01,0
2020-08-14,052080,康友元富98購02,0
2020-08-14,053855,康友國泰98購01,0
2020-08-14,057104,康友中信99購01,0
2020-08-14,057827,康友元大98購03,0
2020-08-14,058338,康友元富99購01,0
2020-08-14,058339,康友元富99購02,0
2020-08-14,058734,康友永豐99購01,0
2020-08-14,058764,康友群益99購01,0
2020-08-14,058781,康友國票9A購01,0
2020-08-14,059283,康友永豐99購02,0
2020-08-14,059326,康友元大99購01,0
2020-08-14,060202,康友元富9A購01,0
2020-08-14,060399,康友國票9A購02,0
2020-08-14,060685,康友元大9A購01,0
2020-08-14,060686,康友元大9A購02,0
2020-08-14,060708,康友富邦9B購01,0
2020-08-14,060809,康友群益9A購01,0
2020-08-14,060850,康友國票9A購03,0
2020-08-14,060918,康友國泰9C購01,0
2020-08-14,061040,康友永豐9A購01,0
2020-08-14,061050,康友中信9A購01,0
2020-08-14,061355,康友元大9A購03,0
2020-08-14,061791,康友群益9B購01,0
2020-08-14,061857,康友國票9B購01,0
2020-08-14,062287,康友群益9B購02,0
2020-08-14,062295,康友永豐9B購01,0
2020-08-14,062920,康友元大9B購01,0
2020-08-14,064072,康友永豐9C購01,0
2020-08-14,064785,康友群益9C購01,0
2020-08-14,065421,康友國票01購01,0
2020-08-14,065452,康友統一02購01,0
2020-08-14,065453,康友統一02購02,0
2020-08-14,065484,康友元大9C購01,0
2020-08-14,065502,康友富邦03購01,0
2020-08-14,065764,康友元大9C購02,0
2020-08-14,065795,康友永豐9C購02,0
2020-08-14,065883,康友台新9C購01,0
2020-08-14,066082,康友國泰03購01,0
2020-08-14,066221,康友台新01購01,0
2020-08-14,066574,康友元大01購01,0
2020-08-14,068124,康友元富07購01,0
2020-08-14,068889,康友統一04購01,0
2020-08-14,068968,康友群益02購01,0
2020-08-14,06990P,康友元富99售03,0
2020-08-14,1213,大飲,0
2020-08-14,1418,東華,0
2020-08-14,1471,首利,0
2020-08-14,1475,本盟,1
2020-08-14,1512,瑞利,1
2020-08-14,1538,正峰新,0
2020-08-14,2025,千興,1
2020-08-14,2321,東訊,1
2020-08-14,2364,倫飛,1
2020-08-14,2371,大同,0
2020-08-14,2434,統懋,1
2020-08-14,3043,科風,1
2020-08-14,3051,力特,0
2020-08-14,3536,誠創,1
2020-08-14,4725,信昌化,0
2020-08-14,6131,鈞泰,1
2020-08-14,6225,天瀚,1
2020-08-14,6289,華上,1
2020-08-14,6452,康友-KY,0
2020-08-14,8101,華冠,0
2020-08-14,9928,中視,1
2020-08-14,9946,三發地產,0
