版本,持有,量,筆數,相異檔數,月數,p10,p10_lo,p10_hi,p25,p25_lo,p25_hi,p50,p50_lo,p50_hi,p75,p75_lo,p75_hi,p90,p90_lo,p90_hi,平均
主表（收盤版 seq3）,20,報酬（扣0.585%）,2880,918,109,-0.13522065173589692,-0.14818114507741287,-0.12305503428927693,-0.0806747663551402,-0.09077385398331675,-0.06476325802693296,-0.014053892642743628,-0.02580012468827928,-0.000913708170890041,0.06196578341897387,0.04494249142265796,0.079092084942085,0.16778462828251567,0.1370071428571429,0.19659328097731246,0.007297239225035545
主表（收盤版 seq3）,20,期間最高點（未扣成本）,2880,918,109,0.010098973607037976,0.008333333333333304,0.012585993395707333,0.026690391459074814,0.023185299095709856,0.03149212184873961,0.06559164206223034,0.05722891566265065,0.07444018216423628,0.136174352181472,0.11851002318107577,0.15328467153284686,0.2544946437672086,0.22080940822581183,0.28266688473520246,0.10748398325586633
主表（收盤版 seq3）,60,報酬（扣0.585%）,2880,918,109,-0.2122313995406834,-0.24394523809523802,-0.18823193629660728,-0.11582831995794254,-0.13725148563710965,-0.0928503384256855,6.773530876493742e-05,-0.0235136037348877,0.01862942312896187,0.14368842172681087,0.10816563829477102,0.19536328191039706,0.4244617874058772,0.33568993507134354,0.5225722583248409,0.07221731391881166
主表（收盤版 seq3）,60,期間最高點（未扣成本）,2880,918,109,0.020298982544825605,0.01589797747055827,0.026119402985074647,0.05606787417638465,0.047338531506494225,0.06573308270676681,0.13879673413113025,0.1217100912002229,0.15922680035128803,0.30691108092483504,0.2668178755004804,0.3624649596608778,0.632625929659193,0.5454465569579805,0.7241379310344829,0.2595633230226389
主表（收盤版 seq3）,120,報酬（扣0.585%）,2880,918,109,-0.2901240175625427,-0.32727857142857153,-0.2554051535327128,-0.14853988694973316,-0.18150293349584512,-0.11917430054775989,0.014107545310921864,-0.017286477931992172,0.04702312701256118,0.25392550289226834,0.1870447409398842,0.3265335598765592,0.7210549155005517,0.5607264502618758,0.8725142372872946,0.15171361183473225
主表（收盤版 seq3）,120,期間最高點（未扣成本）,2880,918,109,0.02866359447004614,0.023375803941551452,0.03642426740187029,0.08242923618788073,0.07142857142857162,0.09722345596970187,0.21048155037280813,0.17602048048589147,0.245046705164251,0.4886817859127107,0.406385131009991,0.5862469806763283,1.079221936880531,0.8933906148895993,1.2471840403675887,0.43352026269771066
