date,stock_id,high,low,avg_price,volume,amount,transactions,price_basis
2016-10-07,5267,32.42,32.20,32.37,22000,712030,8,均價
2016-10-11,5267,32.55,32.10,32.34,21000,679170,13,均價
2016-10-12,5267,32.29,32.00,32.10,3000,96290,3,均價
2016-10-13,5267,32.00,31.81,31.87,3000,95620,2,均價
2016-10-14,5267,32.00,31.80,31.89,21000,669600,10,均價
2016-10-17,5267,32.00,32.00,32.00,3000,96000,1,均價
2016-10-18,5267,32.00,32.00,32.00,4000,128000,2,均價
2016-10-19,5267,32.30,32.00,32.23,4000,128900,3,均價
2016-10-20,5267,0.00,0.00,0.00,0,0,0,均價
2016-10-21,5267,32.23,31.81,32.01,3000,96040,3,均價
2016-10-24,5267,32.55,32.00,32.35,16000,517630,9,均價
2016-10-25,5267,32.55,32.45,32.53,4000,130100,2,均價
2016-10-26,5267,0.00,0.00,0.00,0,0,0,均價
2016-10-27,5267,33.15,32.70,32.96,6000,197750,5,均價
2016-10-28,5267,33.47,33.20,33.40,8000,267190,6,均價
2016-10-31,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-01,5267,33.20,33.00,33.05,12000,396600,6,均價
2016-11-02,5267,33.00,32.71,32.86,6000,197140,4,均價
2016-11-03,5267,33.00,32.70,32.85,6000,197100,2,均價
2016-11-04,5267,33.00,33.00,33.00,3000,99000,1,均價
2016-11-07,5267,33.15,32.45,32.72,9000,294450,4,均價
2016-11-08,5267,33.20,33.15,33.15,11000,364700,6,均價
2016-11-09,5267,33.20,32.68,32.85,3000,98560,2,均價
2016-11-10,5267,33.68,33.20,33.39,7000,233750,3,均價
2016-11-11,5267,34.15,33.39,33.94,7310,248080,6,均價
2016-11-14,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-15,5267,34.20,33.80,34.10,6000,204600,5,均價
2016-11-16,5267,34.00,34.00,34.00,1000,34000,1,均價
2016-11-17,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-18,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-21,5267,34.29,34.00,34.18,8000,273420,4,均價
2016-11-22,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-23,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-24,5267,34.20,34.20,34.20,2000,68400,1,均價
2016-11-25,5267,34.20,33.70,33.87,3000,101600,3,均價
2016-11-28,5267,0.00,0.00,0.00,0,0,0,均價
2016-11-29,5267,33.70,33.70,33.70,3000,101100,1,均價
2016-11-30,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-01,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-02,5267,33.81,33.81,33.81,3000,101430,2,均價
2016-12-05,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-06,5267,34.28,34.28,34.28,2000,68560,2,均價
2016-12-07,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-08,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-09,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-12,5267,33.71,33.71,33.71,2000,67420,1,均價
2016-12-13,5267,33.71,33.71,33.71,2000,67420,1,均價
2016-12-14,5267,33.81,33.70,33.76,6000,202530,3,均價
2016-12-15,5267,33.70,33.70,33.70,1000,33700,1,均價
2016-12-16,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-19,5267,34.29,34.28,34.28,7000,239990,5,均價
2016-12-20,5267,34.30,34.30,34.30,2000,68600,1,均價
2016-12-21,5267,34.30,34.00,34.04,11000,374390,5,均價
2016-12-22,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-23,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-26,5267,33.75,33.70,33.72,8000,269790,3,均價
2016-12-27,5267,0.00,0.00,0.00,0,0,0,均價
2016-12-28,5267,33.81,33.60,33.72,13000,438330,5,均價
2016-12-29,5267,33.70,33.70,33.70,3000,101100,1,均價
2016-12-30,5267,33.30,33.00,33.09,7100,234960,5,均價
2017-01-03,5267,33.00,30.61,31.68,40100,1270430,24,均價
2017-01-04,5267,31.16,30.69,30.82,15000,462250,9,均價
2017-01-05,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-06,5267,31.50,31.40,31.45,6000,188700,4,均價
2017-01-09,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-10,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-11,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-12,5267,32.10,31.38,31.62,12010,379793,8,均價
2017-01-13,5267,31.60,31.60,31.60,3000,94800,1,均價
2017-01-16,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-17,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-18,5267,32.00,32.00,32.00,3000,96000,2,均價
2017-01-19,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-20,5267,0.00,0.00,0.00,0,0,0,均價
2017-01-23,5267,32.25,32.21,32.23,9000,290040,4,均價
2017-01-24,5267,32.20,32.20,32.20,1000,32200,1,均價
2017-02-02,5267,32.63,32.60,32.61,3000,97830,2,均價
2017-02-03,5267,32.70,32.13,32.34,11000,355790,5,均價
2017-02-06,5267,32.81,32.70,32.75,14000,458460,6,均價
2017-02-07,5267,33.30,33.00,33.15,10000,331500,8,均價
2017-02-08,5267,33.31,33.31,33.31,1000,33310,1,均價
2017-02-09,5267,33.68,33.68,33.68,3000,101040,2,均價
2017-02-10,5267,33.00,33.00,33.00,1000,33000,1,均價
2017-02-13,5267,33.10,33.00,33.05,6000,198300,4,均價
2017-02-14,5267,0.00,0.00,0.00,0,0,0,均價
2017-02-15,5267,0.00,0.00,0.00,0,0,0,均價
2017-02-16,5267,0.00,0.00,0.00,0,0,0,均價
2017-02-17,5267,0.00,0.00,0.00,0,0,0,均價
2017-02-18,5267,34.35,34.00,34.20,16000,547130,11,均價
2017-02-20,5267,34.52,34.40,34.47,8000,275780,5,均價
2017-02-21,5267,34.70,34.30,34.42,5200,178990,5,均價
2017-02-22,5267,34.70,34.70,34.70,3000,104100,2,均價
2017-02-23,5267,34.84,34.50,34.71,14000,485930,10,均價
2017-02-24,5267,35.00,34.81,34.90,5000,174510,4,均價
2017-03-01,5267,35.31,34.85,35.00,6200,217028,4,均價
2017-03-02,5267,35.31,34.90,35.05,9000,315420,7,均價
2017-03-03,5267,35.32,35.20,35.29,10000,352890,9,均價
2017-03-06,5267,35.11,35.11,35.11,1000,35110,1,均價
2017-03-07,5267,35.50,35.12,35.37,12000,424410,7,均價
2017-03-08,5267,35.62,35.62,35.62,3000,106860,3,均價
2017-03-09,5267,36.80,36.00,36.27,9000,326400,5,均價
2017-03-10,5267,37.57,36.10,36.83,26200,964970,17,均價
2017-03-13,5267,37.50,37.10,37.33,2400,89600,3,均價
2017-03-14,5267,37.70,37.50,37.63,6000,225770,6,均價
2017-03-15,5267,0.00,0.00,0.00,0,0,0,均價
2017-03-16,5267,38.96,38.00,38.37,4000,153460,3,均價
2017-03-17,5267,0.00,0.00,0.00,0,0,0,均價
2017-03-20,5267,38.90,37.70,38.45,4250,163425,5,均價
2017-03-21,5267,38.88,38.00,38.40,19000,729540,11,均價
2017-03-22,5267,0.00,0.00,0.00,0,0,0,均價
2017-03-23,5267,38.88,38.40,38.55,13000,501100,8,均價
2017-03-24,5267,38.52,38.00,38.28,11000,421060,7,均價
2017-03-27,5267,0.00,0.00,0.00,0,0,0,均價
2017-03-28,5267,38.00,37.82,37.99,4250,161455,3,均價
2017-03-29,5267,38.50,38.00,38.21,9000,343860,4,均價
2017-03-30,5267,38.12,36.60,36.82,143400,5279570,14,均價
2017-03-31,5267,0.00,0.00,0.00,0,0,0,均價
2017-04-05,5267,38.70,38.50,38.67,8000,309370,6,均價
2017-04-06,5267,38.50,38.20,38.35,6000,230100,2,均價
2017-04-07,5267,39.57,37.81,37.99,150000,5697890,13,均價
2017-04-10,5267,40.31,38.80,39.28,14050,551890,13,均價
2017-04-11,5267,40.31,39.01,39.02,1010,39413,2,均價
2017-04-12,5267,40.80,40.00,40.40,5000,202000,5,均價
2017-04-13,5267,0.00,0.00,0.00,0,0,0,均價
2017-04-14,5267,39.30,39.30,39.30,1000,39300,1,均價
2017-04-17,5267,39.80,39.31,39.41,5000,197040,3,均價
2017-04-18,5267,0.00,0.00,0.00,0,0,0,均價
2017-04-19,5267,0.00,0.00,0.00,0,0,0,均價
2017-04-20,5267,39.92,39.32,39.51,4100,162000,4,均價
2017-04-21,5267,40.15,40.15,40.15,1000,40150,1,均價
2017-04-24,5267,40.00,40.00,40.00,2250,90000,3,均價
2017-04-25,5267,41.00,39.51,40.34,6000,242060,4,均價
2017-04-26,5267,40.00,39.30,39.51,27000,1066770,12,均價
2017-04-27,5267,39.50,38.95,39.27,15640,614188,8,均價
2017-04-28,5267,39.30,39.00,39.20,3000,117600,2,均價
2017-05-02,5267,39.99,38.82,39.66,107000,4243430,6,均價
2017-05-03,5267,38.90,38.85,38.87,3000,116600,2,均價
2017-05-04,5267,39.50,38.91,39.04,6000,234230,4,均價
2017-05-05,5267,40.72,39.35,39.70,428300,17003636,17,均價
2017-05-08,5267,41.10,39.52,40.59,268200,10885920,19,均價
2017-05-09,5267,40.81,40.27,40.60,151000,6130310,10,均價
2017-05-10,5267,41.12,41.09,41.10,5000,205480,4,均價
2017-05-11,5267,0.00,0.00,0.00,0,0,0,均價
2017-05-12,5267,0.00,0.00,0.00,0,0,0,均價
2017-05-15,5267,40.72,40.72,40.72,1000,40720,1,均價
2017-05-16,5267,0.00,0.00,0.00,0,0,0,均價
2017-05-17,5267,41.00,40.70,40.74,7000,285200,5,均價
2017-05-18,5267,41.00,40.00,40.72,22000,895940,9,均價
2017-05-19,5267,41.79,41.79,41.79,1000,41790,1,均價
2017-05-22,5267,41.75,41.75,41.75,1000,41750,1,均價
2017-05-23,5267,42.10,41.70,41.87,16000,669970,7,均價
2017-05-24,5267,42.89,42.20,42.66,19000,810630,12,均價
2017-05-25,5267,44.21,43.20,43.73,17000,743370,10,均價
2017-05-26,5267,0.00,0.00,0.00,0,0,0,均價
2017-05-31,5267,46.00,44.20,45.30,28000,1268510,16,均價
2017-06-01,5267,47.70,45.31,46.87,24200,1134300,15,均價
2017-06-02,5267,56.31,47.00,51.75,197423,10217317,118,均價
2017-06-03,5267,58.00,50.00,54.50,190314,10372622,112,均價
2017-06-05,5267,55.17,51.75,54.58,96022,5240428,52,均價
2017-06-06,5267,55.15,54.00,54.25,32000,1736130,17,均價
2017-06-07,5267,54.30,52.85,53.33,36000,1919950,20,均價
2017-06-08,5267,54.18,52.51,53.45,37000,1977660,13,均價
2017-06-09,5267,56.49,54.44,55.22,63000,3478800,39,均價
2017-06-12,5267,56.34,54.32,55.03,28005,1541111,20,均價
2017-06-13,5267,56.17,54.50,54.95,20000,1098920,12,均價
2017-06-14,5267,56.00,54.80,55.48,54350,3015502,25,均價
2017-06-15,5267,55.30,54.76,54.92,8000,439320,5,均價
2017-06-16,5267,55.64,54.13,54.45,12000,653350,6,均價
2017-06-19,5267,55.50,54.36,55.21,15000,828160,10,均價
2017-06-20,5267,55.64,54.41,54.97,12000,659660,7,均價
2017-06-21,5267,55.66,54.33,54.93,28000,1538100,13,均價
2017-06-22,5267,57.21,54.94,56.12,42005,2357125,35,均價
2017-06-23,5267,59.19,55.51,57.73,137005,7908912,88,均價
2017-06-26,5267,59.88,55.52,57.77,91257,5271914,50,均價
2017-06-27,5267,58.82,56.24,58.15,36009,2094076,19,均價
2017-06-28,5267,58.82,56.82,58.13,11000,639380,11,均價
2017-06-29,5267,58.94,58.02,58.65,60000,3519030,25,均價
2017-06-30,5267,58.99,58.46,58.64,25000,1465930,13,均價
2017-07-03,5267,59.18,58.50,59.00,14000,826000,10,均價
2017-07-04,5267,59.19,57.00,58.32,21050,1227725,15,均價
2017-07-05,5267,58.50,57.50,58.36,8020,468070,5,均價
2017-07-06,5267,58.31,56.51,57.21,4010,229395,4,均價
2017-07-07,5267,58.49,56.51,57.36,9000,516220,6,均價
2017-07-10,5267,58.49,56.51,57.50,2000,115000,2,均價
2017-07-11,5267,0.00,0.00,0.00,0,0,0,均價
2017-07-12,5267,58.00,57.50,57.67,3000,173000,2,均價
2017-07-13,5267,58.40,58.00,58.24,19000,1106640,14,均價
2017-07-14,5267,58.49,57.04,58.03,38000,2205320,19,均價
2017-07-17,5267,0.00,0.00,0.00,0,0,0,均價
2017-07-18,5267,58.45,57.02,57.27,8000,458130,4,均價
2017-07-19,5267,0.00,0.00,0.00,0,0,0,均價
2017-07-20,5267,58.44,58.00,58.22,2000,116440,2,均價
2017-07-21,5267,58.29,57.09,57.69,2000,115380,2,均價
2017-07-24,5267,58.20,57.12,57.66,2000,115320,2,均價
2017-07-25,5267,58.29,57.13,57.95,17000,985170,9,均價
2017-07-26,5267,58.29,57.80,58.05,2000,116090,2,均價
2017-07-27,5267,58.49,58.00,58.32,9000,524890,7,均價
2017-07-28,5267,58.80,58.01,58.34,18000,1050050,11,均價
2017-07-31,5267,58.69,58.69,58.69,1000,58690,1,均價
2017-08-01,5267,58.50,58.11,58.25,16000,932060,8,均價
2017-08-02,5267,58.25,58.00,58.13,2000,116250,2,均價
2017-08-03,5267,57.91,57.90,57.91,4000,231630,3,均價
2017-08-04,5267,58.16,57.79,57.94,28000,1622320,12,均價
2017-08-07,5267,57.40,57.00,57.27,6000,343590,6,均價
2017-08-08,5267,0.00,0.00,0.00,0,0,0,均價
2017-08-09,5267,57.49,55.30,56.29,23000,1294780,15,均價
2017-08-10,5267,0.00,0.00,0.00,0,0,0,均價
2017-08-11,5267,57.99,57.99,57.99,1000,57990,1,均價
2017-08-14,5267,57.99,55.44,57.17,86000,4916930,36,均價
2017-08-15,5267,57.88,55.44,57.39,39000,2238150,15,均價
2017-08-16,5267,57.99,56.99,57.35,16000,917650,8,均價
2017-08-17,5267,57.99,57.00,57.25,11020,630910,7,均價
2017-08-18,5267,57.98,57.01,57.39,9000,516490,4,均價
2017-08-21,5267,0.00,0.00,0.00,0,0,0,均價
2017-08-22,5267,57.69,57.00,57.27,13000,744560,6,均價
2017-08-23,5267,57.46,57.00,57.21,14000,800910,7,均價
2017-08-24,5267,58.19,57.01,57.38,69000,3959400,29,均價
2017-08-25,5267,58.16,57.02,57.42,22044,1265739,12,均價
2017-08-28,5267,57.65,57.65,57.65,1000,57650,1,均價
2017-08-29,5267,57.79,55.62,56.88,50300,2861236,24,均價
2017-08-30,5267,58.17,56.89,57.76,32000,1848220,17,均價
2017-08-31,5267,58.23,57.82,58.09,11500,668080,7,均價
2017-09-01,5267,58.18,57.72,57.92,16000,926770,9,均價
2017-09-04,5267,58.39,58.00,58.16,28000,1628400,13,均價
2017-09-05,5267,0.00,0.00,0.00,0,0,0,均價
2017-09-06,5267,57.83,57.83,57.83,1000,57830,1,均價
2017-09-07,5267,58.63,58.63,58.63,1000,58630,1,均價
2017-09-08,5267,58.80,57.50,58.41,59400,3469320,37,均價
2017-09-11,5267,61.90,58.41,59.61,141200,8417078,101,均價
2017-09-12,5267,70.20,60.81,65.97,269000,17744918,180,均價
2017-09-13,5267,71.11,67.80,69.51,314100,21831903,163,均價
2017-09-14,5267,71.40,67.79,69.82,105816,7388504,82,均價
2017-09-15,5267,69.10,65.00,67.10,70000,4697175,44,均價
2017-09-18,5267,68.23,64.50,66.36,66400,4406560,42,均價
2017-09-19,5267,68.21,65.29,66.61,19100,1272231,11,均價
2017-09-20,5267,66.61,62.52,64.22,59500,3820961,34,均價
2017-09-21,5267,63.00,61.79,62.35,40100,2500089,25,均價
2017-09-22,5267,62.20,60.00,60.89,80050,4873955,44,均價
2017-09-25,5267,60.99,60.31,60.58,20160,1221194,14,均價
2017-09-26,5267,60.97,57.80,58.48,38060,2225637,21,均價
2017-09-27,5267,59.40,57.00,57.91,20400,1181276,15,均價
2017-09-28,5267,59.00,58.00,58.30,4000,233200,3,均價
2017-09-29,5267,0.00,0.00,0.00,0,0,0,均價
2017-09-30,5267,57.91,57.91,57.91,3000,173730,1,均價
2017-10-02,5267,58.00,57.53,57.72,5110,294970,5,均價
2017-10-03,5267,57.80,57.50,57.63,11500,662770,8,均價
2017-10-05,5267,62.60,57.80,60.05,41700,2504267,28,均價
2017-10-06,5267,66.41,62.09,63.87,107750,6881581,58,均價
2017-10-11,5267,64.00,61.88,62.78,34250,2150220,18,均價
2017-10-12,5267,61.20,60.01,60.67,10050,609710,6,均價
2017-10-13,5267,61.89,60.46,61.67,1350,83258,3,均價
2017-10-16,5267,63.41,61.70,62.05,22100,1371311,13,均價
2017-10-17,5267,62.37,61.60,61.88,8300,513626,8,均價
2017-10-18,5267,63.22,62.97,63.03,7200,453780,5,均價
2017-10-19,5267,61.57,61.56,61.57,1200,73882,2,均價
2017-10-20,5267,0.00,0.00,0.00,0,0,0,均價
2017-10-23,5267,61.01,60.11,60.79,4000,243140,2,均價
2017-10-24,5267,62.49,60.79,61.91,4000,247650,4,均價
2017-10-25,5267,61.00,60.50,60.55,1100,66600,2,均價
2017-10-26,5267,62.18,62.18,62.18,1000,62180,1,均價
2017-10-27,5267,0.00,0.00,0.00,0,0,0,均價
2017-10-30,5267,62.18,60.03,61.02,29000,1769710,14,均價
2017-10-31,5267,62.19,60.07,60.88,30800,1874960,16,均價
2017-11-01,5267,62.18,60.88,61.51,20000,1230140,12,均價
2017-11-02,5267,63.98,61.80,62.34,28100,1751811,16,均價
2017-11-03,5267,63.19,61.80,62.36,5000,311780,4,均價
2017-11-06,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-07,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-08,5267,61.99,61.77,61.86,8500,525775,4,均價
2017-11-09,5267,62.21,61.59,61.97,13000,805570,7,均價
2017-11-10,5267,61.80,61.59,61.70,6000,370170,2,均價
2017-11-13,5267,61.59,60.05,60.94,12000,731230,8,均價
2017-11-14,5267,60.26,60.00,60.10,11000,661140,6,均價
2017-11-15,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-16,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-17,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-20,5267,60.20,60.00,60.06,7000,420400,4,均價
2017-11-21,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-22,5267,60.89,58.40,59.84,19000,1136890,9,均價
2017-11-23,5267,60.00,60.00,60.00,1000,60000,1,均價
2017-11-24,5267,59.00,58.16,58.51,4000,234020,3,均價
2017-11-27,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-28,5267,0.00,0.00,0.00,0,0,0,均價
2017-11-29,5267,58.16,58.16,58.16,1000,58160,1,均價
2017-11-30,5267,60.00,58.08,59.07,6000,354400,3,均價
2017-12-01,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-04,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-05,5267,58.50,58.05,58.23,27000,1572150,12,均價
2017-12-06,5267,58.25,57.86,58.12,7700,447540,9,均價
2017-12-07,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-08,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-11,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-12,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-13,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-14,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-15,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-18,5267,57.80,57.50,57.63,22000,1267930,8,均價
2017-12-19,5267,58.24,57.00,57.22,92000,5264533,17,均價
2017-12-20,5267,57.22,57.00,57.01,3100,176722,2,均價
2017-12-21,5267,56.11,56.11,56.11,1000,56110,1,均價
2017-12-22,5267,57.98,56.11,57.57,8000,460520,6,均價
2017-12-25,5267,57.01,57.01,57.01,3000,171030,2,均價
2017-12-26,5267,57.98,57.50,57.55,10000,575480,5,均價
2017-12-27,5267,0.00,0.00,0.00,0,0,0,均價
2017-12-28,5267,57.70,57.50,57.53,6000,345200,3,均價
2017-12-29,5267,57.98,57.50,57.80,3270,188991,5,均價
2018-01-02,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-03,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-04,5267,56.30,56.02,56.13,5000,280650,4,均價
2018-01-05,5267,56.30,56.10,56.20,8000,449630,6,均價
2018-01-08,5267,56.01,56.01,56.01,2000,112020,1,均價
2018-01-09,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-10,5267,56.01,56.01,56.01,1000,56010,1,均價
2018-01-11,5267,56.20,56.00,56.10,7500,420730,5,均價
2018-01-12,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-15,5267,56.00,56.00,56.00,1000,56000,1,均價
2018-01-16,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-17,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-18,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-19,5267,56.00,56.00,56.00,3000,168000,1,均價
2018-01-22,5267,56.29,56.00,56.07,4000,224290,2,均價
2018-01-23,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-24,5267,56.00,55.84,55.92,6000,335520,3,均價
2018-01-25,5267,0.00,0.00,0.00,0,0,0,均價
2018-01-26,5267,56.18,55.58,55.76,7000,390350,5,均價
2018-01-29,5267,56.30,56.00,56.22,13000,730850,6,均價
2018-01-30,5267,57.77,55.83,55.83,1001,55887,2,均價
2018-01-31,5267,57.77,57.77,57.77,1000,57770,1,均價
2018-02-01,5267,0.00,0.00,0.00,0,0,0,均價
2018-02-02,5267,0.00,0.00,0.00,0,0,0,均價
2018-02-05,5267,0.00,0.00,0.00,0,0,0,均價
2018-02-06,5267,56.00,55.50,55.90,2049,114539,3,均價
2018-02-07,5267,55.99,55.50,55.83,3000,167480,3,均價
2018-02-08,5267,55.00,54.63,54.82,8200,449530,5,均價
2018-02-09,5267,53.20,53.20,53.20,1000,53200,1,均價
2018-02-12,5267,0.00,0.00,0.00,0,0,0,均價
2018-02-21,5267,53.20,52.83,53.02,2000,106030,2,均價
2018-02-22,5267,53.20,53.20,53.20,1000,53200,1,均價
2018-02-23,5267,54.49,54.49,54.49,1000,54490,1,均價
2018-02-26,5267,0.00,0.00,0.00,0,0,0,均價
2018-02-27,5267,54.72,54.72,54.72,3000,164160,3,均價
2018-03-01,5267,55.50,55.50,55.50,3000,166500,3,均價
2018-03-02,5267,55.59,55.59,55.59,1000,55590,1,均價
2018-03-05,5267,54.70,54.70,54.70,3000,164100,1,均價
2018-03-06,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-07,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-08,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-09,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-12,5267,53.20,52.82,52.92,4000,211680,4,均價
2018-03-13,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-14,5267,54.14,52.51,53.24,9000,479200,5,均價
2018-03-15,5267,53.00,52.51,52.76,6000,316530,3,均價
2018-03-16,5267,52.51,52.51,52.51,1000,52510,1,均價
2018-03-19,5267,0.00,0.00,0.00,0,0,0,均價
2018-03-20,5267,52.50,52.50,52.50,2000,105000,2,均價
2018-03-21,5267,52.70,52.50,52.57,3016,158540,3,均價
2018-03-22,5267,52.70,52.70,52.70,1000,52700,1,均價
2018-03-23,5267,52.19,51.94,52.04,8000,416300,4,均價
2018-03-26,5267,52.50,51.30,51.99,17000,883750,8,均價
2018-03-27,5267,53.46,51.98,52.73,45000,2372710,20,均價
2018-03-28,5267,53.00,52.55,52.66,4000,210650,2,均價
2018-03-29,5267,53.00,52.52,52.76,10000,527570,4,均價
2018-03-30,5267,52.51,52.33,52.44,13000,681730,5,均價
2018-03-31,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-02,5267,52.87,52.87,52.87,100,5287,1,均價
2018-04-03,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-09,5267,52.87,52.10,52.25,500,26127,4,均價
2018-04-10,5267,52.87,52.87,52.87,1000,52870,1,均價
2018-04-11,5267,52.87,52.87,52.87,1000,52870,1,均價
2018-04-12,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-13,5267,52.50,52.02,52.24,4000,208940,3,均價
2018-04-16,5267,53.97,52.85,53.23,24000,1277610,11,均價
2018-04-17,5267,53.23,53.23,53.23,1000,53230,1,均價
2018-04-18,5267,53.98,53.10,53.69,9000,483180,4,均價
2018-04-19,5267,54.98,53.50,54.11,9000,486980,5,均價
2018-04-20,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-23,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-24,5267,55.00,54.50,54.76,23000,1259500,11,均價
2018-04-25,5267,0.00,0.00,0.00,0,0,0,均價
2018-04-26,5267,54.50,54.00,54.20,5000,271000,3,均價
2018-04-27,5267,54.90,54.90,54.90,10,549,1,均價
2018-04-30,5267,53.50,53.00,53.29,24265,1292967,11,均價
2018-05-02,5267,53.00,53.00,53.00,3000,159000,1,均價
2018-05-03,5267,53.80,53.00,53.50,18000,962970,6,均價
2018-05-04,5267,54.70,54.70,54.70,30,1641,1,均價
2018-05-07,5267,0.00,0.00,0.00,0,0,0,均價
2018-05-08,5267,54.70,52.26,53.89,1500,80830,2,均價
2018-05-09,5267,0.00,0.00,0.00,0,0,0,均價
2018-05-10,5267,0.00,0.00,0.00,0,0,0,均價
2018-05-11,5267,0.00,0.00,0.00,0,0,0,均價
2018-05-14,5267,54.49,52.20,52.53,18275,959975,9,均價
2018-05-15,5267,52.50,52.06,52.29,15000,784380,7,均價
2018-05-16,5267,53.00,52.00,52.67,3070,161689,5,均價
2018-05-17,5267,53.74,52.00,52.98,52020,2756134,22,均價
2018-05-18,5267,53.59,53.00,53.34,16000,853390,7,均價
2018-05-21,5267,53.34,52.00,52.36,4090,214140,3,均價
2018-05-22,5267,53.99,53.99,53.99,130,7018,2,均價
2018-05-23,5267,51.72,51.72,51.72,100,5172,1,均價
2018-05-24,5267,0.00,0.00,0.00,0,0,0,均價
2018-05-25,5267,53.80,53.50,53.65,2000,107300,2,均價
2018-05-28,5267,53.15,51.72,52.35,17000,889960,8,均價
2018-05-29,5267,57.99,53.00,54.77,161200,8829067,83,均價
2018-05-30,5267,57.00,55.01,55.65,121500,6761470,81,均價
2018-05-31,5267,62.10,56.60,59.03,189298,11174260,102,均價
2018-06-01,5267,61.56,59.00,60.38,27500,1660340,15,均價
2018-06-04,5267,60.20,58.80,59.76,50000,2988240,26,均價
2018-06-05,5267,61.71,59.80,60.93,32000,1949630,20,均價
2018-06-06,5267,61.00,59.81,60.25,31900,1921979,19,均價
2018-06-07,5267,60.50,57.95,58.98,40600,2394490,20,均價
2018-06-08,5267,58.98,57.81,58.09,31000,1800870,24,均價
2018-06-11,5267,57.99,56.05,56.97,21000,1196370,15,均價
2018-06-12,5267,58.20,57.51,57.93,15000,868960,8,均價
2018-06-13,5267,57.54,57.54,57.54,2000,115080,2,均價
2018-06-14,5267,60.52,56.24,58.05,62700,3639630,33,均價
2018-06-15,5267,61.18,58.00,59.60,40499,2413873,24,均價
2018-06-19,5267,61.39,59.30,60.46,11700,707418,11,均價
2018-06-20,5267,61.28,59.31,60.36,7300,440599,8,均價
2018-06-21,5267,61.20,59.52,59.76,16300,974138,15,均價
2018-06-22,5267,61.39,59.61,60.27,18400,1109039,17,均價
2018-06-25,5267,61.19,59.60,60.48,12200,737808,9,均價
2018-06-26,5267,61.20,59.61,60.85,6400,389439,8,均價
2018-06-27,5267,61.20,60.00,60.60,17710,1073239,18,均價
2018-06-28,5267,61.99,60.20,61.08,34000,2076659,23,均價
2018-06-29,5267,61.40,59.40,60.82,15100,918393,17,均價
2018-07-02,5267,61.37,61.37,61.37,100,6137,1,均價
2018-07-03,5267,61.30,59.29,59.64,13200,787304,14,均價
2018-07-04,5267,60.00,58.24,58.53,1200,70240,2,均價
