arm,seed,r,eq_sha,tr,tr_prev,cagr,mdd,expo,slot,trades,hold_days
A1,102053,53,c4f7e52d9898d5e6bd20660aaea7e9a3e1ea4e0e004b76dbca6a2e0870abe3cb,4.651270344009511,4.589870490696851,0.20135013754483588,-0.38716338762763924,0.8674922301644923,0.8871002592912706,138,
A1,102054,54,aef835fb8a8be020919cfe907b6a809528cfaabe9355e878fd9e30bda4698198,11.45382668915769,11.318452061714169,0.3062244485816006,-0.4547839525662701,0.8670254832724502,0.8871002592912706,138,
A1,102055,55,9d7fd109996274e0c15cdc6e3f0a6e067acb53a47c2dfc8580ffc251ea3a52ac,52.231894278653485,51.65347886644011,0.5234962296333738,-0.4199695623187069,0.8710644579343291,0.8871002592912706,138,
A1,102056,56,dae4693a02f6327d346f545a3dca475d8e5599725a0570f0cf1f9a0f9488be8f,12.388246930612437,12.242698914026352,0.31627309759132527,-0.4127602562270109,0.8654943173077555,0.8871002592912706,138,
A1,102057,57,ba339e1a0c9ba467964ae68196f1ed8098fce79fa6a3eb178987887af262ecd3,18.109598634512356,17.901954579736607,0.3668286250830022,-0.4570438094232252,0.8702701419708342,0.8871002592912706,138,
A1,102058,58,05e462e2b8f4139262004aca2d6a4039ee222a2ee3c12a192e0016ea3124ff14,42.710254331265595,42.23538140411809,0.49202321333193755,-0.36037475865869345,0.8675033619417835,0.8871002592912706,138,
A1,102059,59,6b0d7dccde74fea8a8a7b5ab0b77e2bdad24cc46f0ab739ef0cefc6d0ed68644,8.778718528210828,8.672474826057313,0.27319134523391897,-0.46495473552691763,0.8673582891820367,0.8871002592912706,138,
A1,102060,60,9b638c35be04f352ea9310d8d6a653ccae9e6f8d975794246dfd263903365a00,8.571049359104544,8.46701087570728,0.2702997770895945,-0.5128822761640986,0.867133657608202,0.8871002592912706,138,
A1,102061,61,bf4810a5787892f548f6a23bacfee3afbd671ec2d6d29c145189b76bd50036c5,12.919760895846641,12.768466274501,0.32171238176387096,-0.4331996900113788,0.8643247295352198,0.8871002592912706,138,
A1,102062,62,ba3d0f05f9862da04f4e8bd454b253fb68ce06e1ea11e45598d268ed1ef0391c,6.577806411708993,6.495475152755177,0.23926426075161467,-0.4032780144546424,0.8705587367463459,0.8871002592912706,138,
A1,102063,63,6b6d12c4d8eb844e8854e33f214da307718fdff1d25cf94e45cbd51e4227b46e,4.557576171394279,4.497194285388903,0.1992246070297834,-0.511064863379147,0.8769603631990797,0.8871002592912706,138,
A1,102064,64,5b47ff4bc36b1ea7f8e15ea74d27f8063fcfd69f95fdb505e8f72d8d6ae88f61,18.9950860020492,18.777820280645876,0.37340224515493725,-0.35610907139496406,0.8640577045073278,0.8871002592912706,138,
A1,102065,65,8e8d4d3d164eaa2282842d49f998777bc74c5ed771ea88f85db643f6933efe26,8.166952080150944,8.067306183864027,0.2645086268385297,-0.4393942261295311,0.8688482915796298,0.8871002592912706,138,
A1,102066,66,f1b46d583214ef860a4002a3eea642297d7ae1ee6aa615087cc9c722876b9ad1,17.875830623282937,17.670761559340033,0.36504778482656075,-0.4214190518637319,0.8767594740664104,0.8871002592912706,138,
A1,102067,67,3b7182307e00f89bd001a8b5ee4cacd87e94f01e31a0c57dfae9b2d6c468adb6,6.647951640220644,6.564817465493266,0.24047435335027378,-0.4467053798195147,0.8697752720781983,0.8871002592912706,138,
A1,102068,68,4c30ca3ffd20e95d2e2ab8523606751977d8ef9b3a3d19a65681a95f7544654a,18.335604244290415,18.125400558786595,0.36853190896601706,-0.37093381790681046,0.8630726883174,0.8871002592912706,138,
A1,102069,69,ae95e783e12ebd41ef31830acf27470a1c027fe1d42bbdc29280409a1d0e068e,7.800337267398861,7.704723470070443,0.25905366728748436,-0.37285059813047855,0.8680090774554164,0.8871002592912706,138,
A1,102070,70,3f6d69067422e1c3eb865715d09527db30618ea0f4294c3b9b227036c71918d8,15.717477930736933,15.535826553878966,0.3476030016853964,-0.4020062621778199,0.874424077218507,0.8871002592912706,138,
A1,102071,71,e526f6896ca28058ef40c2921ef725f03cae90b6efd3c9857f546e3944cdcdc8,44.77779489403805,44.28042886474334,0.49934514667870067,-0.416572893092403,0.8637528796228552,0.8871002592912706,138,
A1,102072,72,06a2ab7523b57e213cd5faf671ad65e4e1fae80c5b9ef41517836f8e51ea17fa,10.707359440652498,10.58008490240424,0.2977003574545902,-0.4433667423920432,0.8656191274972224,0.8871002592912706,138,
A1,102073,73,b3613471473489ac753a9887c2fce731a01db62f8c27aa0a2ef366bb4d34f471,6.985886960540745,6.899069768281637,0.24616863237227626,-0.3944537156387421,0.8707855112704939,0.8871002592912706,138,
A1,102074,74,44bcc513f6c0a409e9e7c0b7030816eeae075fb0f85cf6d1c95ee04e72867890,10.746566429760561,10.618942477655837,0.2981599998948008,-0.39589087976650644,0.8745967374880964,0.8871002592912706,138,
A1,102075,75,db80fe7b947f1a81bc0ae927ae9a3355d7f08a78862865e64a7de5e604c6f383,3.1678318136816026,3.122527950993935,0.16322244525151874,-0.4748876443552767,0.8745858239036064,0.8871002592912706,138,
A1,102076,76,bc3902a23e8add72311dd6b2a882aade26fcd414db7fe5ac2b84ca5d7ad34474,9.300390076448197,9.188423569773096,0.2802198116500052,-0.47729324715682403,0.8701260081787627,0.8871002592912706,138,
A1,102077,77,66f71e7819e25f44571b0bf453e3e0a822ec14e45f6eda7bec81db4e1f51d82b,11.699182802352468,11.561154709207974,0.30892658814969853,-0.4273172903552601,0.8734420916312998,0.8871002592912706,138,
A1,102078,78,ed9334c64348e59604f0228e70a81375783b89d9a6c56087aea5a7875bf96342,22.723948635521985,22.466209093521904,0.39850489241413634,-0.3600342046819693,0.8686194756134058,0.8871002592912706,138,
A1,102079,79,7b3614be8403ef1d262cbfb5517c6479ea94e881b7aa68ea99ed91b6ca42a534,10.496472118003805,10.371565387536243,0.29520415636599173,-0.4640809959496497,0.8720953565195256,0.8871002592912706,138,
A1,102080,80,5a7e01e9255d00f48a83faa2ca3007d1d5f2b92a921bea0c77201e16d876305b,11.541215163716847,11.404942873638175,0.3071922832142373,-0.4026165200776885,0.8720881644495106,0.8871002592912706,138,
A1,102081,81,c78cb4aa14eed7622388e32dc5bfb70e7badbc2ed59b56b623cf7fae9c09b5fe,9.4085555406938,9.295415713543237,0.2816371706602838,-0.36256166374502863,0.8659829987259027,0.8871002592912706,138,
A1,102082,82,820658342d9dacf8d1255faa2996231838eda954f8c82480d98afaf935d0433c,19.387540972325905,19.165925895088563,0.37623281773263995,-0.4021556149936029,0.8759798279954887,0.8871002592912706,138,
A1,102083,83,47ccabfd10897ca30923ab62a4ccaf51e5999bfe66ca8112ee4dac85b081a847,12.766687832511296,12.617125048030438,0.320165208192952,-0.3816293982751327,0.8642433010684886,0.8871002592912706,138,
A1,102084,84,bca910528362454084a27565087ff46ca04dce0e656d8c30d38cda7191f226cd,8.502802020182525,8.39950539375109,0.26933725376391693,-0.4302233539562764,0.8754990727998482,0.8871002592912706,138,
A1,102085,85,435b9a77cfcb65ab69b67aa841238450d82cdcbff79dd5e51e49e7b4ed247014,10.636052266310225,10.509593691636432,0.29686084990670913,-0.37651545583704565,0.8750241905691969,0.8871002592912706,138,
A1,102086,86,cf2de83496b36eb27d7763218e721b6118c4502e4a71a0ff5a0680b73000b0ef,10.86528862516674,10.736360923003252,0.29954351996500805,-0.5232416443702705,0.8776484980096392,0.8871002592912706,138,
A1,102087,87,8aaf8a7d8e7b232f61425d3723177f35a00960ce8b9c160e5b0d66f4c0f0cc91,7.915909144732629,7.819001654144413,0.26079487842923155,-0.4399775864849053,0.8661743226717581,0.8871002592912706,138,
A1,102088,88,8f9621c7221f3b8a12423b9e6fdb50f68cdef8dea35189ac5f037410f94aed8c,19.092536402318917,18.87412806103155,0.3741097089450387,-0.4310686302802935,0.8687878252188443,0.8871002592912706,138,
A1,102089,89,cfd15c273d2c1e5a9f7e9be87ae5d97331db9a281392935fd3962f409ee9b05b,24.21873440821909,23.944609603797694,0.4075855410171185,-0.38315129281811067,0.8672798717695016,0.8871002592912706,138,
A1,102090,90,0b49b04478992cdff674ab6a89e2e54573021ed1bbe1a6080b2e46c9560bc76d,10.257965347143521,10.13563679289624,0.29233121288052355,-0.49978086744859196,0.8757903815470474,0.8871002592912706,138,
A1,102091,91,43d1d2cec05886e2aaa69d7c19dfabe4c768065779b32b569e1bc308fe91fd3d,10.997405185451296,10.86699191587501,0.3010686547275887,-0.39465228395729346,0.8695794865742656,0.8871002592912706,138,
A1,102092,92,73abdcb090d81a7d0002258c4ba7b315dca59435ce27484d796ae510012358c9,9.106731592614237,8.996893406727686,0.2776486089442023,-0.39044114233269567,0.8748073421545132,0.8871002592912706,138,
A1,102093,93,6c26fee7e61343719b27667ae7957e0326bcbb451793f7e48881971c291606d9,17.761649476784974,17.557786222189712,0.36417077603753745,-0.4138926972992963,0.870305643093779,0.8871002592912706,138,
A1,102094,94,3df8e57440dcf9309121e26edfc5ecbd26ac10f8e1941744df0110b4fccebbb2,26.21549290804792,25.919802351648116,0.41899249817609974,-0.36799826968363164,0.8703621338348785,0.8871002592912706,138,
A1,102095,95,4b1aaa1bf861d59c90fd4088855eba7f8730508ca7cc68f706112fdac52daf34,8.406844515101003,8.304579627950163,0.26797341409032605,-0.39627340235830816,0.8705344035881288,0.8871002592912706,138,
A1,102096,96,b19c3f8493f449f3ca5413be1539442d017bd81152e47f4a27dde66c075ef140,23.614068766813414,23.346481164964533,0.40397178818413315,-0.35157205317072626,0.8788612349921314,0.8871002592912706,138,
A1,102097,97,90023189a735b13a1bfe9f66c685e46bdb0b72e534744eb4801cb1438d23402e,9.691550318166898,9.575396159994884,0.28528405954043,-0.4003766046721455,0.8602151434756268,0.8871002592912706,138,
A1,102098,98,dd837ab66a95e2cd868c83b7014947074f526371149a6afb95460be3dd9ce1fe,7.651862596918248,7.557817824334894,0.2567864870424985,-0.48930556748567766,0.87206469836362,0.8871002592912706,138,
A1,102099,99,0f86860e6bf383b436fcdc4a27ebdc2dbf8f6fef3e699d460a23cf3c42d97ebe,4.612219953322074,4.551207672395051,0.20046810480636412,-0.4824467100962238,0.8645642854686152,0.8871002592912706,138,
