date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-04-10,1101,,5.69,,14.93,1.37,
2015-04-10,1102,,5.60,,14.14,0.93,
2015-04-10,1103,,7.19,,463.33,0.52,
2015-04-10,1104,,4.07,,13.03,1.16,
2015-04-10,1108,,5.50,,11.60,0.96,
2015-04-10,1109,,8.63,,20.75,0.98,
2015-04-10,1110,,1.20,,66.60,1.07,
2015-04-10,1201,,2.43,,,1.59,
2015-04-10,1203,,4.23,,21.12,1.31,
2015-04-10,1210,,3.87,,15.21,1.28,
2015-04-10,1213,,0.00,,101.36,1.73,
2015-04-10,1215,,4.46,,9.08,1.35,
2015-04-10,1216,,3.39,,26.03,3.15,
2015-04-10,1217,,0.00,,,0.74,
2015-04-10,1218,,0.00,,66.50,1.34,
2015-04-10,1219,,0.98,,35.58,1.26,
2015-04-10,1220,,2.76,,36.17,0.92,
2015-04-10,1225,,1.16,,102.38,1.79,
2015-04-10,1227,,3.29,,26.17,4.54,
2015-04-10,1229,,4.77,,10.32,0.82,
2015-04-10,1231,,2.64,,22.77,1.95,
2015-04-10,1232,,6.29,,12.88,3.60,
2015-04-10,1233,,4.49,,18.43,2.95,
2015-04-10,1234,,3.23,,37.96,0.86,
2015-04-10,1235,,0.00,,26.98,1.11,
2015-04-10,1236,,5.20,,16.13,1.47,
2015-04-10,1262,,2.59,,13.03,2.20,
2015-04-10,1301,,2.22,,27.03,1.70,
2015-04-10,1303,,3.29,,17.46,1.74,
2015-04-10,1304,,2.52,,25.56,0.94,
2015-04-10,1305,,1.44,,55.60,1.12,
2015-04-10,1307,,4.45,,16.49,2.05,
2015-04-10,1308,,3.70,,20.38,1.12,
2015-04-10,1309,,0.00,,,0.85,
2015-04-10,1310,,6.54,,,1.51,
2015-04-10,1312,,5.31,,58.91,1.11,
2015-04-10,1313,,1.75,,,0.70,
2015-04-10,1314,,0.00,,88.46,0.50,
2015-04-10,1315,,3.96,,22.56,0.74,
2015-04-10,1316,,0.00,,,1.46,
2015-04-10,1319,,2.01,,23.93,1.29,
2015-04-10,1321,,0.00,,,1.62,
2015-04-10,1323,,4.71,,12.58,2.01,
2015-04-10,1324,,2.19,,24.04,1.07,
2015-04-10,1325,,2.21,,34.49,1.13,
2015-04-10,1326,,1.62,,41.11,1.56,
2015-04-10,1337,,1.47,,6.44,0.72,
2015-04-10,1338,,3.52,,13.91,1.45,
2015-04-10,1339,,2.30,,19.04,3.06,
2015-04-10,1340,,4.65,,10.17,1.88,
2015-04-10,1402,,3.70,,15.45,0.85,
2015-04-10,1409,,3.23,,13.07,0.69,
2015-04-10,1410,,4.72,,17.52,1.57,
2015-04-10,1413,,0.00,,,1.01,
2015-04-10,1414,,6.06,,39.29,0.57,
2015-04-10,1416,,12.81,,10.68,0.97,
2015-04-10,1417,,2.42,,103.50,0.65,
2015-04-10,1418,,0.00,,,1.22,
2015-04-10,1419,,0.80,,111.29,1.59,
2015-04-10,1423,,0.00,,,0.53,
2015-04-10,1432,,0.00,,,1.52,
2015-04-10,1434,,4.16,,16.10,1.15,
2015-04-10,1435,,0.00,,,0.81,
2015-04-10,1436,,6.44,,8.70,1.18,
2015-04-10,1437,,0.00,,16.51,0.76,
2015-04-10,1438,,0.00,,165.00,1.25,
2015-04-10,1439,,2.98,,1680.00,0.76,
2015-04-10,1440,,1.66,,56.03,1.06,
2015-04-10,1441,,0.00,,,0.97,
2015-04-10,1442,,16.00,,12.89,1.27,
2015-04-10,1443,,0.00,,,0.69,
2015-04-10,1444,,2.03,,42.74,0.81,
2015-04-10,1445,,3.05,,46.76,0.73,
2015-04-10,1446,,1.06,,282.50,2.07,
2015-04-10,1447,,9.22,,24.66,0.85,
2015-04-10,1449,,0.00,,13.70,0.63,
2015-04-10,1451,,6.57,,15.66,1.08,
2015-04-10,1452,,4.06,,18.82,1.50,
2015-04-10,1453,,5.76,,,0.79,
2015-04-10,1454,,3.72,,20.67,0.87,
2015-04-10,1455,,2.08,,107.00,0.79,
2015-04-10,1456,,0.00,,,1.54,
2015-04-10,1457,,3.25,,27.18,0.66,
2015-04-10,1459,,4.26,,23.04,1.02,
2015-04-10,1460,,3.91,,20.81,1.64,
