date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2021-03-26,1101,46.15,7.58,109,10.91,1.34,109/4
2021-03-26,1102,46.50,6.45,108,10.89,1.10,109/3
2021-03-26,1103,19.10,5.24,108,36.04,0.55,109/3
2021-03-26,1104,22.15,4.97,109,11.08,0.81,109/3
2021-03-26,1108,12.45,1.20,108,13.53,1.10,109/3
2021-03-26,1109,21.65,5.08,108,8.11,1.06,109/3
2021-03-26,1110,16.25,0.62,109,406.25,1.09,109/4
2021-03-26,1201,21.55,6.17,108,28.73,1.66,109/3
2021-03-26,1203,37.35,2.68,108,19.15,1.76,109/3
2021-03-26,1210,54.10,4.07,108,15.28,2.25,109/3
2021-03-26,1213,7.44,0.00,108,,0.76,109/3
2021-03-26,1215,75.70,5.28,108,12.25,2.44,109/4
2021-03-26,1216,71.20,3.79,109,18.79,3.54,109/4
2021-03-26,1217,8.85,0.00,108,21.59,0.74,109/3
2021-03-26,1218,29.85,3.02,108,18.89,2.12,109/3
2021-03-26,1219,21.05,1.90,108,11.20,1.59,109/3
2021-03-26,1220,13.70,4.38,108,14.27,1.05,109/3
2021-03-26,1225,46.00,2.83,108,31.08,3.20,109/3
2021-03-26,1227,57.50,4.35,109,14.86,3.11,109/3
2021-03-26,1229,45.70,7.00,108,21.66,2.01,109/3
2021-03-26,1231,55.80,4.66,109,14.92,2.53,109/4
2021-03-26,1232,139.00,4.32,109,17.20,4.88,109/4
2021-03-26,1233,35.10,2.28,109,55.71,2.12,109/4
2021-03-26,1234,34.10,5.28,109,15.43,0.76,109/4
2021-03-26,1235,28.85,3.81,108,36.99,1.11,109/3
2021-03-26,1236,13.90,1.44,109,,0.94,109/4
2021-03-26,1256,443.00,2.71,109,19.27,5.68,109/4
2021-03-26,1301,101.00,2.38,109,32.06,1.93,109/4
2021-03-26,1303,77.30,3.10,109,23.86,1.78,109/4
2021-03-26,1304,24.65,4.06,109,10.96,1.26,109/4
2021-03-26,1305,34.75,6.62,109,11.78,1.98,109/4
2021-03-26,1307,21.50,2.33,109,39.09,1.09,109/4
2021-03-26,1308,24.45,5.73,109,12.87,1.18,109/4
2021-03-26,1309,42.80,7.01,109,7.67,2.32,109/4
2021-03-26,1310,19.45,2.57,109,35.36,1.41,109/4
2021-03-26,1312,26.80,0.00,108,10.19,0.96,109/3
2021-03-26,1313,19.85,5.04,109,12.03,1.03,109/4
