date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2023-03-21,1101,37.05,5.40,110,50.07,1.25,111/4
2023-03-21,1102,42.70,5.39,111,12.60,0.94,111/4
2023-03-21,1103,18.70,3.48,110,,0.57,111/4
2023-03-21,1104,25.70,3.89,110,8.24,0.80,111/4
2023-03-21,1108,14.10,4.26,110,14.39,1.24,111/3
2023-03-21,1109,17.10,4.68,111,14.62,0.75,111/4
2023-03-21,1110,17.75,0.56,111,68.27,1.17,111/4
2023-03-21,1201,20.05,2.49,110,42.66,1.40,111/4
2023-03-21,1203,37.65,2.92,110,14.32,1.66,111/3
2023-03-21,1210,50.10,3.99,110,19.34,2.03,111/4
2023-03-21,1213,7.10,0.00,110,,1.10,111/4
2023-03-21,1215,82.10,4.87,110,15.55,2.69,111/4
2023-03-21,1216,69.30,4.55,111,22.95,3.13,111/4
2023-03-21,1217,11.45,3.49,111,20.45,0.84,111/4
2023-03-21,1218,29.10,3.44,110,24.45,2.04,111/3
2023-03-21,1219,21.05,5.23,110,21.05,1.54,111/4
2023-03-21,1220,17.50,5.71,110,48.61,1.40,111/3
2023-03-21,1225,57.70,2.77,110,34.14,3.63,111/4
2023-03-21,1227,40.35,4.71,110,25.06,2.11,111/3
2023-03-21,1229,55.60,3.60,111,21.14,2.20,111/4
2023-03-21,1231,88.80,2.93,110,22.83,3.86,111/4
2023-03-21,1232,147.00,4.08,111,19.17,4.57,111/4
2023-03-21,1233,33.65,2.38,110,59.04,2.05,111/4
2023-03-21,1234,35.60,4.78,110,16.11,0.78,111/4
2023-03-21,1235,69.60,5.46,110,51.56,2.36,111/3
2023-03-21,1236,23.70,4.22,111,6.05,0.88,111/4
2023-03-21,1256,345.00,3.77,110,33.72,3.21,111/3
2023-03-21,1301,90.50,4.64,111,15.93,1.61,111/4
2023-03-21,1303,75.50,3.97,111,18.64,1.60,111/4
2023-03-21,1304,26.55,2.64,111,18.31,1.16,111/4
2023-03-21,1305,26.30,1.14,111,,1.62,111/4
2023-03-21,1307,21.00,3.81,111,17.80,0.98,111/4
2023-03-21,1308,29.15,4.12,111,11.95,1.22,111/4
