date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2026-02-25,1101,26.55,3.77,113,,0.91,114/3
2026-02-25,1102,35.80,6.15,113,10.69,0.73,114/3
2026-02-25,1103,14.15,3.89,113,32.91,0.51,114/3
2026-02-25,1104,30.15,5.64,113,12.83,0.89,114/3
2026-02-25,1108,15.25,4.92,113,6.52,1.08,114/3
2026-02-25,1109,15.85,5.68,113,14.54,0.67,114/3
2026-02-25,1110,16.45,1.82,113,42.18,0.99,114/3
2026-02-25,1201,14.55,3.44,113,25.98,0.98,114/3
2026-02-25,1203,41.00,2.93,113,19.90,1.60,114/3
2026-02-25,1210,51.10,5.54,113,13.00,1.73,114/3
2026-02-25,1213,9.74,3.59,113,1.11,0.83,114/3
2026-02-25,1215,151.00,2.98,113,14.77,3.83,114/3
2026-02-25,1216,74.70,4.02,113,21.47,3.32,114/3
2026-02-25,1217,10.55,3.51,113,39.07,0.69,114/3
2026-02-25,1218,18.25,7.40,113,13.93,0.70,114/3
2026-02-25,1219,13.60,3.68,113,31.63,1.03,114/3
2026-02-25,1220,13.10,5.34,113,52.40,0.99,114/3
2026-02-25,1225,29.40,2.35,113,21.00,1.88,114/3
2026-02-25,1227,30.20,4.64,113,20.68,1.54,114/3
2026-02-25,1229,44.65,4.03,113,17.44,1.40,114/3
2026-02-25,1231,87.90,2.96,113,24.35,3.88,114/3
2026-02-25,1232,151.50,4.62,113,18.82,4.40,114/3
2026-02-25,1233,33.50,2.84,113,41.88,2.27,114/3
2026-02-25,1234,37.25,5.10,113,19.01,0.80,114/3
2026-02-25,1235,44.00,5.68,113,,0.60,114/3
2026-02-25,1236,26.30,2.28,113,,0.91,114/3
2026-02-25,1256,155.50,3.02,113,16.08,1.54,114/3
2026-02-25,1301,53.40,0.94,113,,1.16,114/3
2026-02-25,1303,94.90,0.74,113,,2.29,114/3
2026-02-25,1304,12.75,1.57,113,,0.76,114/3
2026-02-25,1305,12.80,1.17,113,,0.95,114/3
2026-02-25,1307,36.15,7.47,113,12.21,1.52,114/3
2026-02-25,1308,14.35,1.74,113,,0.81,114/3
2026-02-25,1309,12.70,1.57,113,,0.89,114/3
2026-02-25,1310,9.33,0.00,113,,0.73,114/3
2026-02-25,1312,14.05,0.00,113,,0.55,114/3
2026-02-25,1313,11.30,1.33,113,,0.51,114/3
2026-02-25,1314,8.32,0.00,113,,0.41,114/3
2026-02-25,1315,65.60,7.62,113,40.00,0.67,114/3
2026-02-25,1316,13.85,0.00,113,,1.14,114/3
2026-02-25,1319,99.70,5.32,113,15.27,2.21,114/3
2026-02-25,1321,33.65,1.13,113,,1.28,114/3
2026-02-25,1323,18.65,4.83,113,186.50,0.69,114/3
2026-02-25,1324,10.70,1.87,113,,0.90,114/3
2026-02-25,1325,29.25,1.03,113,,0.97,114/3
2026-02-25,1326,49.20,1.02,113,,1.03,114/3
2026-02-25,1337,5.56,0.00,113,,0.41,114/3
2026-02-25,1338,18.55,4.20,113,,0.27,114/3
2026-02-25,1339,43.60,6.88,113,21.06,0.82,114/3
2026-02-25,1340,7.29,0.00,113,,0.41,114/3
2026-02-25,1341,62.60,8.31,113,15.61,2.81,114/3
2026-02-25,1342,103.00,5.83,114,18.13,3.35,114/4
2026-02-25,1402,28.45,5.62,113,18.01,0.68,114/3
2026-02-25,1409,15.65,3.83,113,13.15,0.64,114/3
2026-02-25,1410,33.50,1.52,113,58.77,1.99,114/3
2026-02-25,1413,10.15,0.00,113,23.07,1.19,114/3
2026-02-25,1414,20.00,1.15,113,166.67,1.42,114/3
2026-02-25,1416,11.75,4.77,113,15.06,0.52,114/3
2026-02-25,1417,8.82,0.00,113,,0.71,114/3
2026-02-25,1418,19.45,0.00,113,,0.90,114/3
2026-02-25,1419,66.80,2.25,113,14.98,1.16,114/3
2026-02-25,1423,38.20,2.09,113,8.95,0.97,114/3
2026-02-25,1432,18.00,0.00,113,,2.00,114/3
2026-02-25,1434,18.45,4.34,113,52.71,0.83,114/3
2026-02-25,1435,23.80,0.00,113,,2.96,114/3
2026-02-25,1436,59.10,21.68,113,8.81,1.74,114/3
2026-02-25,1437,33.20,4.07,113,15.81,0.81,114/3
2026-02-25,1438,35.40,0.00,113,,1.38,114/3
2026-02-25,1439,29.30,1.02,113,10.50,0.95,114/3
2026-02-25,1440,13.40,2.24,113,,0.81,114/3
2026-02-25,1441,10.15,0.00,113,,1.55,114/3
2026-02-25,1442,28.90,15.57,113,7.63,1.36,114/3
2026-02-25,1443,27.70,0.00,113,35.51,1.64,114/3
2026-02-25,1444,6.40,0.00,113,,0.65,114/3
2026-02-25,1445,15.20,3.29,113,,0.87,114/3
2026-02-25,1446,16.15,12.38,113,5.75,0.79,114/3
2026-02-25,1447,5.48,0.00,113,,0.59,114/3
2026-02-25,1449,10.85,0.00,113,,0.62,114/3
2026-02-25,1451,18.50,5.41,113,10.51,0.51,114/3
2026-02-25,1452,11.60,4.31,113,,0.57,114/3
2026-02-25,1453,13.30,2.26,113,,1.04,114/3
2026-02-25,1454,14.10,1.77,113,,1.20,114/3
2026-02-25,1455,8.43,0.00,113,,0.75,114/3
2026-02-25,1456,13.35,0.00,113,10.51,0.82,114/3
2026-02-25,1457,16.10,6.21,113,39.27,0.73,114/3
2026-02-25,1459,12.50,1.60,114,15.43,1.13,114/4
2026-02-25,1460,6.79,0.00,113,,0.83,114/3
2026-02-25,1463,18.40,11.41,113,5.01,1.17,114/3
2026-02-25,1464,11.00,8.55,113,27.50,0.95,114/3
2026-02-25,1465,12.50,4.80,113,,0.83,114/3
2026-02-25,1466,18.15,0.00,113,,1.30,114/3
2026-02-25,1467,7.50,0.00,113,,0.64,114/3
2026-02-25,1468,13.45,0.00,113,134.50,1.61,114/3
2026-02-25,1470,23.70,4.26,113,34.35,2.08,114/3
2026-02-25,1471,12.40,0.00,113,,1.31,114/3
2026-02-25,1472,90.40,3.32,113,14.04,2.14,114/3
2026-02-25,1473,25.30,7.91,113,20.40,0.99,114/3
2026-02-25,1474,10.30,3.88,113,31.21,0.64,114/3
2026-02-25,1475,30.80,11.69,113,8.98,1.39,114/3
2026-02-25,1476,424.00,4.01,113,20.62,4.19,114/3
2026-02-25,1477,320.00,5.34,113,21.26,6.07,114/3
2026-02-25,1503,227.50,1.98,113,36.11,3.26,114/3
2026-02-25,1504,82.60,2.66,113,35.91,2.21,114/3
2026-02-25,1506,11.65,0.00,113,145.63,1.26,114/3
2026-02-25,1512,7.81,0.00,113,,1.25,114/3
2026-02-25,1513,170.50,2.70,113,22.11,4.29,114/3
2026-02-25,1514,130.50,1.46,113,43.21,5.89,114/3
2026-02-25,1515,27.00,3.70,113,,1.31,114/3
2026-02-25,1516,21.05,0.00,113,,4.03,114/3
2026-02-25,1517,12.10,1.65,113,,0.79,114/3
2026-02-25,1519,1050.00,0.95,113,77.04,37.85,114/3
2026-02-25,1521,27.10,3.69,113,43.71,1.14,114/3
2026-02-25,1522,43.55,6.89,113,41.08,1.55,114/3
2026-02-25,1524,30.75,7.48,113,12.06,1.76,114/3
2026-02-25,1525,64.00,4.84,113,16.54,0.99,114/3
2026-02-25,1526,19.80,0.00,113,,0.88,114/3
2026-02-25,1527,33.85,6.50,113,24.53,0.99,114/3
2026-02-25,1528,23.45,0.43,113,,2.09,114/3
2026-02-25,1529,26.55,0.75,113,35.88,2.27,114/3
2026-02-25,1530,29.10,5.26,113,44.09,0.88,114/3
2026-02-25,1531,12.45,3.21,113,,0.64,114/3
2026-02-25,1532,24.20,7.15,113,80.67,0.69,114/3
2026-02-25,1533,30.85,0.00,113,53.19,1.41,114/3
2026-02-25,1535,51.10,5.87,114,12.78,1.65,114/4
2026-02-25,1536,61.20,1.31,113,,2.15,114/3
2026-02-25,1537,125.00,8.40,113,15.10,2.48,114/3
2026-02-25,1538,23.80,0.00,113,,5.21,114/3
2026-02-25,1539,18.10,4.70,113,72.40,0.75,114/3
2026-02-25,1540,23.85,6.71,113,22.93,1.43,114/3
2026-02-25,1541,25.00,2.00,113,17.24,0.97,114/3
2026-02-25,1558,98.90,6.07,113,17.79,1.28,114/3
2026-02-25,1560,494.50,0.81,113,64.90,9.61,114/3
2026-02-25,1563,43.85,5.18,113,20.11,1.11,114/3
2026-02-25,1568,22.65,5.30,113,19.70,1.27,114/3
2026-02-25,1582,70.00,7.86,113,15.38,1.48,114/3
2026-02-25,1583,49.40,6.13,113,21.76,0.99,114/3
2026-02-25,1587,44.15,1.13,113,210.24,2.37,114/3
2026-02-25,1589,13.75,0.00,113,,0.24,114/3
2026-02-25,1590,1190.00,2.40,114,30.23,4.97,114/3
2026-02-25,1597,78.00,0.90,113,97.50,2.89,114/3
2026-02-25,1598,18.95,2.64,113,45.12,0.72,114/3
2026-02-25,1603,38.50,3.90,113,10.49,0.83,114/3
2026-02-25,1604,24.30,6.17,113,14.73,1.07,114/3
2026-02-25,1605,36.10,1.39,113,100.28,1.03,114/3
2026-02-25,1608,36.10,2.77,113,7.37,1.65,114/3
2026-02-25,1609,40.90,2.20,113,21.87,1.92,114/3
2026-02-25,1611,13.15,6.08,113,77.35,1.00,114/3
2026-02-25,1612,35.55,5.91,113,13.36,1.42,114/3
2026-02-25,1614,34.75,1.67,113,33.74,1.61,114/3
2026-02-25,1615,48.65,5.14,113,11.39,2.46,114/3
2026-02-25,1616,29.25,6.15,113,7.78,2.46,114/3
2026-02-25,1617,15.95,3.13,113,,1.30,114/3
2026-02-25,1618,45.50,3.30,113,10.68,1.40,114/3
2026-02-25,1623,240.50,2.70,113,20.26,5.35,114/3
2026-02-25,1626,11.10,0.00,113,,0.62,114/3
2026-02-25,1702,38.15,6.55,113,21.19,0.89,114/3
2026-02-25,1707,123.50,5.59,113,14.99,1.80,114/3
2026-02-25,1708,36.00,5.56,113,12.12,1.29,114/3
2026-02-25,1709,16.80,4.76,113,16.31,0.91,114/3
2026-02-25,1710,13.55,0.00,113,,1.19,114/3
2026-02-25,1711,26.80,1.12,113,,1.80,114/3
2026-02-25,1712,45.60,5.48,113,17.40,2.32,114/3
2026-02-25,1713,47.50,15.79,113,4.80,1.99,114/3
2026-02-25,1714,9.93,2.11,113,23.09,0.84,114/3
2026-02-25,1717,62.80,1.91,113,41.59,2.80,114/3
2026-02-25,1718,7.22,0.00,113,,0.44,114/3
2026-02-25,1720,64.70,4.64,114,12.47,1.89,114/4
2026-02-25,1721,18.50,0.00,113,,1.96,114/3
2026-02-25,1722,47.15,4.24,113,29.84,0.85,114/3
2026-02-25,1723,72.50,2.55,114,27.36,2.15,114/4
2026-02-25,1725,28.00,4.46,113,17.39,0.82,114/3
2026-02-25,1726,77.40,4.65,113,13.48,1.25,114/3
2026-02-25,1727,47.75,1.05,113,477.50,2.86,114/3
2026-02-25,1730,53.50,5.61,114,11.89,1.65,114/4
2026-02-25,1731,22.00,5.45,113,16.79,1.40,114/3
2026-02-25,1732,27.70,1.81,113,76.94,2.41,114/3
2026-02-25,1733,30.40,3.95,113,20.13,1.67,114/3
2026-02-25,1734,30.70,4.89,113,16.87,1.77,114/3
2026-02-25,1735,17.15,4.66,113,38.11,1.16,114/3
2026-02-25,1736,140.00,2.86,113,14.97,3.76,114/3
2026-02-25,1737,31.75,4.09,113,19.01,0.96,114/3
2026-02-25,1752,36.95,4.33,113,14.49,1.54,114/3
2026-02-25,1760,63.10,2.85,113,31.08,2.84,114/3
2026-02-25,1762,27.40,0.69,113,,0.66,114/3
2026-02-25,1773,155.00,2.90,113,23.66,4.39,114/3
2026-02-25,1776,15.35,5.21,113,85.28,1.11,114/3
2026-02-25,1783,44.75,1.85,113,17.15,2.72,114/3
2026-02-25,1786,74.10,4.37,113,32.50,2.79,114/3
2026-02-25,1789,21.95,1.59,113,91.46,1.58,114/3
2026-02-25,1795,284.50,2.03,113,15.81,3.37,114/3
2026-02-25,1802,61.30,0.00,113,,3.98,114/3
2026-02-25,1805,11.60,0.00,113,6.82,0.97,114/3
2026-02-25,1806,8.97,11.15,113,28.03,0.67,114/3
2026-02-25,1808,30.65,6.53,113,,2.45,114/3
2026-02-25,1809,24.25,1.03,113,142.65,1.41,114/3
2026-02-25,1810,19.25,0.99,113,481.25,0.86,114/3
2026-02-25,1817,38.95,6.16,113,9.59,1.31,114/3
2026-02-25,1903,53.70,0.00,113,119.33,2.71,114/3
2026-02-25,1904,18.80,2.39,113,67.14,0.74,114/3
2026-02-25,1905,12.55,0.00,113,,0.92,114/3
2026-02-25,1906,11.90,0.84,113,108.18,0.64,114/3
2026-02-25,1907,26.25,3.05,113,21.88,0.64,114/3
2026-02-25,1909,10.05,0.00,113,,0.67,114/3
2026-02-25,2002,21.25,1.55,113,,1.12,114/3
2026-02-25,2006,73.40,5.45,113,11.99,1.64,114/3
2026-02-25,2007,8.49,0.00,113,,1.00,114/3
2026-02-25,2008,30.00,1.67,113,50.00,1.61,114/3
2026-02-25,2009,46.35,1.08,113,144.84,1.99,114/3
2026-02-25,2010,22.90,5.68,113,10.32,1.20,114/3
2026-02-25,2012,17.15,5.83,113,49.00,1.26,114/3
2026-02-25,2013,43.05,5.57,114,13.50,1.52,114/4
2026-02-25,2014,18.80,0.00,113,,2.23,114/4
2026-02-25,2015,67.70,5.17,113,17.45,1.74,114/4
2026-02-25,2017,9.02,0.00,113,,0.77,114/3
2026-02-25,2020,24.55,8.96,113,12.85,1.51,114/3
