date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2023-11-24,1240,,2.55,111,16.79,1.45,
2023-11-24,1259,,3.47,111,13.69,1.00,
2023-11-24,1264,,4.10,111,16.16,3.59,
2023-11-24,1268,,2.02,111,16.72,3.04,
2023-11-24,1336,,1.91,111,17.73,0.93,
2023-11-24,1565,,6.98,111,15.80,1.62,
2023-11-24,1569,,8.85,111,,0.83,
2023-11-24,1570,,4.99,111,27.09,1.16,
2023-11-24,1580,,3.90,111,14.38,2.79,
2023-11-24,1584,,1.93,111,27.96,2.06,
2023-11-24,1586,,0.80,111,,1.72,
2023-11-24,1591,,1.22,111,,3.13,
2023-11-24,1593,,5.79,111,28.59,1.65,
2023-11-24,1595,,5.26,111,28.10,0.69,
2023-11-24,1599,,4.29,111,28.46,1.29,
2023-11-24,1742,,0.00,111,,1.16,
2023-11-24,1777,,3.49,111,15.39,1.67,
2023-11-24,1781,,0.00,111,,1.82,
2023-11-24,1784,,1.20,111,34.44,2.43,
2023-11-24,1785,,3.69,111,21.09,1.88,
2023-11-24,1788,,5.19,111,17.11,2.07,
2023-11-24,1796,,1.93,111,25.06,3.66,
2023-11-24,1799,,0.00,111,,7.24,
2023-11-24,1813,,2.49,111,,1.14,
2023-11-24,1815,,1.73,111,,1.13,
2023-11-24,2035,,0.00,111,,2.33,
2023-11-24,2061,,0.00,111,,1.38,
2023-11-24,2063,,5.42,111,11.15,2.47,
2023-11-24,2064,,5.71,111,,1.14,
2023-11-24,2065,,9.13,111,10.54,1.88,
2023-11-24,2066,,5.09,111,11.08,1.99,
2023-11-24,2067,,0.00,111,,1.51,
2023-11-24,2070,,4.99,111,18.32,1.25,
2023-11-24,2073,,6.30,111,75.92,1.82,
2023-11-24,2221,,11.14,111,13.10,1.56,
2023-11-24,2230,,0.92,111,123.79,9.39,
2023-11-24,2235,,9.28,111,27.11,1.19,
2023-11-24,2596,,4.40,111,103.41,1.14,
2023-11-24,2640,,4.48,111,17.02,3.70,
2023-11-24,2641,,8.60,111,6.28,0.78,
2023-11-24,2643,,10.51,111,8.96,1.30,
2023-11-24,2718,,0.00,111,7.08,1.91,
2023-11-24,2719,,0.00,111,,8.72,
2023-11-24,2724,,0.00,111,,3.50,
2023-11-24,2726,,0.00,111,,3.74,
2023-11-24,2729,,2.19,111,19.84,3.23,
2023-11-24,2732,,5.44,111,15.78,2.87,
2023-11-24,2734,,0.00,111,331.07,5.88,
2023-11-24,2736,,0.66,111,303.00,1.29,
2023-11-24,2740,,0.00,111,,5.73,
2023-11-24,2743,,0.00,111,19.42,6.18,
2023-11-24,2745,,0.00,111,15.41,4.93,
2023-11-24,2752,,3.58,111,17.71,6.63,
2023-11-24,2754,,1.23,111,21.93,3.47,
2023-11-24,2755,,4.49,111,29.95,4.93,
2023-11-24,2756,,5.12,111,17.13,3.93,
2023-11-24,2916,,6.41,111,10.64,2.46,
2023-11-24,2924,,0.00,111,,4.78,
2023-11-24,2926,,0.00,111,,5.95,
2023-11-24,2937,,4.18,111,10.53,1.35,
2023-11-24,2947,,2.68,111,40.69,2.19,
2023-11-24,3064,,0.00,111,,4.83,
2023-11-24,3066,,0.00,111,15.98,1.32,
2023-11-24,3067,,0.00,111,39.47,2.84,
2023-11-24,3071,,4.82,111,25.04,2.53,
2023-11-24,3073,,0.00,111,189.64,2.01,
2023-11-24,3078,,2.76,111,13.00,2.96,
2023-11-24,3081,,3.33,111,,2.48,
2023-11-24,3083,,0.00,111,,3.51,
2023-11-24,3085,,0.00,111,,2.26,
2023-11-24,3086,,1.60,111,87.21,5.50,
2023-11-24,3088,,3.99,111,11.51,2.17,
2023-11-24,3093,,9.65,111,13.41,4.11,
2023-11-24,3095,,0.00,111,,7.32,
2023-11-24,3105,,1.50,111,,2.12,
2023-11-24,3114,,6.25,111,17.89,1.10,
2023-11-24,3115,,0.00,111,,2.17,
2023-11-24,3118,,5.59,111,16.43,1.86,
2023-11-24,3122,,0.47,111,,4.42,
2023-11-24,3128,,3.74,111,27.20,2.15,
2023-11-24,3131,,3.56,111,25.62,4.14,
2023-11-24,3141,,2.76,111,68.58,2.97,
2023-11-24,3147,,4.00,111,16.84,3.61,
2023-11-24,3152,,1.32,111,78.39,5.36,
2023-11-24,3162,,0.00,111,78.90,2.32,
2023-11-24,3163,,4.56,111,15.95,2.85,
2023-11-24,3169,,3.94,111,34.44,5.20,
2023-11-24,3171,,5.28,111,8.69,1.21,
2023-11-24,3176,,0.00,111,,4.06,
2023-11-24,3178,,2.89,111,17.62,3.14,
2023-11-24,3188,,1.85,111,21.89,1.30,
2023-11-24,3191,,0.00,111,,3.54,
2023-11-24,3202,,0.00,111,,1.68,
2023-11-24,3205,,0.00,111,,3.23,
2023-11-24,3206,,4.73,111,9.84,1.90,
2023-11-24,3207,,1.90,111,23.65,2.99,
2023-11-24,3211,,7.48,111,16.97,1.45,
2023-11-24,3213,,4.62,111,11.54,1.90,
2023-11-24,3217,,3.43,111,22.19,3.32,
2023-11-24,3218,,2.23,111,24.18,8.39,
2023-11-24,3219,,2.16,111,50.11,2.54,
2023-11-24,3221,,8.68,111,,1.44,
2023-11-24,3224,,0.00,111,,2.53,
2023-11-24,3226,,4.65,111,15.20,2.28,
2023-11-24,3227,,3.69,111,51.75,2.50,
2023-11-24,3228,,0.16,111,,26.39,
2023-11-24,3230,,0.00,111,,1.24,
2023-11-24,3232,,2.18,111,45.00,1.51,
2023-11-24,3234,,0.00,111,,3.18,
2023-11-24,3236,,6.46,111,20.21,1.45,
2023-11-24,3252,,0.00,111,,0.56,
2023-11-24,3259,,0.00,111,,3.87,
2023-11-24,3260,,2.08,111,31.99,2.01,
2023-11-24,3264,,5.05,111,11.23,1.92,
2023-11-24,3265,,5.85,111,14.16,1.95,
2023-11-24,3268,,2.67,111,,1.69,
2023-11-24,3272,,8.57,111,,1.20,
2023-11-24,3276,,1.97,111,40.89,2.23,
2023-11-24,3284,,1.17,111,26.64,1.48,
2023-11-24,3285,,0.00,111,46.81,1.93,
2023-11-24,3287,,0.00,111,44.71,1.92,
2023-11-24,3288,,0.00,111,,3.08,
2023-11-24,3289,,2.18,111,15.75,1.99,
2023-11-24,3290,,2.06,111,18.94,1.68,
2023-11-24,3293,,5.39,111,14.78,8.64,
2023-11-24,3294,,0.00,111,,1.18,
2023-11-24,3297,,0.00,111,,1.10,
2023-11-24,3303,,7.30,111,16.31,1.35,
2023-11-24,3306,,0.95,111,49.90,0.92,
2023-11-24,3310,,3.02,111,32.79,3.78,
2023-11-24,3313,,0.00,111,,1.30,
2023-11-24,3317,,3.36,111,20.66,1.49,
2023-11-24,3322,,2.49,111,27.33,1.84,
2023-11-24,3323,,5.08,111,,0.99,
2023-11-24,3324,,1.75,111,27.00,5.29,
2023-11-24,3325,,0.00,111,,3.13,
2023-11-24,3332,,5.81,111,11.88,1.23,
2023-11-24,3339,,0.00,111,54.05,1.63,
2023-11-24,3349,,0.00,111,,1.91,
2023-11-24,3354,,1.39,111,,1.07,
2023-11-24,3357,,5.56,111,18.09,1.66,
2023-11-24,3360,,6.64,111,,1.00,
2023-11-24,3362,,0.54,111,73.90,8.14,
2023-11-24,3363,,0.70,111,159.78,3.94,
2023-11-24,3372,,3.33,111,,1.36,
2023-11-24,3373,,2.25,111,,1.01,
2023-11-24,3374,,2.20,111,26.56,4.93,
2023-11-24,3379,,0.00,111,,1.09,
