date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2024-03-05,1240,,2.41,112,17.79,1.54,
2024-03-05,1259,,2.40,112,14.49,1.03,
2024-03-05,1264,,3.96,112,16.74,3.72,
2024-03-05,1268,,1.99,112,19.78,2.95,
2024-03-05,1336,,1.84,112,18.39,0.96,
2024-03-05,1565,,6.78,112,16.24,1.66,
2024-03-05,1569,,7.97,112,,0.92,
2024-03-05,1570,,3.86,112,35.00,1.50,
2024-03-05,1580,,3.87,112,14.47,2.81,
2024-03-05,1584,,4.35,112,11.45,1.79,
2024-03-05,1586,,0.76,112,,1.80,
2024-03-05,1591,,0.78,112,,4.90,
2024-03-05,1593,,6.06,112,27.34,1.58,
2024-03-05,1595,,5.60,112,26.42,0.65,
2024-03-05,1599,,4.32,112,28.21,1.28,
2024-03-05,1742,,0.00,112,,1.12,
2024-03-05,1777,,4.21,112,14.76,1.60,
2024-03-05,1781,,0.00,112,,2.30,
2024-03-05,1784,,1.11,112,37.10,2.61,
2024-03-05,1785,,3.35,112,23.24,2.07,
2024-03-05,1788,,5.02,112,17.42,2.08,
2024-03-05,1796,,2.50,112,19.39,2.83,
2024-03-05,1799,,0.00,112,,11.41,
2024-03-05,1813,,2.51,112,,1.13,
2024-03-05,1815,,1.53,112,,1.28,
2024-03-05,2035,,0.00,112,,2.49,
2024-03-05,2061,,0.00,112,,1.54,
2024-03-05,2063,,5.52,112,10.95,2.43,
2024-03-05,2064,,6.21,112,,1.05,
2024-03-05,2065,,6.73,112,13.01,2.10,
2024-03-05,2066,,4.45,112,12.65,2.27,
2024-03-05,2067,,0.00,112,,1.49,
2024-03-05,2070,,4.38,112,20.88,1.42,
2024-03-05,2073,,6.06,112,78.95,1.90,
2024-03-05,2221,,11.32,112,12.90,1.54,
2024-03-05,2230,,0.52,112,154.03,11.68,
2024-03-05,2235,,8.71,112,28.87,1.27,
2024-03-05,2596,,3.23,112,140.68,1.55,
2024-03-05,2640,,4.67,112,16.34,3.55,
2024-03-05,2641,,7.06,112,7.65,0.95,
2024-03-05,2643,,9.83,112,9.58,1.39,
2024-03-05,2718,,0.00,112,9.68,2.83,
2024-03-05,2719,,0.00,112,,6.92,
2024-03-05,2724,,0.00,112,,3.70,
2024-03-05,2726,,0.00,112,,3.28,
2024-03-05,2729,,2.15,112,20.18,3.29,
2024-03-05,2732,,4.60,112,18.65,3.39,
2024-03-05,2734,,0.00,112,272.86,4.85,
2024-03-05,2736,,0.79,112,254.00,1.08,
2024-03-05,2740,,0.00,112,,5.01,
2024-03-05,2743,,0.00,112,16.17,5.15,
2024-03-05,2745,,0.00,112,14.36,4.59,
2024-03-05,2752,,3.64,112,17.43,6.52,
2024-03-05,2754,,1.33,112,20.40,3.23,
2024-03-05,2755,,3.53,112,23.18,4.09,
2024-03-05,2756,,5.00,112,17.54,4.02,
2024-03-05,2916,,5.78,112,11.80,2.73,
2024-03-05,2924,,0.00,112,,4.90,
2024-03-05,2926,,0.00,112,,5.13,
2024-03-05,2937,,3.70,112,11.89,1.53,
2024-03-05,2947,,1.74,112,36.88,1.99,
2024-03-05,2948,,4.50,112,16.73,2.05,
2024-03-05,2949,,0.74,112,16.02,3.44,
2024-03-05,3064,,0.00,112,,4.72,
2024-03-05,3066,,0.00,112,24.25,2.00,
2024-03-05,3067,,0.00,112,37.74,2.72,
2024-03-05,3071,,4.46,112,27.07,2.73,
2024-03-05,3073,,0.00,112,242.14,2.56,
2024-03-05,3078,,2.81,112,12.78,2.91,
2024-03-05,3081,,0.32,112,,3.72,
2024-03-05,3083,,0.00,112,4415.00,2.89,
2024-03-05,3085,,0.00,112,,2.41,
2024-03-05,3086,,1.04,112,133.72,8.44,
2024-03-05,3088,,4.77,112,12.53,2.18,
2024-03-05,3093,,2.45,112,13.19,4.05,
2024-03-05,3095,,0.00,112,,7.07,
2024-03-05,3105,,1.61,112,,1.97,
2024-03-05,3114,,5.76,112,19.41,1.19,
2024-03-05,3115,,0.00,112,,2.17,
2024-03-05,3118,,5.64,112,16.30,1.85,
2024-03-05,3122,,0.00,112,,3.89,
2024-03-05,3128,,3.58,112,28.39,2.24,
2024-03-05,3131,,1.80,112,50.58,8.17,
2024-03-05,3141,,3.00,112,78.76,2.82,
2024-03-05,3147,,3.10,112,21.71,4.65,
2024-03-05,3152,,1.69,112,53.30,4.19,
2024-03-05,3162,,0.00,112,72.46,2.13,
2024-03-05,3163,,3.43,112,18.65,3.23,
2024-03-05,3169,,2.55,112,37.47,4.96,
2024-03-05,3171,,4.20,112,10.92,1.52,
2024-03-05,3176,,0.00,112,,3.05,
2024-03-05,3178,,2.08,112,24.44,4.35,
2024-03-05,3188,,1.56,112,26.01,1.54,
2024-03-05,3191,,0.00,112,,4.04,
2024-03-05,3202,,0.00,112,,1.48,
2024-03-05,3205,,0.00,112,,3.11,
2024-03-05,3206,,4.08,112,11.40,2.20,
2024-03-05,3207,,1.36,112,32.94,4.16,
2024-03-05,3211,,7.24,112,17.54,1.49,
2024-03-05,3213,,3.89,112,13.70,2.26,
2024-03-05,3217,,2.90,112,26.24,3.93,
2024-03-05,3218,,2.21,112,24.39,8.46,
2024-03-05,3219,,2.51,112,43.16,2.19,
2024-03-05,3221,,8.64,112,,1.45,
2024-03-05,3224,,0.00,112,,2.06,
2024-03-05,3226,,4.05,112,17.43,2.61,
2024-03-05,3227,,2.70,112,54.14,2.62,
2024-03-05,3228,,0.08,112,,55.60,
2024-03-05,3230,,0.00,112,,1.44,
2024-03-05,3232,,1.43,112,68.63,2.31,
2024-03-05,3234,,0.00,112,,4.01,
2024-03-05,3236,,6.78,112,19.24,1.38,
2024-03-05,3252,,0.00,112,,0.52,
2024-03-05,3259,,0.00,112,,3.88,
2024-03-05,3260,,2.05,112,32.36,2.03,
2024-03-05,3264,,4.31,112,13.23,2.06,
2024-03-05,3265,,3.65,112,21.35,2.99,
2024-03-05,3268,,2.11,112,,2.14,
2024-03-05,3272,,8.54,112,,1.21,
2024-03-05,3276,,2.18,112,37.02,2.02,
2024-03-05,3284,,0.93,112,33.59,1.86,
2024-03-05,3285,,0.00,112,47.76,1.96,
2024-03-05,3287,,0.00,112,76.63,3.28,
2024-03-05,3288,,0.00,112,,4.82,
2024-03-05,3289,,1.49,112,23.06,2.91,
2024-03-05,3290,,2.29,112,21.80,1.49,
2024-03-05,3293,,3.81,112,20.91,12.23,
2024-03-05,3294,,0.00,112,,3.28,
2024-03-05,3297,,0.00,112,,1.47,
2024-03-05,3303,,5.32,112,14.89,1.58,
2024-03-05,3306,,2.65,112,26.83,0.89,
2024-03-05,3310,,2.91,112,34.10,3.93,
2024-03-05,3313,,0.00,112,2575.00,3.04,
2024-03-05,3317,,3.53,112,19.69,1.42,
2024-03-05,3322,,2.36,112,28.86,1.94,
2024-03-05,3323,,5.47,112,,0.92,
2024-03-05,3324,,1.14,112,41.62,8.16,
2024-03-05,3325,,0.00,112,,3.59,
2024-03-05,3332,,5.61,112,12.32,1.27,
2024-03-05,3339,,0.00,112,69.05,2.08,
2024-03-05,3349,,0.00,112,,2.78,
2024-03-05,3354,,0.69,112,,2.17,
2024-03-05,3357,,3.63,112,21.31,1.90,
2024-03-05,3360,,4.07,112,,1.63,
2024-03-05,3362,,0.36,112,111.55,12.29,
2024-03-05,3363,,0.40,112,280.00,6.90,
2024-03-05,3372,,0.00,112,,2.28,
2024-03-05,3373,,1.90,112,,1.19,
2024-03-05,3374,,1.52,112,25.94,4.49,
2024-03-05,3379,,0.00,112,,1.10,
2024-03-05,3388,,5.98,112,23.93,1.22,
2024-03-05,3390,,1.79,112,52.64,2.23,
2024-03-05,3402,,4.40,112,18.51,3.95,
2024-03-05,3426,,5.79,112,17.51,1.54,
2024-03-05,3430,,6.12,112,11.15,1.63,
2024-03-05,3434,,4.92,112,50.86,2.88,
2024-03-05,3438,,1.64,112,,2.12,
2024-03-05,3441,,4.03,112,39.21,1.94,
2024-03-05,3444,,3.52,112,41.54,4.38,
2024-03-05,3455,,10.94,112,12.68,1.87,
2024-03-05,3465,,5.44,112,,2.99,
2024-03-05,3466,,0.00,112,,1.61,
2024-03-05,3479,,4.22,112,12.72,2.76,
2024-03-05,3483,,2.32,112,23.18,3.49,
2024-03-05,3484,,5.95,112,36.52,1.16,
2024-03-05,3489,,1.52,112,38.82,1.28,
2024-03-05,3490,,4.59,112,24.03,1.24,
2024-03-05,3491,,2.41,112,50.31,5.17,
2024-03-05,3492,,4.65,112,26.22,1.31,
2024-03-05,3498,,6.27,112,67.87,0.79,
2024-03-05,3499,,0.00,112,,2.20,
2024-03-05,3508,,0.00,112,,3.04,
2024-03-05,3511,,0.00,112,,1.41,
2024-03-05,3512,,8.98,112,20.75,1.63,
2024-03-05,3516,,1.78,112,43.21,1.31,
2024-03-05,3520,,1.54,112,177.27,1.67,
2024-03-05,3521,,0.00,112,,2.17,
2024-03-05,3522,,0.00,112,,3.18,
2024-03-05,3523,,0.00,112,,1.99,
2024-03-05,3526,,4.32,112,21.79,5.12,
2024-03-05,3527,,3.86,112,,1.84,
2024-03-05,3529,,0.60,112,146.76,71.60,
2024-03-05,3531,,6.02,112,14.39,1.07,
2024-03-05,3537,,6.21,112,12.23,1.86,
2024-03-05,3540,,0.63,112,27.01,1.76,
2024-03-05,3541,,13.68,112,85.00,1.91,
2024-03-05,3546,,7.78,112,15.48,2.75,
2024-03-05,3548,,1.15,112,38.27,3.32,
2024-03-05,3551,,2.83,112,20.21,1.83,
2024-03-05,3552,,2.71,112,25.49,2.56,
2024-03-05,3555,,0.00,112,,4.98,
2024-03-05,3556,,1.62,112,57.11,3.25,
2024-03-05,3558,,1.74,112,13.66,2.44,
2024-03-05,3564,,0.62,112,124.67,2.64,
2024-03-05,3567,,4.90,112,16.13,2.40,
