date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2026-05-15,1240,,5.99,114,12.51,1.66,115Q1
2026-05-15,1259,,2.03,114,26.34,0.75,115Q1
2026-05-15,1264,,5.52,114,13.07,3.01,115Q1
2026-05-15,1268,,5.06,114,13.62,2.61,115Q1
2026-05-15,1294,,6.44,114,15.89,2.70,115Q1
2026-05-15,1295,,5.93,114,11.63,1.39,115Q1
2026-05-15,1336,,1.93,114,36.35,0.56,115Q1
2026-05-15,1565,,6.20,114,13.41,0.75,115Q1
2026-05-15,1569,,0.00,114,,2.42,115Q1
2026-05-15,1570,,2.54,114,101.03,1.95,115Q1
2026-05-15,1580,,6.97,114,9.68,2.01,115Q1
2026-05-15,1584,,1.27,114,75.96,0.95,115Q1
2026-05-15,1586,,0.00,114,183.33,1.13,115Q1
2026-05-15,1591,,0.00,114,,3.99,114Q4
2026-05-15,1593,,6.41,114,13.33,0.96,115Q1
2026-05-15,1595,,0.59,114,,1.71,115Q1
2026-05-15,1599,,2.10,114,,0.92,115Q1
2026-05-15,1742,,0.00,114,,1.09,115Q1
2026-05-15,1777,,5.66,114,12.25,1.27,115Q1
2026-05-15,1781,,0.00,114,,1.58,115Q1
2026-05-15,1784,,1.20,114,79.35,2.96,115Q1
2026-05-15,1785,,1.31,114,30.18,5.48,115Q1
2026-05-15,1788,,5.17,114,15.54,1.91,115Q1
2026-05-15,1796,,1.94,114,94.74,1.91,115Q1
2026-05-15,1799,,0.00,114,,6.27,115Q1
2026-05-15,1813,,0.00,114,,0.83,115Q1
2026-05-15,1815,,0.98,114,52.56,4.55,115Q1
2026-05-15,2035,,0.00,114,,4.04,115Q1
2026-05-15,2061,,0.00,114,,1.91,115Q1
2026-05-15,2063,,5.96,114,16.66,1.30,115Q1
2026-05-15,2064,,0.00,114,,0.96,115Q1
2026-05-15,2065,,4.48,114,27.46,1.21,115Q1
2026-05-15,2066,,3.54,114,48.56,1.22,115Q1
2026-05-15,2067,,0.00,114,,1.34,115Q1
2026-05-15,2070,,2.30,114,35.43,2.39,115Q1
2026-05-15,2073,,1.17,114,,1.74,115Q1
2026-05-15,2221,,3.12,114,20.47,1.85,115Q1
2026-05-15,2230,,2.07,114,,1.79,115Q1
2026-05-15,2235,,4.93,114,43.43,0.88,115Q1
2026-05-15,2596,,5.25,114,17.84,1.34,115Q1
2026-05-15,2640,,4.92,114,17.62,5.19,115Q1
2026-05-15,2641,,2.88,114,7.23,0.69,115Q1
2026-05-15,2643,,6.77,114,12.76,1.14,115Q1
2026-05-15,2718,,11.85,114,2.46,0.62,115Q1
2026-05-15,2719,,0.00,114,56.78,2.32,115Q1
2026-05-15,2724,,0.00,114,,2.04,115Q1
2026-05-15,2726,,0.00,114,,0.96,115Q1
2026-05-15,2729,,4.15,114,24.26,2.86,114Q4
2026-05-15,2732,,5.32,114,34.27,1.69,115Q1
2026-05-15,2734,,0.00,114,,1.33,115Q1
2026-05-15,2736,,0.00,114,,0.68,115Q1
2026-05-15,2740,,0.00,114,,4.39,115Q1
2026-05-15,2743,,4.73,114,34.67,2.52,115Q1
2026-05-15,2745,,7.43,114,11.03,3.06,115Q1
2026-05-15,2751,,7.46,114,11.43,2.61,115Q1
2026-05-15,2752,,7.42,114,11.91,4.29,115Q1
2026-05-15,2754,,1.44,114,16.87,1.79,115Q1
2026-05-15,2755,,4.56,114,19.77,4.28,115Q1
2026-05-15,2756,,5.50,114,15.46,2.77,115Q1
2026-05-15,2916,,7.70,114,11.66,2.03,115Q1
2026-05-15,2924,,0.00,114,,1.88,115Q1
2026-05-15,2926,,1.28,114,65.36,2.81,115Q1
2026-05-15,2937,,6.71,114,12.16,1.90,115Q1
2026-05-15,2941,,6.93,114,12.10,1.50,115Q1
2026-05-15,2947,,3.95,114,26.79,2.12,115Q1
2026-05-15,2948,,5.71,114,18.26,1.15,115Q1
2026-05-15,2949,,3.27,114,17.69,1.75,115Q1
2026-05-15,3064,,0.00,114,,4.19,115Q1
2026-05-15,3066,,0.00,114,277.14,1.40,115Q1
2026-05-15,3067,,0.00,114,,1.40,115Q1
2026-05-15,3071,,2.75,114,41.50,2.04,115Q1
2026-05-15,3073,,0.00,114,,1.27,115Q1
2026-05-15,3078,,7.42,114,10.93,1.82,115Q1
2026-05-15,3081,,0.15,114,348.88,57.94,115Q1
2026-05-15,3083,,1.21,114,44.84,1.82,115Q1
2026-05-15,3085,,0.00,114,,2.21,115Q1
2026-05-15,3086,,0.00,114,,32.91,115Q1
2026-05-15,3088,,2.29,114,23.14,2.77,115Q1
2026-05-15,3093,,2.28,114,58.05,7.69,115Q1
2026-05-15,3095,,0.00,114,,3.76,115Q1
2026-05-15,3105,,0.44,114,87.84,4.75,115Q1
2026-05-15,3114,,5.22,114,10.23,1.07,115Q1
2026-05-15,3115,,0.00,114,,1.26,115Q1
2026-05-15,3118,,6.56,114,14.10,1.82,115Q1
2026-05-15,3122,,0.00,114,,4.27,115Q1
2026-05-15,3128,,4.41,114,21.02,1.34,115Q1
2026-05-15,3131,,1.61,114,54.63,20.92,115Q1
2026-05-15,3141,,0.55,114,64.85,1.83,115Q1
2026-05-15,3147,,3.78,114,19.26,4.69,115Q1
2026-05-15,3152,,2.42,114,17.75,2.78,115Q1
2026-05-15,3158,,7.46,114,12.98,2.45,115Q1
2026-05-15,3162,,1.19,114,80.48,3.14,115Q1
2026-05-15,3163,,0.37,114,109.95,23.97,115Q1
2026-05-15,3169,,2.90,114,31.48,3.65,115Q1
2026-05-15,3171,,6.83,114,13.77,3.63,115Q1
2026-05-15,3176,,0.00,114,,3.13,115Q1
2026-05-15,3178,,0.00,114,,2.51,115Q1
2026-05-15,3188,,13.26,114,4.00,1.45,115Q1
2026-05-15,3191,,0.00,114,64.55,2.57,115Q1
2026-05-15,3205,,0.00,114,,3.55,115Q1
2026-05-15,3206,,3.94,114,22.95,1.40,115Q1
2026-05-15,3207,,0.00,114,,2.40,115Q1
2026-05-15,3211,,3.20,114,36.24,6.38,115Q1
2026-05-15,3213,,6.14,114,15.92,1.68,115Q1
2026-05-15,3217,,5.43,114,14.66,3.19,115Q1
2026-05-15,3218,,6.10,114,11.20,2.94,115Q1
2026-05-15,3219,,1.53,114,43.94,4.42,115Q1
2026-05-15,3221,,0.69,114,139.83,2.03,115Q1
2026-05-15,3224,,0.00,114,,2.34,115Q1
2026-05-15,3226,,0.00,114,,1.42,115Q1
2026-05-15,3227,,4.59,114,19.98,2.91,115Q1
