arm,r,seed,cagr,mdd,vol,ca,ma,cb,mb,expo,x50_cagr,x50_mdd,x50_vol,trades,slot,maxw,first,end,eq_sha,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,drop_best_year,drop_best_geo,p2020-03,p2022,p2025-04,dd_單日暴跌型,dd_延續下跌型,dd_混合型,dd_n,x_new_n,x_tr_buys,x_tr_short,x_tr_blocked_days,x_tr_unbought,x_add_n,x_add_short,x_add_trig,x_add_blocked_days,x_trim_n,x_trim_blocked_days,x_mult_n,x_mult_short,x_rt_sell_events,x_rt_sell_n,x_rt_refill_events,x_rt_refill_n,x_rt_refill_short,x_rt_refill_fill_min,x_rt_blocked_days,x_cost_sell,x_buy_amt,x_mbar_nominal,x_mbar_actual,x_open_at_end,mbar,mbar_nominal,rt_cost_sell_pp_yr,rt_cost_refill_pp_yr,rt_cost_pp_yr
A2,137,99137,0.25286104536147724,-0.3446500320043984,0.2493553554375516,0.25427656600038073,-0.3439837572247233,0.2521798050608375,-0.3446500320043984,0.8152418708315301,0.17592866780689032,-0.3069565421162508,0.1681741226232273,138,0.8871002592912706,0.44353619261699073,523,2837,d0943ab991e7de36935b8e215cc3cd4e9d354c0a229f667c0052897e1bc2cd5e,0.16942607611986404,-0.07384925773809803,0.5670489509711216,0.41182227777427527,1.0833982846208787,-0.05601793702699931,0.2988446994904974,-0.21152043715485602,0.1583825003206525,0.5025557972546408,2021,0.17960356737712013,-0.17194030813924432,-0.05601793702699931,0.0022583605769632698,1,0,4,5,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.919945011334413,1.0,0.5,0.0,,,,,
A2,138,99138,0.2463336927784101,-0.430805764285562,0.2484333572556074,0.2741921614205809,-0.430805764285562,0.22105714176956037,-0.26706732828753293,0.8070578055008683,0.16956260850863014,-0.29980723744276794,0.16584783547192902,138,0.8871002592912706,0.3414002031050021,523,2837,0ee036855e59626086d03971d9f6c4c693e793aea93c74a39e2a4ed6c59e6b3a,0.12849359649688363,-0.03938391967316901,0.5823137450850859,0.48444668058863893,0.648065913710312,-0.261860363821357,0.285540295608288,-0.02680894047584914,0.3586621477763985,0.51862889255133,2021,0.20575457997302737,-0.15478677452595568,-0.261860363821357,-0.02861039483407235,2,0,3,5,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.185609096133586,1.0,0.5,0.0,,,,,
A2,139,99139,0.24390846257315713,-0.4226911858776922,0.2585177222568122,0.28848799832607663,-0.4226911858776922,0.20933506731613138,-0.3188313821202981,0.8072196299832344,0.16685159050949827,-0.2996361347607593,0.16590597348892752,138,0.8871002592912706,0.31858819423272433,523,2837,8b4275a00fc84824975cef1cd2172799c20e231f5504156f08ca2d13c70941f0,0.11097691157303968,0.19001103411387676,0.35310167075692034,0.48596742926812486,0.9827525207630252,-0.2425456409990524,0.44453995944915703,-0.1332370558164514,0.3659838208198414,0.1496983609598721,2021,0.17706436213707932,-0.15000121419189727,-0.2425456409990524,0.001603533248697664,0,0,4,4,138.0,138.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.619080832565622,1.0,0.5,0.0,,,,,
A2,140,99140,0.35190515237264375,-0.3532120340660613,0.2602739340536429,0.37738507127214693,-0.3532120340660613,0.32948659358472066,-0.2973892526252936,0.8025581531611012,0.1648654037615782,-0.285073164160142,0.16540202310528168,138,0.8871002592912706,0.3287307624824008,523,2837,e1ae7dd8cdf24e1d3d5cee922a0681e564fddeedc98ebe83ce9edac484108c05,0.24858298658546407,0.1812170536250559,0.6018975083462181,0.4553739132296768,0.5495036841770753,-0.1492039793246107,0.1333328775790119,0.0550680144165594,0.6939974825405819,0.8763508156056372,2026,0.286239689855299,-0.16720818447217545,-0.1492039793246107,0.05909813311808887,1,0,4,5,138.0,138.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.732473072386306,1.0,0.5,0.0,,,,,
A2,141,99141,0.38308335601711163,-0.37244305355807467,0.25904882421047776,0.34981177405374386,-0.37244305355807467,0.4035983301319235,-0.3690598369930136,0.8062445490480776,0.16504990319261847,-0.30760150527391256,0.16506005997177517,138,0.8871002592912706,0.306687875832261,523,2837,fbc37fc5f8c5d7f1b769e34ad3847465c47bb8528bcc52c57c29417497021a43,0.14857104151100997,0.35313707412128403,0.6596922398872325,0.23297755356197825,0.5878345617813263,0.0021658316995201154,0.3073068164337085,-0.08651582984960404,1.3456878815229691,0.5071186449053873,2025,0.29901258705181655,-0.15561902306887831,0.0021658316995201154,0.04861032888544847,0,0,4,4,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.05010786932376,1.0,0.5,0.0,,,,,
A2,142,99142,0.1283332861236386,-0.43924585626370066,0.2462862908199407,0.2367967602158596,-0.43924585626370066,0.05914300347025492,-0.39027097284397566,0.8098481435979222,0.16807531703725864,-0.30161537276632355,0.16651658615107295,138,0.8871002592912706,0.3694566796080785,523,2837,c12f9a6398ab73d87c5f7abcd247542ffcdc1c0adf03981e61648688460ca533,0.09640370507259566,0.02424992395997716,0.5441365820164881,0.30901834215311386,0.3530018886057986,-0.23155116869353665,0.33764750252296793,-0.17613396089120315,0.06220807512598192,0.13167766461817276,2019,0.08707805347624187,-0.1685697448066339,-0.23155116869353665,-0.024430348489590914,0,0,4,4,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.832665582744287,1.0,0.5,0.0,,,,,
A2,143,99143,0.30091402672770995,-0.42155997688066976,0.24869346930849773,0.2629391736922073,-0.42155997688066976,0.3226032146345421,-0.26306976046059743,0.7994232550890816,0.1653571134048375,-0.28150237459651256,0.16463175072796282,138,0.8871002592912706,0.35238393448660904,523,2837,f45254ed0e07e15ac270436534f1b5968f197a8d1f9d189c3f7012bbc1967adc,0.14880646093109728,0.11651590004812928,0.5708519640318717,0.22123570053549213,0.6535199043687463,-0.18034486028312657,0.131989668137253,0.038591845267847535,0.7659209369409115,0.7308293890779698,2025,0.25451848285845124,-0.16938669211949353,-0.18034486028312657,-0.01902083220727624,1,0,3,4,138.0,138.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.85615059556658,1.0,0.5,0.0,,,,,
A2,144,99144,0.4065602001470545,-0.3169092901636791,0.2590256705795227,0.38974136788637015,-0.3169092901636791,0.4089593108684133,-0.2645674916238372,0.8025221398026867,0.16954988473316668,-0.305219997833313,0.16558886312630045,138,0.8871002592912706,0.4701966786327507,523,2837,a1041c0d9f66d836e7c71273cb50d4ddc39bff7dd1939f4e5463e0a3bb3ff594,0.12637405308501348,0.019657088473893136,0.5893526613765518,0.949663881278588,1.6537179664917496,-0.14020782416885735,0.36879262674151736,0.08444229619022936,0.25786770089204847,0.65192910453937,2021,0.30465603828831544,-0.12090009724087114,-0.14020782416885735,0.00526902758791814,2,0,3,5,138.0,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.56589554759828,1.0,0.5,0.0,,,,,
A2,145,99145,0.313165528440724,-0.42304695582713914,0.26330484265362947,0.4442931816160811,-0.42304695582713914,0.22433800164138007,-0.33564613011774697,0.8045822813803918,0.16986070908334194,-0.2846718118676824,0.16451673143481285,138,0.8871002592912706,0.46543019139622044,523,2837,a1b58b1d59581c73f4017ce58e02aaa3b1d62c06da695ea28c245f54907e8a62,0.18845737107604021,0.03450461201749011,0.5292463391032622,1.1959378577595339,0.7178570043440773,-0.17626597314866066,0.19351801344176223,-0.06270744948855589,0.31406529500295965,0.5244871858798459,2020,0.235688662647082,-0.13503881031986542,-0.17626597314866066,0.021533853552642368,1,0,3,4,138.0,138.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.67536795290887,1.0,0.5,0.0,,,,,
A2,146,99146,0.19654920154531186,-0.38437084566656343,0.24288525908563693,0.2683884931030238,-0.28571816504965514,0.1475847405378945,-0.38437084566656343,0.8065751400846235,0.16499754936314126,-0.30191170178816723,0.16626659153015627,138,0.8871002592912706,0.3202357109371046,523,2837,b4eb6a846821da5d859e7c1e5c15e510abdf42573017f3b943a80c58787b032f,0.12637405308501326,0.07787077925745844,0.3889773012344624,0.4835915854584887,0.4635859677175589,-0.2945454674712177,0.2971366094498922,-0.11536903767014395,0.17752683767531185,0.5590618252718627,2026,0.15247630957436176,-0.08615255060264915,-0.2945454674712177,0.0003262714379086429,1,0,2,3,138.0,138.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.43150788062676,1.0,0.5,0.0,,,,,
A2,147,99147,0.26740532628340374,-0.43167245665793197,0.2371333237423084,0.25268749018486836,-0.3363077807311202,0.27359386528035734,-0.43167245665793197,0.8038453811014731,0.16962012560319462,-0.28192505816940205,0.16532128525503323,138,0.8871002592912706,0.3403926365290033,523,2837,7f8587ced666ee7e0062bcd85a26fc043b1ab52845820033e2aae831534130a0,0.11849884790347298,-0.06317671466400065,0.5552170339607241,0.4632185726717666,0.40466880472284217,-0.15898198084526183,0.5483069363954376,-0.20713218374955322,0.552804997610016,0.744452552039619,2026,0.2102405403240455,-0.14241228494276692,-0.15898198084526183,0.0354202059508808,0,0,4,4,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.214411494743754,1.0,0.5,0.0,,,,,
A2,148,99148,0.30275730986306604,-0.37891396757762313,0.24251161445982883,0.27918101614545865,-0.3021175165253474,0.31362180530517647,-0.37891396757762313,0.7976088423847734,0.16426750722055172,-0.2903058201791649,0.16538194959204067,138,0.8871002592912706,0.30903642954781935,523,2837,b48e910da9078914090acfe29f78ac8d57d5a3c14c14a5012005b099d20e4ea7,0.27655424273199536,-0.0914243473350046,0.494780941216304,0.49098784020394914,0.4411644942583284,-0.1297019440946654,0.3464625441817588,0.03598384953907985,0.3984817184236351,0.9202940604057883,2026,0.23294198755299722,-0.14521053742474543,-0.1297019440946654,-0.01151308538802942,2,0,1,3,138.0,138.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.595634642029477,1.0,0.5,0.0,,,,,
A2,149,99149,0.18235425428696406,-0.3933550309599123,0.2432023234635854,0.22616178725347513,-0.3933550309599123,0.14983011528094758,-0.3547585867689378,0.8065607024875917,0.16278771201793196,-0.3058402232231856,0.16634337323743886,138,0.8871002592912706,0.3821244427416654,523,2837,40bc70109ecaab35c087665294f554779ea11850095c17d2e025f8444c7db6df,0.19669948023626405,-0.08931083109010673,0.4113661319544806,0.4274025286164136,0.2828995999470567,-0.11433359732333948,0.20384222460791745,-0.20114841205590273,0.3684946528897881,0.48085950182689463,2026,0.14449567279568765,-0.20953574078760817,-0.11433359732333948,-0.043415286382632146,0,0,4,4,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.200184874806727,1.0,0.5,0.0,,,,,
A2,150,99150,0.20854965231144762,-0.48184069554986764,0.24231741513907812,0.1981500786554855,-0.3464081505378906,0.21410140759735596,-0.48184069554986764,0.8104445193985373,0.174424215389406,-0.2935539098120329,0.16700492314703708,138,0.8871002592912706,0.4430688277255364,523,2837,d826fece91d4b162a20149b8464cc9ea673dbeaad5bde31dc11fe3d892051ed9,0.1540398636706073,-0.20285710033250037,0.47465061453788504,0.480412913383675,0.8443370538538337,-0.0743921152444279,0.29895459687018167,-0.2178840578932424,0.09633679896993952,0.565808266644936,2021,0.14951836704418042,-0.10109770504807636,-0.0743921152444279,0.021022921396802285,1,0,2,3,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.04331313339601,1.0,0.5,0.0,,,,,
A2,151,99151,0.23886728394372336,-0.4055291014972614,0.2442948913842804,0.3095171689533822,-0.3478079492287979,0.1933596542954339,-0.4055291014972614,0.8032039423265138,0.16692597490722005,-0.2928370234560407,0.16520104108841102,138,0.8871002592912706,0.37472469168657646,523,2837,41efb09de03171ef99fb20ac0c28b9c6f9fadb7aff26fde65c547115dfadd6fd,0.10266884763077377,-0.0018340537289329717,0.6107296789788459,0.5960412103783965,0.25527412413066686,-0.31266933019635557,0.3697295039269055,0.2286470203148283,0.29111604477192166,0.4242419233715238,2019,0.20072182003376393,-0.10681923948932093,-0.31266933019635557,-0.013037451207162043,2,0,2,4,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.070824855785414,1.0,0.5,0.0,,,,,
A2,152,99152,0.1613467777441,-0.4126453144518132,0.24239786665804425,0.25311765110169193,-0.37009743681335355,0.09267386369647812,-0.4126453144518132,0.7987607505444811,0.1609154351920783,-0.3019948357861191,0.16415353763355445,138,0.8871002592912706,0.40808431183651495,523,2837,c9fff9600e56de48956df3951c485841d519161476a3dc7ffb2b839549f7fa89,0.0868348600129758,0.1107266529318649,0.44315350621191985,0.3705196674504896,1.0190271586796418,-0.2728058023328369,0.0727087716991579,-0.06659525042140424,0.14287413976995444,0.023251014532952308,2021,0.0876954125384477,-0.15394139274531238,-0.2728058023328369,0.07994120691023476,0,0,3,3,138.0,138.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.31435141523017,1.0,0.5,0.0,,,,,
A2,153,99153,0.20393087744806904,-0.30969331259729205,0.24132651197673363,0.19732098332502823,-0.30969331259729205,0.20838392551023088,-0.2701284723275053,0.7994026476235273,0.16367697303949647,-0.30897707053221135,0.1642762300830115,138,0.8871002592912706,0.3044537749167666,523,2837,81b0f29406a09cc08b86bda28ee3e3773687d413ef239c5d092369410ce041cd,0.11089930525003178,-0.15176417752347127,0.44995879432506536,0.46596117235443857,0.3993084792679906,-0.12976767109963416,0.5291481661464525,0.0017298180552989262,0.33665613521955073,0.15479921576192046,2023,0.16985959756132818,-0.10071490788340187,-0.12976767109963416,0.011408574534014004,2,0,3,5,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.488166883647438,1.0,0.5,0.0,,,,,
A2,154,99154,0.2731742082846691,-0.3144601822174656,0.23526513858214942,0.2145423178093817,-0.3144601822174656,0.3107164348324982,-0.2746410750585437,0.8063135787512576,0.17097096442754944,-0.29169784783653635,0.16660882330574164,138,0.8871002592912706,0.2907348602029324,523,2837,568fc8ea3d480272fa6143a2b8454041d94afde911dddedf3b448765e3441a76,0.17419713557476313,-0.17982845498410882,0.39529390370860473,0.5749988610769026,0.7163702758091146,-0.11714376317513919,0.3959259288458403,-0.10126303760828859,0.5283510244363638,0.5900692511708114,2021,0.2289077324490425,-0.0925378411555342,-0.11714376317513919,-0.013311625858603016,2,0,2,4,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.898957402657203,1.0,0.5,0.0,,,,,
A2,155,99155,0.20858934240861582,-0.37326662536729593,0.2426391052831,0.1890853622730908,-0.37326662536729593,0.2209901821609388,-0.2737087300381783,0.8043722767756231,0.16839973504926298,-0.3036495621442676,0.16590707434083557,138,0.8871002592912706,0.3262330572849848,523,2837,47fc15e3dd787de7cef50780dd8ce052670c583399c80d4fb0073b0462580cfd,0.10375782926465682,-0.1405763390725936,0.6008233282318247,0.2843485655219793,0.37357802803672135,-0.023151491938010138,0.3089209027298143,0.05120800965095551,0.4879776699319587,0.11632903105366643,2019,0.16883174724672068,-0.15832628239492563,-0.023151491938010138,-0.0272343280737406,1,0,4,5,138.0,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.142868219120455,1.0,0.5,0.0,,,,,
A2,156,99156,0.27670266217053796,-0.4482499589188767,0.26620648445412726,0.4677862814120006,-0.38152916368471634,0.15489986508817322,-0.4482499589188767,0.8052861703530468,0.16855954138068152,-0.2947044050717778,0.16559921265498023,138,0.8871002592912706,0.28902324598998164,523,2837,c1c38f2fbf268aa8ec4aa60c7d59788221327c253ec1230ee4534d234da8e43c,0.1953779011490242,0.39160702913384293,0.6003461898155649,0.6504658603778111,0.7347476931029242,-0.3170051303007534,0.350226043069346,-0.21296638316630123,0.4448498846359772,0.2556118407214145,2021,0.2311632163299875,-0.11486596396221516,-0.3170051303007534,-0.02037237967199712,0,0,5,5,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.443750540592234,1.0,0.5,0.0,,,,,
A2,157,99157,0.31833414021371076,-0.3935168354401813,0.2511655756794394,0.30047631558701093,-0.3935168354401813,0.3277275903883312,-0.2633415251830694,0.8094865813177887,0.1694446655272155,-0.30637675266627695,0.1665590143222384,138,0.8871002592912706,0.293886467366651,523,2837,8800505780da34082727fc3e648d6b2c6b6ba549bba68fad3e9979a710f75ac0,0.16263091505533156,0.05410181491784116,0.5524673903094526,0.44797987097706793,0.5967607659881107,-0.19203798470469058,0.2220012147944994,0.00045627073765919235,0.5307129577402308,1.0428427939170577,2026,0.24000981784149933,-0.11476428725213228,-0.19203798470469058,0.056690436865178384,2,0,2,4,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7572846816663,1.0,0.5,0.0,,,,,
A2,158,99158,0.17472908040156732,-0.37397385715574144,0.23715211848957835,0.21868998873685674,-0.37397385715574144,0.14037543856457768,-0.3436155492608053,0.8005175778886453,0.16233118680844205,-0.2983546682112293,0.16453709977619324,138,0.8871002592912706,0.32094903062887675,523,2837,2014845c34d8879f22dd0cd46dd51aaec4503001e8998e6d56d8c820f6dcaa90,0.09507698132229825,-0.1221988680150563,0.6216873298038932,0.37560770725649895,0.22617510374417238,-0.09954669518882231,0.12684724623427912,-0.17492783274308454,0.34792855054434013,0.54144881901856,2019,0.13056781732467027,-0.11961710771639078,-0.09954669518882231,-0.0015575693902489807,1,0,2,3,138.0,138.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.291800212180178,1.0,0.5,0.0,,,,,
A2,159,99159,0.26135600139362225,-0.36208432423023884,0.23365719824907777,0.25364782758322857,-0.36208432423023884,0.2681460925511585,-0.3156831820969572,0.8034193555744993,0.161101311017394,-0.3107293201698731,0.16330598809931673,138,0.8871002592912706,0.34193117289823566,523,2837,5488ef819a3b66c90abc48858927251357e98db95e96574b47b7f6e0adb22172,0.1508181483059896,-0.11223511846918044,0.5740762212558042,0.487122379638691,0.6625427300038329,-0.03345393736973179,0.5422417968292286,-0.2501944997834261,0.5384087490185441,0.3096180755964666,2021,0.22075560707668007,-0.1561741549814114,-0.03345393736973179,-0.03763290561808896,0,0,4,4,138.0,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.310611072687546,1.0,0.5,0.0,,,,,
A2,160,99160,0.3234219951910351,-0.37586483680841326,0.2445187615540032,0.3377251261369911,-0.3189124668366144,0.31114905275177596,-0.37586483680841326,0.8064376164395856,0.1676133258499839,-0.2992084848468029,0.16540888582834712,138,0.8871002592912706,0.291932747153939,523,2837,faed485cdea70bf77d4e6a3aa600cfab4a43c0071f45811ac065b2cf8690bc34,0.23262168374590364,0.0004892595908190245,0.5347866022559218,0.6230238132356234,1.0961881670567313,-0.26651056918386073,0.6395289219111628,-0.17490003448101166,0.737113006711227,0.2695177563516029,2021,0.2532442420301928,-0.14247534337846723,-0.26651056918386073,-0.029942732691083718,1,0,3,4,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.40765879504767,1.0,0.5,0.0,,,,,
A2,161,99161,0.2565684141805651,-0.3292149728975191,0.23785484975441326,0.2645092240436657,-0.2927695117888413,0.25017363843865237,-0.3292149728975191,0.8020770592206905,0.16525137698483228,-0.29196041282511853,0.1652208857294738,138,0.8871002592912706,0.3234986844928698,523,2837,d27c095b60a2807b0d4288ab9f301d43825ccf39c3eec74c917502e984a5182f,0.1526308922647266,-0.12129488836787095,0.5176651822988889,0.6084899139183655,0.936879861886422,-0.2746369032130328,0.2649099475616481,0.22420254172829912,0.2990308611126813,0.23617485112424075,2021,0.19377725122068434,-0.1063481699618899,-0.2746369032130328,-0.024243475323421415,2,0,3,5,138.0,138.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.4407025333975,1.0,0.5,0.0,,,,,
A2,162,99162,0.224092415935365,-0.35656716072160477,0.25435422670280833,0.2685981486518132,-0.35656716072160477,0.1892691221278322,-0.3390125648546289,0.8055100904759267,0.16808402474999085,-0.2892011948985091,0.16448453527763293,138,0.8871002592912706,0.4906371383967165,523,2837,e63f6de528c723ac48ed502a7a84f9795dba1f9026eede381478607711729121,0.23501182121320352,-0.11727980602334365,0.38514643074398913,0.6578523425870284,0.8926353632541053,-0.30118270668257785,0.17906448327743196,0.06497984390563816,0.32197515884656336,0.22735234173635321,2021,0.16250027683945034,-0.11984328264863953,-0.30118270668257785,-0.015635965826802045,1,0,3,4,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.88102090239194,1.0,0.5,0.0,,,,,
A2,163,99163,0.25360844383066117,-0.3924594043854173,0.2459456983079283,0.2743138744617719,-0.3924594043854173,0.2353546701659892,-0.25058358609783105,0.806201243711545,0.16221596307948372,-0.31040168393529294,0.16581558086276613,138,0.8871002592912706,0.37810315148240237,523,2837,b7ee8df424b45372c19b294293ed03fd726f015b503bb1eccafab8ce3db90320,0.1747702245385594,0.03847431133175272,0.4623329177217712,0.42781261454386943,0.42551596596304964,-0.14816223517350569,0.38168925104049656,0.14503779969724495,0.24642494183005348,0.38495952624861496,2019,0.2306960393170321,-0.07819655882049148,-0.14816223517350569,-0.04768687147705708,1,0,2,3,138.0,138.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.79695754684828,1.0,0.5,0.0,,,,,
A2,164,99164,0.24582996638024635,-0.3518875933752641,0.2501157767729495,0.2504623962809982,-0.3518875933752641,0.23856805006320347,-0.3279141995870447,0.8073727911113309,0.16593875247336132,-0.3023267032202109,0.16578088740501815,138,0.8871002592912706,0.3036387111242071,523,2837,c55709ccfd2c31186db9c5f8acaf5fa2d0eb164d489e5b75fe40d2db0c112d4f,0.12726462169513386,-0.10256686348703836,0.49082579880558064,0.5702197409761744,0.5549243192698337,-0.19324907110067324,0.19570749850344682,-0.04599501759673752,0.3979282201874492,0.6814510647842702,2026,0.19314439380057102,-0.14979989339813704,-0.19324907110067324,0.002407759975035617,0,0,4,4,138.0,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.305532747171043,1.0,0.5,0.0,,,,,
A2,165,99165,0.2597258628012564,-0.3991732275527192,0.2526476850301617,0.26665716573852727,-0.3991732275527192,0.2520695405920246,-0.36246909084679824,0.8028551993860772,0.16466432167872624,-0.299958714674873,0.16571717217363918,138,0.8871002592912706,0.36364510354139223,523,2837,c8654dd447d6b54d63052030960e9849a8ea363f148583ec0b4fa103b6e3846f,0.08680301031090232,0.09153082558268366,0.5629362445229127,0.3422785610893815,0.30635462404228053,-0.28429386837026316,0.21837571430027092,0.22872339748204418,0.4477820513337023,0.7538102373230147,2026,0.20165237513999545,-0.11406444490103207,-0.28429386837026316,0.049152067784810516,1,0,3,4,138.0,138.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.08441836141637,1.0,0.5,0.0,,,,,
A2,166,99166,0.2852978100362886,-0.4384409004956842,0.25587248449432876,0.3910840443720045,-0.4384409004956842,0.2161470443989597,-0.3616227794335043,0.8023803642321513,0.1639345342339511,-0.29815861835375085,0.16433646214931247,138,0.8871002592912706,0.3213090373816207,523,2837,ce4f318e958ae04395f8400cbc4617acd16f00f54be0983f3da745000a36e897,0.22153822739620854,0.2169886489256625,0.6678310232368103,0.440750525334781,0.5904499537991279,-0.26538265427178975,0.18411076689738204,-0.014784871355031703,0.4241699793579692,0.5419976377780351,2019,0.24596689588049547,-0.10118798083821368,-0.26538265427178975,0.04183243063589015,1,0,4,5,138.0,138.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.75630382339346,1.0,0.5,0.0,,,,,
A2,167,99167,0.28194127558490534,-0.3364384591333846,0.2519561919813417,0.19166309094600176,-0.3364384591333846,0.34677127071084657,-0.2803477340922491,0.8069416316719554,0.17620314453401154,-0.2855398982125195,0.16609810560639104,138,0.8871002592912706,0.4127267691325214,523,2837,9a12b8fd2dc003527774fa33927ef4c6b5d162570712001b6b1afcbf28131d70,0.20932333584750795,-0.20597511664918988,0.4457727212371547,0.4166361207373499,0.6550677697324372,-0.19860488026366319,0.6223085155120995,0.060759481815967575,0.3312776475551322,0.7456084846028292,2026,0.22503180270241563,-0.10882522683179863,-0.19860488026366319,-0.03604863048431217,1,0,3,4,138.0,138.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.640387784411093,1.0,0.5,0.0,,,,,
