stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2017-11,twse,水泥工業,9985897,8387381,8866988,19.05,12.61,87325356,80153087,8.94
1102,亞泥,2017-11,twse,水泥工業,6639248,5840273,5331778,13.68,24.52,57828557,54948656,5.24
1103,嘉泥,2017-11,twse,水泥工業,181868,167398,353438,8.64,-48.54,1914494,2757087,-30.56
1104,環泥,2017-11,twse,水泥工業,381565,336159,410515,13.50,-7.05,4005579,4158357,-3.67
1108,幸福,2017-11,twse,水泥工業,258913,259826,339521,-0.35,-23.74,3111700,3897193,-20.15
1109,信大,2017-11,twse,水泥工業,673172,377596,441025,78.27,52.63,4794176,3831697,25.11
1110,東泥,2017-11,twse,水泥工業,183382,170205,137849,7.74,33.03,1495201,1336085,11.90
1201,味全,2017-11,twse,食品工業,1642814,1559834,1296935,5.31,26.66,16371979,16120185,1.56
1203,味王,2017-11,twse,食品工業,493888,513465,523133,-3.81,-5.59,5651822,5785545,-2.31
1210,大成,2017-11,twse,食品工業,6490644,6551300,6915358,-0.92,-6.14,69341688,68630503,1.03
1213,大飲,2017-11,twse,食品工業,32994,42390,46399,-22.16,-28.89,611375,621126,-1.56
1215,卜蜂,2017-11,twse,食品工業,1699007,1689595,1581359,0.55,7.43,18148130,16449250,10.32
1216,統一,2017-11,twse,食品工業,31140541,33118533,30631842,-5.97,1.66,369297465,383599821,-3.72
1217,愛之味,2017-11,twse,食品工業,253185,261965,246358,-3.35,2.77,3887061,3817744,1.81
1218,泰山,2017-11,twse,食品工業,546892,646029,651496,-15.34,-16.05,7113767,7512553,-5.30
1219,福壽,2017-11,twse,食品工業,917403,911115,1037996,0.69,-11.61,9846105,9950674,-1.05
1220,台榮,2017-11,twse,食品工業,253547,187754,295492,35.04,-14.19,2141129,2675210,-19.96
1225,福懋油,2017-11,twse,食品工業,950447,874672,1014391,8.66,-6.30,9795240,9883940,-0.89
1227,佳格,2017-11,twse,食品工業,2291703,2094827,2480981,9.39,-7.62,23757252,23911014,-0.64
