stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2018-04,tpex,食品工業,314873,334621,290146,-5.90,8.52,1275384,1164764,9.49
1780,立弘,2018-04,tpex,食品工業,67646,84084,66184,-19.54,2.20,287684,252653,13.86
1796,金穎生技,2018-04,tpex,食品工業,26629,30064,31395,-11.42,-15.18,110458,115596,-4.44
4205,中華食,2018-04,tpex,食品工業,108074,116408,101045,-7.15,6.95,477904,449172,6.39
4207,環泰,2018-04,tpex,食品工業,298741,326019,258109,-8.36,15.74,1211537,1107016,9.44
4303,信立,2018-04,tpex,塑膠工業,44078,44343,39846,-0.59,10.62,154319,164905,-6.41
4304,勝昱,2018-04,tpex,塑膠工業,33196,42368,47307,-21.64,-29.82,143920,183176,-21.43
4305,世坤,2018-04,tpex,塑膠工業,103694,112079,100372,-7.48,3.30,396247,391829,1.12
9950,萬國通,2018-04,tpex,塑膠工業,210972,214360,252038,-1.58,-16.29,892096,932180,-4.30
4401,東隆興,2018-04,tpex,紡織纖維,319531,394153,362811,-18.93,-11.92,1386565,1432102,-3.17
4402,郡都開發,2018-04,tpex,紡織纖維,55833,50647,23065,10.23,142.06,237253,79426,198.70
4406,新昕纖,2018-04,tpex,紡織纖維,62401,71964,49778,-13.28,25.35,223015,215982,3.25
4413,飛寶企業,2018-04,tpex,紡織纖維,68826,45440,5508,51.46,1149.56,204492,19613,942.63
4417,金洲,2018-04,tpex,紡織纖維,290900,279951,259591,3.91,12.06,982081,818749,19.94
4420,光明,2018-04,tpex,紡織纖維,83266,94938,91028,-12.29,-8.52,357858,355617,0.63
4432,銘旺實,2018-04,tpex,紡織纖維,118411,183757,118617,-35.56,-0.17,619946,549385,12.84
4433,興采,2018-04,tpex,紡織纖維,160558,147530,159431,8.83,0.70,478573,488193,-1.97
6506,雙邦,2018-04,tpex,紡織纖維,244632,251283,225122,-2.64,8.66,858204,811507,5.75
1570,力肯,2018-04,tpex,電機機械,50487,59913,61657,-15.73,-18.11,185878,243130,-23.54
1580,新麥,2018-04,tpex,電機機械,399794,292243,416406,36.80,-3.98,1256347,1245140,0.90
1586,和勤,2018-04,tpex,電機機械,194792,236314,159830,-17.57,21.87,791998,701588,12.88
1599,宏佳騰,2018-04,tpex,電機機械,187291,131302,127140,42.64,47.31,542898,619108,-12.30
