stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2025-12,twse,水泥工業,14219975,13121753,16543379,8.36,-14.04,150662273,154909312,-2.74
1102,亞泥,2025-12,twse,水泥工業,6172608,5885302,7085373,4.88,-12.88,71040192,76289963,-6.88
1103,嘉泥,2025-12,twse,水泥工業,274867,249102,284185,10.34,-3.27,3015357,2984963,1.01
1104,環泥,2025-12,twse,水泥工業,779128,636793,755359,22.35,3.14,7922013,7953734,-0.39
1108,幸福,2025-12,twse,水泥工業,373043,326349,503598,14.30,-25.92,4450781,4867094,-8.55
1109,信大,2025-12,twse,水泥工業,415638,354802,397254,17.14,4.62,4431538,4656291,-4.82
1110,東泥,2025-12,twse,水泥工業,236192,210022,260477,12.46,-9.32,2851556,2872958,-0.74
1201,味全,2025-12,twse,食品工業,1670916,1651571,1850209,1.17,-9.69,21842084,23473804,-6.95
1203,味王,2025-12,twse,食品工業,435027,434162,602521,0.19,-27.79,5620661,6232086,-9.81
1210,大成,2025-12,twse,食品工業,9592082,8857963,9166173,8.28,4.64,102579443,103574151,-0.96
1213,大飲,2025-12,twse,食品工業,20948,23757,16829,-11.82,24.47,297365,191040,55.65
1215,卜蜂,2025-12,twse,食品工業,2749915,2482253,2433129,10.78,13.01,28431622,27957258,1.69
1216,統一,2025-12,twse,食品工業,52311321,51161260,51439480,2.24,1.69,672863647,657630647,2.31
1217,愛之味,2025-12,twse,食品工業,314958,324091,332502,-2.81,-5.27,5035944,5116701,-1.57
1218,泰山,2025-12,twse,食品工業,832865,755967,728608,10.17,14.30,10117411,10681240,-5.27
1219,福壽,2025-12,twse,食品工業,1332578,1202794,1268028,10.79,5.09,14408120,14345171,0.43
1220,台榮,2025-12,twse,食品工業,308992,360840,320533,-14.36,-3.60,3416643,3488761,-2.06
1225,福懋油,2025-12,twse,食品工業,1130151,992489,1187967,13.87,-4.86,12194204,12977345,-6.03
1227,佳格,2025-12,twse,食品工業,2774103,2611225,3346029,6.23,-17.09,27876247,28973692,-3.78
1229,聯華,2025-12,twse,食品工業,1531226,1273348,1229499,20.25,24.54,13583582,12946742,4.91
1231,聯華食,2025-12,twse,食品工業,1303204,1019108,1396819,27.87,-6.70,12867131,12201941,5.45
1232,大統益,2025-12,twse,食品工業,1993530,1822177,1950296,9.40,2.21,21513071,22066604,-2.50
1233,天仁,2025-12,twse,食品工業,202853,176031,211857,15.23,-4.25,2165326,2217314,-2.34
1234,黑松,2025-12,twse,食品工業,640539,684260,708329,-6.38,-9.57,9511151,10253071,-7.23
1235,興泰,2025-12,twse,食品工業,11362,24760,11593,-54.11,-1.99,175916,112698,56.09
1236,宏亞,2025-12,twse,食品工業,196864,120899,265285,62.83,-25.79,1813512,1977776,-8.30
1702,南僑,2025-12,twse,食品工業,2010718,2084636,2279916,-3.54,-11.80,23165348,23738315,-2.41
1737,臺鹽,2025-12,twse,食品工業,285940,256887,264880,11.30,7.95,3306137,3238152,2.09
