stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2017-12,tpex,食品工業,373329,328718,405119,13.57,-7.84,3681486,3796457,-3.02
1780,立弘,2017-12,tpex,食品工業,51488,52512,36713,-1.95,40.24,680961,573031,18.83
1796,金穎生技,2017-12,tpex,食品工業,30209,22463,27519,34.48,9.77,349830,452560,-22.69
4205,中華食,2017-12,tpex,食品工業,121898,118853,121057,2.56,0.69,1413184,1397790,1.10
4207,環泰,2017-12,tpex,食品工業,283151,272950,273502,3.73,3.52,3361123,3483252,-3.50
4303,信立,2017-12,tpex,塑膠工業,22395,25657,41361,-12.71,-45.85,437759,519091,-15.66
4304,勝昱,2017-12,tpex,塑膠工業,36998,46019,43035,-19.60,-14.02,531786,435420,22.13
4305,世坤,2017-12,tpex,塑膠工業,99547,110946,115983,-10.27,-14.17,1186966,1185631,0.11
9950,萬國通,2017-12,tpex,塑膠工業,210461,229144,263071,-8.15,-19.99,2784093,3032021,-8.17
4401,東隆興,2017-12,tpex,紡織纖維,319276,404712,356712,-21.11,-10.49,4554385,4499173,1.22
4402,郡都開發,2017-12,tpex,紡織纖維,41163,51731,40689,-20.42,1.16,305321,447956,-31.84
4406,新昕纖,2017-12,tpex,紡織纖維,71172,44411,67607,60.25,5.27,707372,657129,7.64
4413,飛寶企業,2017-12,tpex,紡織纖維,55840,36369,6260,53.53,792.01,462345,73552,528.59
4417,金洲,2017-12,tpex,紡織纖維,230299,279633,248047,-17.64,-7.15,2857786,2612865,9.37
4420,光明,2017-12,tpex,紡織纖維,102624,86689,108620,18.38,-5.52,1106286,1028171,7.59
4432,銘旺實,2017-12,tpex,紡織纖維,157867,146609,188344,7.67,-16.18,1812062,2251996,-19.53
4433,興采,2017-12,tpex,紡織纖維,97272,146061,97977,-33.40,-0.71,1503229,1508235,-0.33
6506,雙邦,2017-12,tpex,紡織纖維,170232,178253,178985,-4.49,-4.89,2151773,2031302,5.93
1570,力肯,2017-12,tpex,電機機械,65501,45693,78582,43.35,-16.64,805445,729698,10.38
1580,新麥,2017-12,tpex,電機機械,448211,466671,467039,-3.95,-4.03,4616179,4295391,7.46
1586,和勤,2017-12,tpex,電機機械,231746,210968,199243,9.84,16.31,2227668,1934739,15.14
