stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2023-03,twse,水泥工業,11730367,7306069,9971650,60.55,17.63,26361657,22945614,14.88
1102,亞泥,2023-03,twse,水泥工業,8152982,6241236,8160414,30.63,-0.09,19208712,19681816,-2.40
1103,嘉泥,2023-03,twse,水泥工業,249135,211050,220463,18.04,13.00,651402,512577,27.08
1104,環泥,2023-03,twse,水泥工業,739446,591525,591593,25.00,24.99,1835349,1532253,19.78
1108,幸福,2023-03,twse,水泥工業,436030,361748,345612,20.53,26.16,1092679,880911,24.03
1109,信大,2023-03,twse,水泥工業,625197,410951,490643,52.13,27.42,1334158,1239184,7.66
1110,東泥,2023-03,twse,水泥工業,216150,174115,178972,24.14,20.77,528138,443221,19.15
1201,味全,2023-03,twse,食品工業,1714224,1489920,1589975,15.05,7.81,4789270,4550665,5.24
1203,味王,2023-03,twse,食品工業,544406,515621,517118,5.58,5.27,1575647,1534896,2.65
1210,大成,2023-03,twse,食品工業,9633956,8240329,8558697,16.91,12.56,27065333,26031973,3.96
1213,大飲,2023-03,twse,食品工業,26162,30743,30575,-14.90,-14.43,88390,100928,-12.42
1215,卜蜂,2023-03,twse,食品工業,2599015,2263472,2477639,14.82,4.89,7232070,7199414,0.45
1216,統一,2023-03,twse,食品工業,44823352,40664831,42112136,10.22,6.43,131403700,124274817,5.73
1217,愛之味,2023-03,twse,食品工業,414639,308663,385888,34.33,7.45,1171250,1141588,2.59
1218,泰山,2023-03,twse,食品工業,839075,834856,927607,0.50,-9.54,2647598,2650681,-0.11
1219,福壽,2023-03,twse,食品工業,1621081,1293812,1651054,25.29,-1.81,4249551,4214902,0.82
1220,台榮,2023-03,twse,食品工業,290668,178573,285720,62.77,1.73,654741,816490,-19.81
1225,福懋油,2023-03,twse,食品工業,1334753,1326121,1279502,0.65,4.31,3797333,3505862,8.31
1227,佳格,2023-03,twse,食品工業,1981532,1413138,2249275,40.22,-11.90,5880499,6730455,-12.62
1229,聯華,2023-03,twse,食品工業,1245351,812320,1081223,53.30,15.17,2871447,2598567,10.50
1231,聯華食,2023-03,twse,食品工業,1000854,740027,810325,35.24,23.51,2773782,2524332,9.88
1232,大統益,2023-03,twse,食品工業,2090669,2067495,2167843,1.12,-3.55,6207916,5698170,8.94
1233,天仁,2023-03,twse,食品工業,162294,153523,138421,5.71,17.24,524986,458342,14.54
1234,黑松,2023-03,twse,食品工業,701960,795909,638270,-11.80,9.97,2542028,2044141,24.35
1235,興泰,2023-03,twse,食品工業,2365,1836,1533,28.81,54.27,5761,3436,67.66
1236,宏亞,2023-03,twse,食品工業,158593,110189,163958,43.92,-3.27,489567,544699,-10.12
1702,南僑,2023-03,twse,食品工業,1976303,1643891,1683100,20.22,17.42,5265380,4758074,10.66
1737,臺鹽,2023-03,twse,食品工業,294205,250507,371648,17.44,-20.83,865001,923153,-6.29
1301,台塑,2023-03,twse,塑膠工業,20116995,17688186,26474312,13.73,-24.01,52213317,71003763,-26.46
1303,南亞,2023-03,twse,塑膠工業,23641103,21842845,37002485,8.23,-36.10,65773776,102092039,-35.57
1304,台聚,2023-03,twse,塑膠工業,4735505,4507156,5732214,5.06,-17.38,13174233,17103418,-22.97
1305,華夏,2023-03,twse,塑膠工業,1163684,1338693,1845700,-13.07,-36.95,3780177,5307656,-28.77
1307,三芳,2023-03,twse,塑膠工業,860166,959537,1020535,-10.35,-15.71,2609698,2617268,-0.28
