stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2024-07,tpex,食品工業,566145,503752,451975,12.38,25.26,3685199,3156987,16.73
1294,漢田生技,2024-07,tpex,食品工業,77111,67224,56192,14.70,37.22,474055,303502,56.19
1295,生合,2024-07,tpex,食品工業,79417,79584,58450,-0.20,35.87,549792,447562,22.84
1780,立弘,2024-07,tpex,食品工業,74006,61180,71872,20.96,2.96,501880,451225,11.22
1796,金穎生技,2024-07,tpex,食品工業,39106,34547,72216,13.19,-45.84,273397,487871,-43.96
4205,中華食,2024-07,tpex,食品工業,180386,160102,163641,12.66,10.23,1136916,1099790,3.37
4207,環泰,2024-07,tpex,食品工業,468498,466861,448346,0.35,4.49,3372157,3129111,7.76
6846,綠茵,2024-07,tpex,食品工業,63901,52592,61027,21.50,4.70,481190,448448,7.30
7743,金利食安,2024-07,tpex,食品工業,72976,54975,58790,32.74,24.12,338074,302896,11.61
4303,信立,2024-07,tpex,塑膠工業,13586,16612,9500,-18.21,43.01,122830,100354,22.39
4304,勝昱,2024-07,tpex,塑膠工業,31032,29846,21631,3.97,43.46,207819,323931,-35.84
4305,世坤,2024-07,tpex,塑膠工業,92550,92021,79738,0.57,16.06,591031,513406,15.11
9950,萬國通,2024-07,tpex,塑膠工業,239175,260714,259112,-8.26,-7.69,1593832,1728060,-7.76
4401,東隆興,2024-07,tpex,紡織纖維,349985,337848,197186,3.59,77.48,2195524,1491016,47.25
4402,郡都開發,2024-07,tpex,紡織纖維,1482,1119,4119,32.43,-64.02,14099,40907,-65.53
4406,新昕纖,2024-07,tpex,紡織纖維,34693,28953,32452,19.82,6.90,210809,231256,-8.84
4413,飛寶企業,2024-07,tpex,紡織纖維,50892,15512,64727,228.08,-21.37,216819,295004,-26.50
4417,金洲,2024-07,tpex,紡織纖維,279780,328372,280700,-14.79,-0.32,1623415,1709640,-5.04
4420,光明,2024-07,tpex,紡織纖維,78243,64796,44065,20.75,77.56,436469,367207,18.86
4432,銘旺實,2024-07,tpex,紡織纖維,170584,116308,136759,46.66,24.73,656231,721875,-9.09
4433,興采,2024-07,tpex,紡織纖維,190695,270301,164818,-29.45,15.70,1557946,1431421,8.83
6506,雙邦,2024-07,tpex,紡織纖維,137903,130920,111657,5.33,23.50,1114735,923960,20.64
1570,力肯,2024-07,tpex,電機機械,103922,79274,31008,31.09,235.14,461387,266840,72.90
1580,新麥,2024-07,tpex,電機機械,434417,397034,372377,9.41,16.66,2608350,2414465,8.03
1586,和勤,2024-07,tpex,電機機械,220820,196475,174896,12.39,26.25,1472637,1201095,22.60
1599,宏佳騰,2024-07,tpex,電機機械,318114,154170,303522,106.33,4.80,1215551,1024977,18.59
2066,世德,2024-07,tpex,電機機械,211100,238045,223824,-11.31,-5.68,1664191,1653510,0.64
2067,嘉鋼,2024-07,tpex,電機機械,79678,82561,93339,-3.49,-14.63,571291,721608,-20.83
2070,精湛,2024-07,tpex,電機機械,54126,66103,40972,-18.11,32.10,382695,307713,24.36
2235,謚源,2024-07,tpex,電機機械,56665,38296,63958,47.96,-11.40,309922,309369,0.17
3162,精確,2024-07,tpex,電機機械,365294,356083,249097,2.58,46.64,2006977,1930293,3.97
3226,龍鋒,2024-07,tpex,電機機械,145509,225515,180078,-35.47,-19.19,1349918,1186376,13.78
3379,彬台,2024-07,tpex,電機機械,61114,144045,25328,-57.57,141.29,396081,268059,47.75
3685,元創精密,2024-07,tpex,電機機械,91346,87691,152874,4.16,-40.24,644132,845185,-23.78
4502,健信,2024-07,tpex,電機機械,108043,133383,127258,-18.99,-15.09,837533,764078,9.61
4503,金雨,2024-07,tpex,電機機械,20342,20005,27219,1.68,-25.26,172165,127365,35.17
4506,崇友,2024-07,tpex,電機機械,403385,392174,448784,2.85,-10.11,2884731,3038518,-5.06
4510,高鋒,2024-07,tpex,電機機械,176552,195953,204898,-9.90,-13.83,1031434,1123977,-8.23
4513,福裕,2024-07,tpex,電機機械,105218,139663,113420,-24.66,-7.23,787627,770334,2.24
4523,永彰,2024-07,tpex,電機機械,42421,44403,53908,-4.46,-21.30,311086,329376,-5.55
4527,方方土霖,2024-07,tpex,電機機械,236298,320767,298033,-26.33,-20.71,1880643,1643692,14.41
4528,江興鍛,2024-07,tpex,電機機械,137113,119477,178266,14.76,-23.08,985304,1104737,-10.81
4533,協易機,2024-07,tpex,電機機械,304348,342019,207815,-11.01,46.45,2013808,2069312,-2.68
4534,慶騰,2024-07,tpex,電機機械,79401,62425,48681,27.19,63.10,484502,392073,23.57
4535,至興,2024-07,tpex,電機機械,254842,227394,229665,12.07,10.96,1656142,1596769,3.71
4538,大詠城,2024-07,tpex,電機機械,32858,25741,34378,27.64,-4.42,177199,288162,-38.50
4543,萬在,2024-07,tpex,電機機械,63016,57076,63829,10.40,-1.27,488426,535742,-8.83
4549,桓達,2024-07,tpex,電機機械,100400,117331,80774,-14.43,24.29,752154,748610,0.47
4550,長佳,2024-07,tpex,電機機械,87868,83440,220529,5.30,-60.15,811117,1001791,-19.03
