stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2016-12,twse,水泥工業,9418581,8866988,8475713,6.22,11.12,89571668,93679076,-4.38
1102,亞泥,2016-12,twse,水泥工業,6023954,5331778,5867232,12.98,2.67,60972609,66435527,-8.22
1103,嘉泥,2016-12,twse,水泥工業,382981,353438,250322,8.35,52.99,3140069,2826713,11.08
1104,環泥,2016-12,twse,水泥工業,463842,410515,477626,12.99,-2.88,4622199,5163751,-10.48
1108,幸福,2016-12,twse,水泥工業,345573,339521,428016,1.78,-19.26,4242766,5021353,-15.50
1109,信大,2016-12,twse,水泥工業,514449,441025,359897,16.64,42.94,4346146,4350939,-0.11
1110,東泥,2016-12,twse,水泥工業,142422,137849,173766,3.31,-18.03,1478507,1857270,-20.39
1201,味全,2016-12,twse,食品工業,1226869,1296935,1223504,-5.40,0.27,17347054,20731475,-16.32
1203,味王,2016-12,twse,食品工業,565174,523133,627208,8.03,-9.89,6350719,6946913,-8.58
1210,大成,2016-12,twse,食品工業,7296496,6915358,6765203,5.51,7.85,75927000,78825965,-3.67
1213,大飲,2016-12,twse,食品工業,50887,46399,50070,9.67,1.63,672013,736373,-8.74
1215,卜蜂,2016-12,twse,食品工業,1723659,1581359,1424331,8.99,21.01,18172909,16553896,9.78
1216,統一,2016-12,twse,食品工業,30085441,30631842,30286188,-1.78,-0.66,413685262,416449013,-0.66
1217,愛之味,2016-12,twse,食品工業,292255,246358,247994,18.63,17.84,4109999,4565331,-9.97
1218,泰山,2016-12,twse,食品工業,651183,651496,546098,-0.04,19.24,8163736,8070526,1.15
1219,福壽,2016-12,twse,食品工業,1005328,1037996,859986,-3.14,16.90,10956002,9810310,11.67
1220,台榮,2016-12,twse,食品工業,199012,295492,261098,-32.65,-23.77,2874222,3276231,-12.27
1225,福懋油,2016-12,twse,食品工業,1035339,1014391,934399,2.06,10.80,10919279,10884323,0.32
1227,佳格,2016-12,twse,食品工業,3160613,2480981,2542983,27.39,24.28,27071627,25519561,6.08
1229,聯華,2016-12,twse,食品工業,431412,447559,467503,-3.60,-7.71,5223429,5304258,-1.52
1231,聯華食,2016-12,twse,食品工業,719691,532061,609416,35.26,18.09,6717471,6450806,4.13
1232,大統益,2016-12,twse,食品工業,1551665,1584245,1552838,-2.05,-0.07,17384090,17773023,-2.18
1233,天仁,2016-12,twse,食品工業,194746,191494,174397,1.69,11.66,2146270,2139346,0.32
1234,黑松,2016-12,twse,食品工業,688434,629172,615216,9.41,11.90,8766010,6360475,37.82
1235,興泰,2016-12,twse,食品工業,6064,5070,8730,19.60,-30.53,120444,106275,13.33
1236,宏亞,2016-12,twse,食品工業,327170,170042,282745,92.40,15.71,2129720,2317070,-8.08
1702,南僑,2016-12,twse,食品工業,1583771,1376667,1447059,15.04,9.44,16281429,15479543,5.18
1737,臺鹽,2016-12,twse,食品工業,207649,224075,213271,-7.33,-2.63,2755185,2761204,-0.21
1301,台塑,2016-12,twse,塑膠工業,17893695,17420621,14851313,2.71,20.48,180173192,191545395,-5.93
1303,南亞,2016-12,twse,塑膠工業,25560798,24350119,21778275,4.97,17.36,275294431,299781414,-8.16
1304,台聚,2016-12,twse,塑膠工業,4966681,4990324,4133338,-0.47,20.16,53109311,52390966,1.37
1305,華夏,2016-12,twse,塑膠工業,1179377,1286253,1027555,-8.30,14.77,14157059,13842013,2.27
1307,三芳,2016-12,twse,塑膠工業,862973,922743,820812,-6.47,5.13,11045717,11276574,-2.04
1308,亞聚,2016-12,twse,塑膠工業,721698,569210,386574,26.78,86.69,5780712,5045856,14.56
1309,台達化,2016-12,twse,塑膠工業,1684061,1598294,1348640,5.36,24.87,16416377,17027191,-3.58
1310,台苯,2016-12,twse,塑膠工業,1382274,1267841,1078653,9.02,28.14,14070717,13125514,7.20
1312,國喬,2016-12,twse,塑膠工業,2126740,1886182,1473028,12.75,44.37,19927773,20045092,-0.58
1313,聯成,2016-12,twse,塑膠工業,4634060,4853600,3507584,-4.52,32.11,42388833,43649191,-2.88
1314,中石化,2016-12,twse,塑膠工業,2154365,1842149,1823479,16.94,18.14,25376771,26156213,-2.97
1315,達新,2016-12,twse,塑膠工業,221504,220177,213875,0.60,3.56,2880084,2727253,5.60
1321,大洋,2016-12,twse,塑膠工業,303990,369670,323213,-17.76,-5.94,4346940,4602026,-5.54
1323,永裕,2016-12,twse,塑膠工業,270235,266099,289539,1.55,-6.66,3136926,3122117,0.47
1324,地球,2016-12,twse,塑膠工業,104944,114196,103029,-8.10,1.85,1236114,1274030,-2.97
1325,恆大,2016-12,twse,塑膠工業,95825,93722,108021,2.24,-11.29,990428,1109886,-10.76
1326,台化,2016-12,twse,塑膠工業,28970397,27077227,26170977,6.99,10.69,319204627,329349307,-3.08
4306,炎洲,2016-12,twse,塑膠工業,1565517,1495329,1450038,4.69,7.96,18756826,17813626,5.29
1402,遠東新,2016-12,twse,紡織纖維,19987537,18205417,19807162,9.78,0.91,215874791,217880235,-0.92
1409,新纖,2016-12,twse,紡織纖維,3016607,3054758,3135558,-1.24,-3.79,34442199,36938766,-6.75
1410,南染,2016-12,twse,紡織纖維,47590,50560,52231,-5.87,-8.88,597892,630159,-5.12
1413,宏洲,2016-12,twse,紡織纖維,290209,193358,223438,50.08,29.88,2260616,2548846,-11.30
1414,東和,2016-12,twse,紡織纖維,96319,79896,105483,20.55,-8.68,1003676,1093112,-8.18
1417,嘉裕,2016-12,twse,紡織纖維,265856,209895,262708,26.66,1.19,2970369,3552426,-16.38
1418,東華,2016-12,twse,紡織纖維,90846,179868,186246,-49.49,-51.22,1711914,1454403,17.70
1419,新紡,2016-12,twse,紡織纖維,106055,137758,91018,-23.01,16.52,1339575,1113137,20.34
1423,利華,2016-12,twse,紡織纖維,50866,45052,41229,12.90,23.37,652812,641157,1.81
1434,福懋,2016-12,twse,紡織纖維,3192913,3116077,3292087,2.46,-3.01,39845190,42843604,-6.99
1440,南紡,2016-12,twse,紡織纖維,1683620,1655614,1612943,1.69,4.38,19456377,21523224,-9.60
1441,大東,2016-12,twse,紡織纖維,142562,117667,128264,21.15,11.14,1593420,1829586,-12.90
1444,力麗,2016-12,twse,紡織纖維,895069,831288,849898,7.67,5.31,9612742,10408732,-7.64
1445,大宇,2016-12,twse,紡織纖維,157498,141009,158043,11.69,-0.34,1677198,1841748,-8.93
1446,宏和,2016-12,twse,紡織纖維,30573,41848,85682,-26.94,-64.31,919655,865865,6.21
1447,力鵬,2016-12,twse,紡織纖維,1458432,1233921,1026066,18.19,42.13,14282759,16682092,-14.38
1449,佳和,2016-12,twse,紡織纖維,393775,216518,345869,81.86,13.85,3105395,3078397,0.87
1451,年興,2016-12,twse,紡織纖維,1152674,1013062,1158548,13.78,-0.50,13009849,12804649,1.60
1452,宏益,2016-12,twse,紡織纖維,186265,168053,157458,10.83,18.29,1973843,1981644,-0.39
1454,台富,2016-12,twse,紡織纖維,157042,172310,161173,-8.86,-2.56,1853917,2069544,-10.41
1455,集盛,2016-12,twse,紡織纖維,1335415,1206482,1202208,10.68,11.08,13045384,14990727,-12.97
1457,宜進,2016-12,twse,紡織纖維,467336,371465,466319,25.80,0.21,4593832,4459854,3.00
1459,聯發,2016-12,twse,紡織纖維,291850,275704,307176,5.85,-4.98,2946771,3924794,-24.91
1460,宏遠,2016-12,twse,紡織纖維,707329,833331,613852,-15.12,15.22,8810395,8190873,7.56
1463,強盛新,2016-12,twse,紡織纖維,1660028,36274,46622,4476.35,3460.61,2121356,509728,316.17
1464,得力,2016-12,twse,紡織纖維,753565,734224,771169,2.63,-2.28,7556258,7148631,5.70
1465,偉全,2016-12,twse,紡織纖維,146018,173602,160267,-15.88,-8.89,1953722,2327339,-16.05
1466,聚隆,2016-12,twse,紡織纖維,382170,307648,327202,24.22,16.79,3674769,4079244,-9.91
1467,南緯,2016-12,twse,紡織纖維,562662,569162,484908,-1.14,16.03,7135048,7115176,0.27
1468,昶和,2016-12,twse,紡織纖維,56027,45639,58046,22.76,-3.47,576532,582285,-0.98
1470,大統新創,2016-12,twse,紡織纖維,61758,66662,57673,-7.35,7.08,685778,760243,-9.79
1473,台南,2016-12,twse,紡織纖維,748353,448854,1219067,66.72,-38.61,9324641,9567871,-2.54
1474,弘裕,2016-12,twse,紡織纖維,304842,280993,356999,8.48,-14.60,3243968,3502011,-7.36
1475,業旺,2016-12,twse,紡織纖維,16892,13134,20393,28.61,-17.16,184667,222441,-16.98
1476,儒鴻,2016-12,twse,紡織纖維,2240997,2411295,2178810,-7.06,2.85,24525070,25520749,-3.90
1477,聚陽,2016-12,twse,紡織纖維,1750757,1303914,1800901,34.26,-2.78,22127939,23358507,-5.26
4414,如興,2016-12,twse,紡織纖維,278622,168968,240960,64.89,15.62,2761906,2408982,14.65
4426,利勤,2016-12,twse,紡織纖維,166610,169012,240301,-1.42,-30.66,2477249,2185678,13.34
4438,廣越,2016-12,twse,紡織纖維,469454,504359,419335,-6.92,11.95,9038814,9367391,-3.50
1503,士電,2016-12,twse,電機機械,2145683,1967825,2012414,9.03,6.62,21409136,19973405,7.18
1504,東元,2016-12,twse,電機機械,4607242,4529172,4486054,1.72,2.70,50007576,48586677,2.92
1506,正道,2016-12,twse,電機機械,151310,130494,164985,15.95,-8.28,1570129,1582426,-0.77
1513,中興電,2016-12,twse,電機機械,1641545,1305010,1245553,25.78,31.79,12712656,10352010,22.80
1514,亞力,2016-12,twse,電機機械,322140,293785,330334,9.65,-2.48,3896292,3511655,10.95
1515,力山,2016-12,twse,電機機械,303847,305393,257335,-0.50,18.07,3668860,3451296,6.30
1517,利奇,2016-12,twse,電機機械,301083,218750,361726,37.63,-16.76,2854273,3489646,-18.20
1519,華城,2016-12,twse,電機機械,519285,475741,1288396,9.15,-59.69,5726260,5715358,0.19
1526,日馳,2016-12,twse,電機機械,97969,86837,85059,12.81,15.17,954821,902935,5.74
1527,鑽全,2016-12,twse,電機機械,388480,286092,364830,35.78,6.48,4056397,3494759,16.07
1528,恩德,2016-12,twse,電機機械,346209,259076,212295,33.63,63.07,3704178,3136687,18.09
1529,樂事綠能,2016-12,twse,電機機械,67077,5526,4295,1113.84,1461.74,251217,83149,202.12
1530,亞崴,2016-12,twse,電機機械,367098,341561,333467,7.47,10.08,3636760,3806785,-4.46
1531,高林股,2016-12,twse,電機機械,182982,164888,194262,10.97,-5.80,2377514,2538380,-6.33
1532,勤美,2016-12,twse,電機機械,1823072,1123917,1727125,62.20,5.55,15372046,17408608,-11.69
1535,中宇,2016-12,twse,電機機械,786110,910108,744559,-13.62,5.58,8474982,9571216,-11.45
1537,廣隆,2016-12,twse,電機機械,627945,617872,535834,1.63,17.19,7024866,6943871,1.16
1538,正峰,2016-12,twse,電機機械,56739,59947,57355,-5.35,-1.07,677488,754124,-10.16
1539,巨庭,2016-12,twse,電機機械,263291,240832,221186,9.32,19.03,2992293,2756395,8.55
1540,喬福,2016-12,twse,電機機械,48351,30981,35520,56.06,36.12,524670,836944,-37.31
1541,錩泰,2016-12,twse,電機機械,360503,292199,246308,23.37,46.36,3528402,2887895,22.17
1558,伸興,2016-12,twse,電機機械,469241,452499,411244,3.69,14.10,6039336,6017442,0.36
1560,中砂,2016-12,twse,電機機械,390944,391179,323824,-0.06,20.72,4128659,4046260,2.03
1583,程泰,2016-12,twse,電機機械,754622,553732,639515,36.27,17.99,6484780,7160489,-9.43
1597,直得,2016-12,twse,電機機械,97744,80565,110075,21.32,-11.20,982536,1021983,-3.85
2049,上銀,2016-12,twse,電機機械,1570503,1513034,955838,3.79,64.30,16094765,14881048,8.15
2371,大同,2016-12,twse,電機機械,7262562,6997586,7587521,3.78,-4.28,77781491,94744353,-17.90
3167,大量,2016-12,twse,電機機械,222060,169493,156401,31.01,41.98,2019202,1928263,4.71
4526,東台,2016-12,twse,電機機械,1338031,943022,1147815,41.88,16.57,9779634,9374008,4.32
4532,瑞智,2016-12,twse,電機機械,2025412,1332877,1454677,51.95,39.23,17714768,15621442,13.40
4540,全球傳動,2016-12,twse,電機機械,183879,164688,118329,11.65,55.39,1745446,1620191,7.73
4555,氣立,2016-12,twse,電機機械,92721,86979,88566,6.60,4.69,1228125,1351742,-9.14
4562,穎漢,2016-12,twse,電機機械,158434,144664,92402,9.51,71.46,1385461,1189977,16.42
4564,元翎,2016-12,twse,電機機械,170625,152984,161120,11.53,5.89,1963230,1516144,29.48
4566,時碩工業,2016-12,twse,電機機械,254339,260417,186650,-2.33,36.26,2678232,2207876,21.30
8222,寶一,2016-12,twse,電機機械,53351,56264,74279,-5.17,-28.17,919215,883008,4.10
8374,羅昇,2016-12,twse,電機機械,339167,318841,286178,6.37,18.51,3673054,3772692,-2.64
8996,高力,2016-12,twse,電機機械,238984,220379,256931,8.44,-6.98,2707730,2178309,24.30
1603,華電,2016-12,twse,電器電纜,161128,207374,346616,-22.30,-53.51,2826458,3051355,-7.37
1604,聲寶,2016-12,twse,電器電纜,810492,610702,840843,32.71,-3.60,10079356,9765655,3.21
1605,華新,2016-12,twse,電器電纜,15256078,11919224,12816681,27.99,19.03,142200988,147844412,-3.81
1608,華榮,2016-12,twse,電器電纜,729901,563523,764215,29.52,-4.49,7083665,8679602,-18.38
1609,大亞,2016-12,twse,電器電纜,1330478,1255278,1175031,5.99,13.22,14283922,15399525,-7.24
1611,中電,2016-12,twse,電器電纜,238177,220572,241990,7.98,-1.57,2673663,2692184,-0.68
1612,宏泰,2016-12,twse,電器電纜,289656,271947,250571,6.51,15.59,3208803,3157814,1.61
1614,三洋電,2016-12,twse,電器電纜,385990,328831,479824,17.38,-19.55,5439193,5196909,4.66
1615,大山,2016-12,twse,電器電纜,209660,201806,165265,3.89,26.86,2353479,2393947,-1.69
1616,億泰,2016-12,twse,電器電纜,254610,237296,281288,7.29,-9.48,2897487,3474945,-16.61
1617,榮星,2016-12,twse,電器電纜,277775,257526,242750,7.86,14.42,2690083,2898266,-7.18
1618,合機,2016-12,twse,電器電纜,131056,246894,520987,-46.91,-74.84,1969422,2314420,-14.90
4930,燦星網,2016-12,twse,電器電纜,912470,998299,691692,-8.59,31.91,12298421,13663084,-9.98
5283,禾聯碩,2016-12,twse,電器電纜,461021,352969,487519,30.61,-5.43,5552120,4640011,19.65
1708,東鹼,2016-12,twse,化學工業,323140,374980,344022,-13.82,-6.06,4113142,4593787,-10.46
1709,和益,2016-12,twse,化學工業,753396,566559,726775,32.97,3.66,8572571,9462061,-9.40
1710,東聯,2016-12,twse,化學工業,2708972,2352451,1188412,15.15,127.94,19531054,13924475,40.26
1711,永光,2016-12,twse,化學工業,780257,800683,812907,-2.55,-4.01,9450874,9537421,-0.90
1712,興農,2016-12,twse,化學工業,1297730,1237783,1588409,4.84,-18.30,16289119,17731881,-8.13
1713,國化,2016-12,twse,化學工業,67155,63892,48228,5.10,39.24,621840,658864,-5.61
1714,和桐,2016-12,twse,化學工業,3456067,2911655,2963330,18.69,16.62,30526778,39140765,-22.00
1717,長興,2016-12,twse,化學工業,3601652,3620043,3207974,-0.50,12.27,38679640,38486943,0.50
1718,中纖,2016-12,twse,化學工業,3268987,3033690,2719985,7.75,20.18,33274937,34172895,-2.62
1721,國慶科技,2016-12,twse,化學工業,266223,293710,109258,-9.35,143.66,3579301,1432395,149.88
1722,台肥,2016-12,twse,化學工業,1428263,970166,2495821,47.21,-42.77,12557571,17461316,-28.08
1723,中碳,2016-12,twse,化學工業,465890,348969,379087,33.50,22.89,5143442,5737199,-10.34
1725,元禎,2016-12,twse,化學工業,855685,900306,685576,-4.95,24.81,8920365,9077893,-1.73
1726,永記,2016-12,twse,化學工業,798981,647084,766178,23.47,4.28,7636707,8076116,-5.44
1727,中華化,2016-12,twse,化學工業,210457,197841,172664,6.37,21.88,2101744,2199702,-4.45
1730,花仙子,2016-12,twse,化學工業,181724,185211,194611,-1.88,-6.62,2069114,1985766,4.19
1732,毛寶,2016-12,twse,化學工業,57398,43896,60676,30.75,-5.40,547926,597405,-8.28
1735,日勝化,2016-12,twse,化學工業,266727,294082,264115,-9.30,0.98,3007375,3361187,-10.52
1773,勝一,2016-12,twse,化學工業,553629,552932,505094,0.12,9.60,6172306,6498136,-5.01
1776,展宇,2016-12,twse,化學工業,168663,191141,221335,-11.75,-23.79,1915060,2289371,-16.34
4720,德淵,2016-12,twse,化學工業,248021,262602,236372,-5.55,4.92,2615498,2452263,6.65
4722,國精化,2016-12,twse,化學工業,420347,400135,382707,5.05,9.83,4654957,4501628,3.40
4739,康普,2016-12,twse,化學工業,369094,363324,315269,1.58,17.07,4000386,3905992,2.41
4755,三福化,2016-12,twse,化學工業,283968,349400,303495,-18.72,-6.43,3816849,3507399,8.82
4764,雙鍵,2016-12,twse,化學工業,414986,379080,313182,9.47,32.50,4122658,3587674,14.91
1707,葡萄王,2016-12,twse,生技醫療業,849371,850429,712701,-0.12,19.17,9187311,7248477,26.74
1720,生達,2016-12,twse,生技醫療業,349619,337440,321831,3.60,8.63,3683719,3321366,10.90
1731,美吾華,2016-12,twse,生技醫療業,140323,125252,128484,12.03,9.21,1443068,1368214,5.47
1733,五鼎,2016-12,twse,生技醫療業,96390,138143,138075,-30.22,-30.19,1763284,1847454,-4.55
1734,杏輝,2016-12,twse,生技醫療業,203220,220417,242375,-7.80,-16.15,2131301,2187189,-2.55
1752,南光,2016-12,twse,生技醫療業,130675,111635,137164,17.05,-4.73,1549710,1520326,1.93
1760,寶齡富錦,2016-12,twse,生技醫療業,102038,167651,100435,-39.13,1.59,1048330,1204998,-13.00
1762,中化生,2016-12,twse,生技醫療業,137670,100609,136520,36.83,0.84,1193355,1162100,2.68
1783,和康生,2016-12,twse,生技醫療業,39784,29816,19831,33.43,100.61,336655,261166,28.90
1786,科妍,2016-12,twse,生技醫療業,16365,30629,27230,-46.57,-39.90,228304,264842,-13.79
1789,神隆,2016-12,twse,生技醫療業,375923,308859,304816,21.71,23.32,4030921,3955207,1.91
1795,美時,2016-12,twse,生技醫療業,523383,463228,504913,12.98,3.65,5994185,5521937,8.55
3164,景岳,2016-12,twse,生技醫療業,33953,37067,39582,-8.40,-14.22,540788,534806,1.11
3705,永信,2016-12,twse,生技醫療業,567907,559780,542472,1.45,4.68,6225508,6033176,3.18
4104,佳醫,2016-12,twse,生技醫療業,505059,612723,505843,-17.57,-0.15,6210137,6168106,0.68
4106,雃博,2016-12,twse,生技醫療業,202227,166298,198074,21.60,2.09,1989088,2017617,-1.41
4108,懷特,2016-12,twse,生技醫療業,3319,3310,1877,0.27,76.82,25021,20975,19.28
4119,旭富,2016-12,twse,生技醫療業,46376,149614,38317,-69.00,21.03,1903100,1810501,5.11
4133,亞諾法,2016-12,twse,生技醫療業,32981,34212,34265,-3.59,-3.74,439826,451367,-2.55
4142,國光生,2016-12,twse,生技醫療業,15168,99195,18456,-84.70,-17.81,606725,290737,108.68
4155,訊映,2016-12,twse,生技醫療業,105570,109318,83630,-3.42,26.23,1040725,858258,21.26
4164,承業醫,2016-12,twse,生技醫療業,405786,263672,296727,53.89,36.75,2205460,2398351,-8.04
4169,泰宗,2016-12,twse,生技醫療業,47626,47258,39174,0.77,21.57,505857,470131,7.59
4195,基米-創,2016-12,twse,生技醫療業,41280,29559,77251,39.65,-46.56,376885,390543,-3.49
4736,泰博,2016-12,twse,生技醫療業,320354,255376,255228,25.44,25.51,3135089,2627418,19.32
4737,華廣,2016-12,twse,生技醫療業,188624,162336,200860,16.19,-6.09,1740309,1609718,8.11
4746,台耀,2016-12,twse,生技醫療業,313752,229684,344738,36.60,-8.98,3189380,2596722,22.82
6446,藥華藥,2016-12,twse,生技醫療業,1451,91,131,1494.50,1007.63,5473,11588,-52.77
6472,保瑞,2016-12,twse,生技醫療業,28671,27210,25200,5.36,13.77,283434,237520,19.33
6491,晶碩,2016-12,twse,生技醫療業,199877,158532,114070,26.07,75.22,1659336,1307616,26.89
6534,正瀚-創,2016-12,twse,生技醫療業,54199,3200,36038,1593.71,50.39,698374,511259,36.59
6589,台康生技,2016-12,twse,生技醫療業,26905,21179,15375,27.03,74.99,255098,102784,148.18
1802,台玻,2016-12,twse,玻璃陶瓷,3915177,3861969,4125260,1.37,-5.09,43227877,41449364,4.29
1806,冠軍,2016-12,twse,玻璃陶瓷,466430,452686,582311,3.03,-19.90,4937225,6040658,-18.26
1809,中釉,2016-12,twse,玻璃陶瓷,197820,197622,261885,0.10,-24.46,2542422,2828746,-10.12
1810,和成,2016-12,twse,玻璃陶瓷,604992,584160,582147,3.56,3.92,5964245,5988979,-0.41
1817,凱撒衛,2016-12,twse,玻璃陶瓷,237849,205717,247605,15.61,-3.94,2222489,2203488,0.86
1903,士紙,2016-12,twse,造紙工業,6856,6145,6615,11.57,3.64,69774,206335,-66.18
1904,正隆,2016-12,twse,造紙工業,3890113,3449926,3903471,12.75,-0.34,40228407,43390236,-7.28
1905,華紙,2016-12,twse,造紙工業,1958116,1993273,1818724,-1.76,7.66,21993269,20990620,4.77
1906,寶隆,2016-12,twse,造紙工業,104566,162878,18383,-35.80,468.81,1352009,321120,321.02
1907,永豐餘,2016-12,twse,造紙工業,6179511,5777368,5470826,6.96,12.95,63354357,63582962,-0.35
1909,榮成,2016-12,twse,造紙工業,3532375,2847687,2171308,24.04,62.68,32396110,26852741,20.64
2002,中鋼,2016-12,twse,鋼鐵工業,28285155,27841597,21565844,1.59,31.15,293042960,285053876,2.80
2006,東和鋼鐵,2016-12,twse,鋼鐵工業,2270163,2419511,2503038,-6.17,-9.30,25453886,31029118,-17.96
2007,燁興,2016-12,twse,鋼鐵工業,653386,617846,665313,5.75,-1.79,7272512,7504159,-3.08
2008,高興昌,2016-12,twse,鋼鐵工業,112354,128056,115846,-12.26,-3.01,1128045,1246538,-9.50
2009,第一銅,2016-12,twse,鋼鐵工業,253626,246095,233037,3.06,8.83,2503073,3200272,-21.78
2010,春源,2016-12,twse,鋼鐵工業,1385278,1285095,1423733,7.79,-2.70,16556064,16477036,0.47
2012,春雨,2016-12,twse,鋼鐵工業,808421,772035,720816,4.71,12.15,8617980,8560902,0.66
2013,中鋼構,2016-12,twse,鋼鐵工業,1509584,1447235,1582918,4.30,-4.63,17106711,15660137,9.23
2014,中鴻,2016-12,twse,鋼鐵工業,3281408,2906218,2535174,12.90,29.43,33430063,29992332,11.46
2015,豐興,2016-12,twse,鋼鐵工業,2151383,2050043,1856872,4.94,15.86,20932651,23380189,-10.46
2017,官田鋼,2016-12,twse,鋼鐵工業,370333,352080,311896,5.18,18.73,4404617,4797729,-8.19
2020,美亞,2016-12,twse,鋼鐵工業,388025,454611,359354,-14.64,7.97,4485242,4436044,1.10
2022,聚亨,2016-12,twse,鋼鐵工業,512892,516728,227564,-0.74,125.38,7003754,7488160,-6.46
2023,燁輝,2016-12,twse,鋼鐵工業,5399964,4898151,3532977,10.24,52.84,52847266,49784914,6.15
2024,志聯,2016-12,twse,鋼鐵工業,115590,158691,112438,-27.16,2.80,1401695,1380466,1.53
2025,千興,2016-12,twse,鋼鐵工業,444127,319564,167170,38.97,165.67,3648157,2926372,24.66
2027,大成鋼,2016-12,twse,鋼鐵工業,3775265,3493455,3594890,8.06,5.01,48006342,50609920,-5.14
2028,威致,2016-12,twse,鋼鐵工業,797659,672675,314512,18.58,153.61,6643160,5265484,26.16
2029,盛餘,2016-12,twse,鋼鐵工業,1316936,1303525,832264,1.02,58.23,12834115,12892092,-0.44
2030,彰源,2016-12,twse,鋼鐵工業,1121831,970332,962690,15.61,16.53,10965673,11715848,-6.40
2031,新光鋼,2016-12,twse,鋼鐵工業,719811,709854,460119,1.40,56.44,6569742,6645264,-1.13
2032,新鋼,2016-12,twse,鋼鐵工業,275092,303882,263760,-9.47,4.29,2836616,3056085,-7.18
2033,佳大,2016-12,twse,鋼鐵工業,76892,63987,66392,20.16,15.81,802198,747537,7.31
2034,允強,2016-12,twse,鋼鐵工業,1649194,1606685,1421464,2.64,16.02,17624922,18374720,-4.08
2038,海光,2016-12,twse,鋼鐵工業,376591,492715,528977,-23.56,-28.80,4760166,8023635,-40.67
2069,運錩,2016-12,twse,鋼鐵工業,826042,729101,586899,13.29,40.74,7472362,7645989,-2.27
3004,豐達科,2016-12,twse,鋼鐵工業,141888,133360,154164,6.39,-7.96,1637938,1542597,6.18
