stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2016-03,tpex,食品工業,308652,209982,304441,46.98,1.38,943585,938274,0.56
1780,立弘,2016-03,tpex,食品工業,64063,50946,62818,25.74,1.98,160432,145401,10.33
1796,金穎生技,2016-03,tpex,食品工業,41789,25462,25361,64.12,64.77,109515,70998,54.25
4205,中華食,2016-03,tpex,食品工業,111600,106574,98127,4.71,13.73,344670,306421,12.48
4207,環泰,2016-03,tpex,食品工業,271375,231926,290159,17.00,-6.47,789472,809379,-2.45
4303,信立,2016-03,tpex,塑膠工業,54784,30087,75969,82.08,-27.88,133894,162585,-17.64
4304,勝昱,2016-03,tpex,塑膠工業,37431,20963,37718,78.55,-0.76,95224,100482,-5.23
4305,世坤,2016-03,tpex,塑膠工業,123465,62615,108419,97.18,13.87,258590,272976,-5.27
9950,萬國通,2016-03,tpex,塑膠工業,308441,140941,268353,118.84,14.93,794540,766484,3.66
4401,東隆興,2016-03,tpex,紡織纖維,430352,274430,417144,56.81,3.16,1033091,1015474,1.73
4402,郡都開發,2016-03,tpex,紡織纖維,48717,56743,47247,-14.14,3.11,145046,194643,-25.48
4406,新昕纖,2016-03,tpex,紡織纖維,73137,46670,69039,56.71,5.93,163160,176206,-7.40
4413,飛寶企業,2016-03,tpex,紡織纖維,6983,3406,4746,105.02,47.13,16317,12844,27.03
4417,金洲,2016-03,tpex,紡織纖維,254129,142315,261509,78.56,-2.82,551346,673465,-18.13
4420,光明,2016-03,tpex,紡織纖維,101520,50216,26209,102.16,287.34,223983,81937,173.36
4432,銘旺實,2016-03,tpex,紡織纖維,163084,260498,188227,-37.39,-13.35,718115,591568,21.39
4433,興采,2016-03,tpex,紡織纖維,162631,99749,130445,63.04,24.67,370879,322074,15.15
6506,雙邦,2016-03,tpex,紡織纖維,228961,139733,219056,63.85,4.52,545367,542441,0.53
1570,力肯,2016-03,tpex,電機機械,53055,63480,60527,-16.42,-12.34,182325,174888,4.25
1580,新麥,2016-03,tpex,電機機械,339209,165557,319286,104.88,6.23,842575,841563,0.12
1586,和勤,2016-03,tpex,電機機械,154127,102565,145602,50.27,5.85,443538,422502,4.97
1599,宏佳騰,2016-03,tpex,電機機械,202229,154273,161368,31.08,25.32,562163,392710,43.14
2066,世德,2016-03,tpex,電機機械,121466,78766,120195,54.21,1.05,300333,311403,-3.55
2067,嘉鋼,2016-03,tpex,電機機械,93372,45870,81242,103.55,14.93,212566,223201,-4.76
2070,精湛,2016-03,tpex,電機機械,88844,50288,52032,76.67,70.74,188280,166790,12.88
2235,謚源,2016-03,tpex,電機機械,80139,52543,81774,52.52,-1.99,210760,214499,-1.74
3162,精確,2016-03,tpex,電機機械,62235,33088,70690,88.08,-11.96,151140,210556,-28.21
3226,龍鋒,2016-03,tpex,電機機械,111485,82309,105611,35.44,5.56,330933,241314,37.13
3379,彬台,2016-03,tpex,電機機械,81222,19559,98882,315.26,-17.85,149838,151759,-1.26
3685,元創精密,2016-03,tpex,電機機械,30560,29214,50705,4.60,-39.72,84185,132945,-36.67
4502,健信,2016-03,tpex,電機機械,195364,116347,88667,67.91,120.33,532376,215360,147.20
4503,金雨,2016-03,tpex,電機機械,22129,12871,41853,71.92,-47.12,52891,56146,-5.79
4506,崇友,2016-03,tpex,電機機械,404986,379262,311419,6.78,30.04,1375682,818510,68.07
4510,高鋒,2016-03,tpex,電機機械,207887,131443,214311,58.15,-2.99,487193,555261,-12.25
4513,福裕,2016-03,tpex,電機機械,159938,81837,315510,95.43,-49.30,351949,609820,-42.28
4523,永彰,2016-03,tpex,電機機械,179000,97268,95101,84.02,88.22,447988,263474,70.03
4527,方方土霖,2016-03,tpex,電機機械,164988,90651,224405,82.00,-26.47,429950,502232,-14.39
4528,江興鍛,2016-03,tpex,電機機械,181140,133566,187432,35.61,-3.35,500921,525224,-4.62
4533,協易機,2016-03,tpex,電機機械,318761,444556,328430,-28.29,-2.94,1125851,550499,104.51
