stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2015-03,twse,水泥工業,7695107,4823318,10834889,59.53,-28.97,21440143,26724446,-19.77
1102,亞泥,2015-03,twse,水泥工業,5274419,3279346,7078477,60.83,-25.48,15405590,16268085,-5.30
1103,嘉泥,2015-03,twse,水泥工業,200719,160324,404642,25.19,-50.39,671323,1019396,-34.14
1104,環泥,2015-03,twse,水泥工業,471332,335531,532118,40.47,-11.42,1327398,1379161,-3.75
1108,幸福,2015-03,twse,水泥工業,431529,341533,466684,26.35,-7.53,1291888,1216639,6.18
1109,信大,2015-03,twse,水泥工業,305303,210375,530432,45.12,-42.44,951789,1192024,-20.15
1110,東泥,2015-03,twse,水泥工業,164664,121668,177810,35.33,-7.39,475433,495721,-4.09
1201,味全,2015-03,twse,食品工業,1633813,1410347,2428421,15.84,-32.72,4701654,6613882,-28.91
1203,味王,2015-03,twse,食品工業,559125,514192,549870,8.73,1.68,1660094,1501118,10.59
1210,大成,2015-03,twse,食品工業,6701988,5937293,7653695,12.87,-12.43,20210812,21963517,-7.98
1213,大飲,2015-03,twse,食品工業,40172,59444,35509,-32.42,13.13,182726,166043,10.04
1215,卜蜂,2015-03,twse,食品工業,1247542,1213925,1443851,2.76,-13.59,4008464,4158339,-3.60
1216,統一,2015-03,twse,食品工業,35048885,31025127,34775418,12.96,0.78,104938373,107107033,-2.02
1217,愛之味,2015-03,twse,食品工業,328706,343246,305956,-4.23,7.43,1012246,854260,18.49
1218,泰山,2015-03,twse,食品工業,640163,591959,683513,8.14,-6.34,1988099,2082481,-4.53
1219,福壽,2015-03,twse,食品工業,780920,700237,872199,11.52,-10.46,2314752,2458105,-5.83
1220,台榮,2015-03,twse,食品工業,230455,247508,275543,-6.88,-16.36,826861,758844,8.96
1225,福懋油,2015-03,twse,食品工業,893328,767327,1018326,16.42,-12.27,2718613,2937279,-7.44
1227,佳格,2015-03,twse,食品工業,1478453,2053578,1300987,-28.00,13.64,7183052,5307080,35.34
1229,聯華,2015-03,twse,食品工業,425004,353098,434203,20.36,-2.11,1254039,1248647,0.43
1231,聯華食,2015-03,twse,食品工業,493056,482224,392006,2.24,25.77,1677670,1290135,30.03
1232,大統益,2015-03,twse,食品工業,1546303,1277526,2021873,21.03,-23.52,4750989,5526932,-14.03
1233,天仁,2015-03,twse,食品工業,152671,210711,147363,-27.54,3.60,567624,559023,1.53
1234,黑松,2015-03,twse,食品工業,463697,429942,362883,7.85,27.78,1331189,1269748,4.83
