stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2021-12,tpex,食品工業,571633,478574,507098,19.44,12.72,4937107,4382609,12.65
1294,漢田生技,2021-12,tpex,食品工業,22237,14888,30818,49.36,-27.84,240294,266685,-9.89
1780,立弘,2021-12,tpex,食品工業,58545,52214,60065,12.12,-2.53,676757,618066,9.49
1796,金穎生技,2021-12,tpex,食品工業,61280,49196,40100,24.56,52.81,522334,368303,41.82
4205,中華食,2021-12,tpex,食品工業,163945,153528,140708,6.78,16.51,1724236,1647873,4.63
4207,環泰,2021-12,tpex,食品工業,390158,399726,321603,-2.39,21.31,4385015,3892663,12.64
6846,綠茵,2021-12,tpex,食品工業,70429,54104,50482,30.17,39.51,693767,662559,4.71
4303,信立,2021-12,tpex,塑膠工業,24923,24805,25074,0.47,-0.60,366294,332962,10.01
4304,勝昱,2021-12,tpex,塑膠工業,27528,30894,38985,-10.89,-29.38,382190,396848,-3.69
4305,世坤,2021-12,tpex,塑膠工業,105528,131020,96744,-19.45,9.07,1172837,1005070,16.69
9950,萬國通,2021-12,tpex,塑膠工業,129021,93374,108436,38.17,18.98,1028883,1092244,-5.80
4401,東隆興,2021-12,tpex,紡織纖維,424825,483996,385616,-12.22,10.16,5024291,3151677,59.41
4402,郡都開發,2021-12,tpex,紡織纖維,22691,14869,8644,52.60,162.50,153539,119594,28.38
4406,新昕纖,2021-12,tpex,紡織纖維,44273,40226,41847,10.06,5.79,493077,369183,33.55
4413,飛寶企業,2021-12,tpex,紡織纖維,44990,57754,31176,-22.10,44.30,641488,450276,42.46
4417,金洲,2021-12,tpex,紡織纖維,235820,167831,276992,40.51,-14.86,2380916,2636836,-9.70
4420,光明,2021-12,tpex,紡織纖維,74676,89176,89898,-16.25,-16.93,916838,591737,54.94
4432,銘旺實,2021-12,tpex,紡織纖維,175212,91982,122593,90.48,42.92,1349714,1569462,-14.00
4433,興采,2021-12,tpex,紡織纖維,277629,228628,183140,21.43,51.59,2879708,2104814,36.81
6506,雙邦,2021-12,tpex,紡織纖維,174738,156566,139704,11.60,25.07,2013170,1605153,25.41
1570,力肯,2021-12,tpex,電機機械,66409,62112,52176,6.91,27.27,691012,555838,24.31
