stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1264,德麥,2016-09,tpex,食品工業,318445,315798,342750,0.83,-7.09,2776598,2838570,-2.18
1780,立弘,2016-09,tpex,食品工業,40373,50971,33775,-20.79,19.53,448389,401100,11.78
1796,金穎生技,2016-09,tpex,食品工業,40397,39990,28701,1.01,40.75,350821,258037,35.95
4205,中華食,2016-09,tpex,食品工業,104187,126222,102809,-17.45,1.34,1036289,964075,7.49
4207,環泰,2016-09,tpex,食品工業,281499,336891,254555,-16.44,10.58,2630021,2449079,7.38
4303,信立,2016-09,tpex,塑膠工業,44413,41135,47211,7.96,-5.92,385104,492677,-21.83
4304,勝昱,2016-09,tpex,塑膠工業,42051,37591,32617,11.86,28.92,309855,305165,1.53
4305,世坤,2016-09,tpex,塑膠工業,94365,98463,105545,-4.16,-10.59,864307,924431,-6.50
9950,萬國通,2016-09,tpex,塑膠工業,224015,224608,355463,-0.26,-36.97,2320667,2553538,-9.11
4401,東隆興,2016-09,tpex,紡織纖維,399177,429033,381853,-6.95,4.53,3360507,3510657,-4.27
4402,郡都開發,2016-09,tpex,紡織纖維,42920,38031,67893,12.85,-36.78,365632,738745,-50.50
4406,新昕纖,2016-09,tpex,紡織纖維,55425,57969,50696,-4.38,9.32,501121,574765,-12.81
4413,飛寶企業,2016-09,tpex,紡織纖維,8050,8007,8957,0.53,-10.12,59133,55624,6.30
4417,金洲,2016-09,tpex,紡織纖維,211950,184785,232108,14.70,-8.68,1904808,2230454,-14.59
4420,光明,2016-09,tpex,紡織纖維,83767,88627,80646,-5.48,3.86,734481,368547,99.29
4432,銘旺實,2016-09,tpex,紡織纖維,166435,127320,176371,30.72,-5.63,1904929,1832029,3.97
4433,興采,2016-09,tpex,紡織纖維,130279,105485,132140,23.50,-1.40,1148526,1101452,4.27
6506,雙邦,2016-09,tpex,紡織纖維,140094,168571,140106,-16.89,-0.00,1565210,1534260,2.01
1570,力肯,2016-09,tpex,電機機械,63336,79950,53218,-20.78,19.01,491857,550225,-10.60
1580,新麥,2016-09,tpex,電機機械,395336,431663,366978,-8.41,7.72,3112412,2909287,6.98
1586,和勤,2016-09,tpex,電機機械,194678,168383,120813,15.61,61.13,1373043,1202398,14.19
1599,宏佳騰,2016-09,tpex,電機機械,399915,298990,385803,33.75,3.65,1988360,2089563,-4.84
2066,世德,2016-09,tpex,電機機械,86650,122579,111559,-29.31,-22.32,944921,975463,-3.13
2067,嘉鋼,2016-09,tpex,電機機械,68973,78859,74893,-12.53,-7.90,701977,610502,14.98
2070,精湛,2016-09,tpex,電機機械,59110,63551,36840,-6.98,60.45,553449,504724,9.65
2235,謚源,2016-09,tpex,電機機械,70037,82102,73233,-14.69,-4.36,675837,659077,2.54
3162,精確,2016-09,tpex,電機機械,57673,60598,60409,-4.82,-4.52,491405,598395,-17.87
3226,龍鋒,2016-09,tpex,電機機械,107298,92122,102008,16.47,5.18,913279,796454,14.66
3379,彬台,2016-09,tpex,電機機械,69282,17123,93625,304.61,-26.00,429949,818734,-47.48
3685,元創精密,2016-09,tpex,電機機械,26630,30679,49945,-13.19,-46.68,262629,456402,-42.45
4502,健信,2016-09,tpex,電機機械,172620,176175,161949,-2.01,6.58,1510483,1038793,45.40
4503,金雨,2016-09,tpex,電機機械,21288,23828,18615,-10.65,14.35,188588,141772,33.02
4506,崇友,2016-09,tpex,電機機械,316958,342154,308038,-7.36,2.89,3381439,3312362,2.08
4510,高鋒,2016-09,tpex,電機機械,184830,191111,168867,-3.28,9.45,1662901,1578431,5.35
4513,福裕,2016-09,tpex,電機機械,114599,151343,149074,-24.27,-23.12,1120294,1698424,-34.03
4523,永彰,2016-09,tpex,電機機械,139642,123955,147474,12.65,-5.31,1302098,1153512,12.88
4527,方方土霖,2016-09,tpex,電機機械,297391,245954,227788,20.91,30.55,1796753,1720184,4.45
4528,江興鍛,2016-09,tpex,電機機械,197490,169465,188569,16.53,4.73,1606262,1658433,-3.14
4533,協易機,2016-09,tpex,電機機械,275139,356130,279977,-22.74,-1.72,3182398,2547313,24.93
4534,慶騰,2016-09,tpex,電機機械,207911,321936,86816,-35.41,139.48,1639224,861246,90.33
4535,至興,2016-09,tpex,電機機械,252975,286370,281534,-11.66,-10.14,2373291,2503127,-5.18
4538,大詠城,2016-09,tpex,電機機械,32567,39724,32272,-18.01,0.91,317347,358098,-11.37
4543,萬在,2016-09,tpex,電機機械,82206,115762,79614,-28.98,3.25,871616,1013194,-13.97
4549,桓達,2016-09,tpex,電機機械,70634,73088,65192,-3.35,8.34,617316,618716,-0.22
4550,長佳,2016-09,tpex,電機機械,173893,105122,107073,65.42,62.40,1186595,857992,38.29
4558,寶緯,2016-09,tpex,電機機械,71659,107809,109941,-33.53,-34.82,895263,972410,-7.93
4561,健椿,2016-09,tpex,電機機械,39133,73405,22875,-46.68,71.07,442022,417135,5.96
4563,百德,2016-09,tpex,電機機械,160765,152588,186725,5.35,-13.90,1335511,1375510,-2.90
5381,光譜,2016-09,tpex,電機機械,20794,34715,55838,-40.10,-62.76,334692,851249,-60.68
6122,擎邦,2016-09,tpex,電機機械,97241,100238,70810,-2.98,37.32,715855,758697,-5.64
6125,廣運,2016-09,tpex,電機機械,514907,600959,1070121,-14.31,-51.88,7663581,7408756,3.43
6425,易發,2016-09,tpex,電機機械,84248,92373,159168,-8.79,-47.06,1070300,1368923,-21.81
6603,富強鑫,2016-09,tpex,電機機械,227889,214424,228346,6.27,-0.20,2057995,2106483,-2.30
6609,瀧澤科,2016-09,tpex,電機機械,212300,218795,181569,-2.96,16.92,1746000,2064592,-15.43
8027,鈦昇,2016-09,tpex,電機機械,135831,200140,121601,-32.13,11.70,1109668,1203956,-7.83
8083,瑞穎,2016-09,tpex,電機機械,115296,124102,102986,-7.09,11.95,1070201,991940,7.88
8107,大億金茂,2016-09,tpex,電機機械,86983,83189,85064,4.56,2.25,765205,706225,8.35
8255,朋程,2016-09,tpex,電機機械,283019,254179,276975,11.34,2.18,2638836,2642432,-0.13
9951,皇田,2016-09,tpex,電機機械,409932,365354,347401,12.20,17.99,3263604,2709696,20.44
2061,風青,2016-09,tpex,電器電纜,78350,80618,73650,-2.81,6.38,647181,807561,-19.85
1742,台蠟,2016-09,tpex,化學工業,46636,77911,62260,-40.14,-25.09,458889,475623,-3.51
3430,奇鈦科,2016-09,tpex,化學工業,52970,72800,55485,-27.23,-4.53,585965,562587,4.15
4706,大恭,2016-09,tpex,化學工業,144730,146926,133384,-1.49,8.50,1267762,1093194,15.96
4707,磐亞,2016-09,tpex,化學工業,130446,129190,172638,0.97,-24.43,1302458,1582990,-17.72
4711,永純,2016-09,tpex,化學工業,90712,109317,91312,-17.01,-0.65,861437,913964,-5.74
4714,永捷,2016-09,tpex,化學工業,45412,34561,53442,31.39,-15.02,338406,621306,-45.53
4716,大立,2016-09,tpex,化學工業,83092,95781,88867,-13.24,-6.49,792679,814069,-2.62
4721,美琪瑪,2016-09,tpex,化學工業,198310,204767,155545,-3.15,27.49,1698245,1533627,10.73
4741,泓瀚,2016-09,tpex,化學工業,75003,79149,65045,-5.23,15.30,564781,540846,4.42
4754,國碳科,2016-09,tpex,化學工業,34203,41309,25519,-17.20,34.02,300424,248972,20.66
6509,聚和,2016-09,tpex,化學工業,241645,271980,239216,-11.15,1.01,2295891,2318686,-0.98
1565,精華,2016-09,tpex,生技醫療業,577475,575122,534045,0.40,8.13,4778270,4225416,13.08
1777,生泰,2016-09,tpex,生技醫療業,53234,54043,57973,-1.49,-8.17,577878,503151,14.85
1781,合世,2016-09,tpex,生技醫療業,48807,71159,83333,-31.41,-41.43,480155,568243,-15.50
1784,訊聯,2016-09,tpex,生技醫療業,49491,81012,54328,-38.90,-8.90,512063,469300,9.11
1788,杏昌,2016-09,tpex,生技醫療業,239734,252218,234133,-4.94,2.39,2108817,1994264,5.74
1799,易威,2016-09,tpex,生技醫療業,67425,29155,20355,131.26,231.24,222513,375372,-40.72
1813,寶利徠,2016-09,tpex,生技醫療業,26273,21103,29928,24.49,-12.21,231244,303773,-23.87
3118,進階,2016-09,tpex,生技醫療業,33361,42054,48615,-20.67,-31.37,365030,381419,-4.29
3176,基亞,2016-09,tpex,生技醫療業,33779,33206,32341,1.72,4.44,306704,272014,12.75
3205,佰研,2016-09,tpex,生技醫療業,53993,69224,106859,-22.00,-49.47,1220866,744021,64.09
3218,大學光,2016-09,tpex,生技醫療業,86786,92796,88824,-6.47,-2.29,792408,769095,3.03
4102,永日,2016-09,tpex,生技醫療業,21027,21032,35544,-0.02,-40.84,200216,232475,-13.87
4105,東洋,2016-09,tpex,生技醫療業,296265,363666,242486,-18.53,22.17,2811686,2270222,23.85
4107,邦特,2016-09,tpex,生技醫療業,117672,115436,101351,1.93,16.10,1070410,918849,16.49
4109,加捷生醫,2016-09,tpex,生技醫療業,45758,48736,71787,-6.11,-36.25,486973,548732,-11.25
4111,濟生,2016-09,tpex,生技醫療業,80538,85476,78417,-5.77,2.70,714327,700307,2.00
4114,健喬,2016-09,tpex,生技醫療業,134792,149911,153044,-10.08,-11.92,1430207,1308939,9.26
4116,明基醫,2016-09,tpex,生技醫療業,73262,79738,61056,-8.12,19.99,661067,676204,-2.23
4120,友華,2016-09,tpex,生技醫療業,486552,448013,431527,8.60,12.75,3857543,3721161,3.66
4121,優盛,2016-09,tpex,生技醫療業,258258,253413,274153,1.91,-5.79,2379149,2553741,-6.83
4123,晟德,2016-09,tpex,生技醫療業,1460608,950397,1106383,53.68,32.01,10646991,2782460,282.64
4126,太醫,2016-09,tpex,生技醫療業,136063,140233,138906,-2.97,-2.04,1324238,1156693,14.48
4127,天良,2016-09,tpex,生技醫療業,55380,58801,64038,-5.81,-13.52,572462,653550,-12.40
4128,中天,2016-09,tpex,生技醫療業,119541,125433,123672,-4.69,-3.34,1123737,1114585,0.82
4129,聯合,2016-09,tpex,生技醫療業,99902,98013,101979,1.92,-2.03,1005957,1019476,-1.32
4131,浩泰,2016-09,tpex,生技醫療業,2255,932,518,141.95,335.32,12625,16732,-24.54
4138,曜亞,2016-09,tpex,生技醫療業,90636,95379,97200,-4.97,-6.75,934403,993148,-5.91
4147,中裕,2016-09,tpex,生技醫療業,208,208,0,0.00,,1453,0,
4153,鈺緯,2016-09,tpex,生技醫療業,65136,77558,101849,-16.01,-36.04,766313,1007145,-23.91
4160,訊聯基因,2016-09,tpex,生技醫療業,23124,52212,22211,-55.71,4.11,262983,194438,35.25
4161,聿新科,2016-09,tpex,生技醫療業,47510,33336,36341,42.51,30.73,343810,333700,3.02
4162,智擎,2016-09,tpex,生技醫療業,693,1395,558,-50.32,24.19,328848,505769,-34.98
4163,鐿鈦,2016-09,tpex,生技醫療業,158111,159402,139724,-0.80,13.15,1591656,1406162,13.19
4166,友霖,2016-09,tpex,生技醫療業,44294,16534,6099,167.89,626.25,195074,119260,63.57
4167,松瑞藥,2016-09,tpex,生技醫療業,151236,135728,102947,11.42,46.90,1050277,867737,21.03
4168,醣聯,2016-09,tpex,生技醫療業,0,0,0,,,203,5565,-96.35
4173,久裕,2016-09,tpex,生技醫療業,94540,136891,97559,-30.93,-3.09,965370,996557,-3.12
4174,浩鼎,2016-09,tpex,生技醫療業,0,0,0,,,92386,0,
4175,杏一,2016-09,tpex,生技醫療業,344252,339865,324997,1.29,5.92,3018704,2825514,6.83
4183,福永生技,2016-09,tpex,生技醫療業,45906,21272,38341,115.80,19.73,321162,327518,-1.94
4188,安克,2016-09,tpex,生技醫療業,1113,1113,0,0.00,,6772,0,
4192,杏國,2016-09,tpex,生技醫療業,436,657,672,-33.63,-35.11,4894,13639,-64.11
4198,欣大健康,2016-09,tpex,生技醫療業,22105,40456,66586,-45.36,-66.80,341547,484158,-29.45
4726,永昕,2016-09,tpex,生技醫療業,21245,22101,39863,-3.87,-46.70,127245,77193,64.84
4728,雙美,2016-09,tpex,生技醫療業,15451,15189,14684,1.72,5.22,102576,96144,6.68
4735,豪展,2016-09,tpex,生技醫療業,96162,114957,90902,-16.34,5.78,729600,720424,1.27
4743,合一,2016-09,tpex,生技醫療業,801,1048,652,-23.56,22.85,4387,6602,-33.55
4744,皇將,2016-09,tpex,生技醫療業,100019,53357,66409,87.45,50.61,793596,699048,13.52
4747,強生*,2016-09,tpex,生技醫療業,26633,30336,28410,-12.20,-6.25,288973,277205,4.24
4905,台聯電,2016-09,tpex,生技醫療業,8804,8237,12183,6.88,-27.73,78585,84244,-6.71
4911,德英,2016-09,tpex,生技醫療業,1921,2017,4796,-4.75,-59.94,26179,27022,-3.11
5312,寶島科,2016-09,tpex,生技醫療業,222953,248114,213729,-10.14,4.31,2021726,1916015,5.51
6130,上亞科技,2016-09,tpex,生技醫療業,14817,11245,21619,31.76,-31.46,140372,185335,-24.26
6242,立康,2016-09,tpex,生技醫療業,36355,25412,31557,43.06,15.20,317561,333002,-4.63
6461,益得,2016-09,tpex,生技醫療業,498,73,412,582.19,20.87,6468,6574,-1.61
6469,大樹,2016-09,tpex,生技醫療業,238117,239600,190462,-0.61,25.02,2003328,1548647,29.35
6492,生華科,2016-09,tpex,生技醫療業,128,0,0,,,128,0,
6496,科懋,2016-09,tpex,生技醫療業,138012,147808,117618,-6.62,17.33,1110199,923302,20.24
6499,益安,2016-09,tpex,生技醫療業,0,0,0,,,0,0,
6523,達爾膚,2016-09,tpex,生技醫療業,112515,101596,100445,10.74,12.01,797376,579350,37.63
6527,明達醫,2016-09,tpex,生技醫療業,34959,56056,56578,-37.63,-38.21,438230,352298,24.39
6535,順藥,2016-09,tpex,生技醫療業,0,0,0,,,12203,0,
6547,高端疫苗,2016-09,tpex,生技醫療業,0,0,0,,,0,0,
6569,醫揚,2016-09,tpex,生技醫療業,103121,88007,85203,17.17,21.02,802954,685046,17.21
6574,霈方,2016-09,tpex,生技醫療業,82908,68379,54295,21.24,52.69,554903,380135,45.97
6576,逸達,2016-09,tpex,生技醫療業,0,0,0,,,0,0,
8279,生展,2016-09,tpex,生技醫療業,74131,68392,56298,8.39,31.67,559959,473907,18.15
8403,盛弘,2016-09,tpex,生技醫療業,206759,185843,170528,11.25,21.24,1715647,1552521,10.50
8409,商之器,2016-09,tpex,生技醫療業,29664,7296,38733,306.57,-23.41,145974,167850,-13.03
8432,東生華,2016-09,tpex,生技醫療業,36377,39452,37614,-7.79,-3.28,362301,388983,-6.85
8436,大江,2016-09,tpex,生技醫療業,280573,297802,192961,-5.78,45.40,2225280,1467935,51.59
2035,唐榮公司,2016-09,tpex,鋼鐵工業,865240,802001,1084122,7.88,-20.18,8558611,11806171,-27.50
2063,世鎧精密,2016-09,tpex,鋼鐵工業,63248,72339,52511,-12.56,20.44,577828,484876,19.17
2064,晉椿,2016-09,tpex,鋼鐵工業,151156,172641,141925,-12.44,6.50,1519090,1764408,-13.90
2065,世豐,2016-09,tpex,鋼鐵工業,97876,101499,92883,-3.56,5.37,838874,891178,-5.86
4950,金耘國際,2016-09,tpex,鋼鐵工業,46364,77508,44997,-40.18,3.03,435572,250973,73.55
5009,榮剛,2016-09,tpex,鋼鐵工業,676583,840798,798444,-19.53,-15.26,6475806,8695640,-25.52
5011,久陽,2016-09,tpex,鋼鐵工業,78199,98238,89503,-20.39,-12.62,824311,713164,15.58
5013,強新,2016-09,tpex,鋼鐵工業,491616,519480,388589,-5.36,26.51,4173716,3748977,11.32
5014,建錩,2016-09,tpex,鋼鐵工業,1251978,1046060,1409454,19.68,-11.17,9029989,10633755,-15.08
5015,華祺,2016-09,tpex,鋼鐵工業,183771,201282,206549,-8.69,-11.02,1646571,1462952,12.55
5016,松和,2016-09,tpex,鋼鐵工業,171994,174873,163998,-1.64,4.87,1674523,1693209,-1.10
6248,沛波,2016-09,tpex,鋼鐵工業,130420,150915,77156,-13.58,69.03,1237092,916928,34.91
8349,恒耀國際,2016-09,tpex,鋼鐵工業,878652,830840,793920,5.75,10.67,7450134,7205408,3.39
8415,大國鋼,2016-09,tpex,鋼鐵工業,831263,880168,923716,-5.55,-10.00,7783952,8479175,-8.19
8930,青鋼,2016-09,tpex,鋼鐵工業,85810,99239,85675,-13.53,0.15,822612,831979,-1.12
9962,有益,2016-09,tpex,鋼鐵工業,201804,228416,128660,-11.65,56.85,1548658,1583850,-2.22
1595,川寶,2016-09,tpex,半導體業,53724,84503,77604,-36.42,-30.77,589912,945636,-37.61
3105,穩懋,2016-09,tpex,半導體業,1110989,1207885,1032788,-8.02,7.57,10394556,8817733,17.88
3122,笙泉,2016-09,tpex,半導體業,44289,40471,43281,9.43,2.32,437856,391544,11.82
3131,弘塑,2016-09,tpex,半導體業,221270,189148,145131,16.98,52.46,1573244,1319996,19.18
3141,晶宏,2016-09,tpex,半導體業,106021,101769,94957,4.17,11.65,967004,799956,20.88
3169,亞信,2016-09,tpex,半導體業,59930,57782,55751,3.71,7.49,478868,433018,10.58
3178,公準,2016-09,tpex,半導體業,106804,127275,97679,-16.08,9.34,874525,755207,15.79
3227,原相,2016-09,tpex,半導體業,359925,389183,350080,-7.51,2.81,3189112,3241612,-1.61
3228,金麗科,2016-09,tpex,半導體業,24744,25821,19018,-4.17,30.10,194161,206262,-5.86
3259,鑫創,2016-09,tpex,半導體業,70877,40042,32270,77.00,119.63,474478,365814,29.70
3260,威剛,2016-09,tpex,半導體業,2176641,1879872,1642522,15.78,32.51,15798511,14976108,5.49
3264,欣銓,2016-09,tpex,半導體業,635106,549638,506305,15.54,25.43,4418500,4592361,-3.78
3265,台星科,2016-09,tpex,半導體業,315208,306137,146220,2.96,115.57,2528494,2386412,5.95
3268,海德威,2016-09,tpex,半導體業,52734,68099,43122,-22.56,22.29,574259,567940,1.11
3317,尼克森,2016-09,tpex,半導體業,218916,211404,229544,3.55,-4.63,1726903,1432238,20.57
3372,典範,2016-09,tpex,半導體業,132514,150307,151980,-11.83,-12.80,1316805,1408337,-6.49
3374,精材,2016-09,tpex,半導體業,278531,381294,387218,-26.95,-28.06,3113940,3852054,-19.16
3438,類比科,2016-09,tpex,半導體業,79190,70400,68983,12.48,14.79,732605,666964,9.84
3527,聚積,2016-09,tpex,半導體業,227664,217320,190833,4.75,19.30,1878640,1506986,24.66
3529,力旺,2016-09,tpex,半導體業,23926,64583,13300,-62.95,79.89,909232,790742,14.98
3555,博士旺,2016-09,tpex,半導體業,22969,17068,34171,34.57,-32.78,90227,275410,-67.23
3556,禾瑞亞,2016-09,tpex,半導體業,114663,107428,65508,6.73,75.03,919167,734217,25.19
