stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2016-11,twse,水泥工業,8866988,8261376,8003992,7.33,10.78,80153087,85203365,-5.92
1102,亞泥,2016-11,twse,水泥工業,5331778,5513659,5547070,-3.29,-3.88,54948656,60568295,-9.27
1103,嘉泥,2016-11,twse,水泥工業,353438,299070,297423,18.17,18.83,2757087,2576391,7.01
1104,環泥,2016-11,twse,水泥工業,410515,385127,453342,6.59,-9.44,4158357,4686126,-11.26
1108,幸福,2016-11,twse,水泥工業,339521,393978,426840,-13.82,-20.45,3897193,4593337,-15.15
1109,信大,2016-11,twse,水泥工業,441025,364969,360541,20.83,22.32,3831697,3991042,-3.99
1110,東泥,2016-11,twse,水泥工業,137849,110525,161982,24.72,-14.89,1336085,1683503,-20.63
1201,味全,2016-11,twse,食品工業,1296935,1522441,1549255,-14.81,-16.28,16120185,19507971,-17.36
1203,味王,2016-11,twse,食品工業,523133,519767,568109,0.64,-7.91,5785545,6319705,-8.45
1210,大成,2016-11,twse,食品工業,6915358,6502286,6419347,6.35,7.72,68630503,72060762,-4.76
1213,大飲,2016-11,twse,食品工業,46399,39048,40769,18.82,13.80,621126,686303,-9.49
1215,卜蜂,2016-11,twse,食品工業,1581359,1540044,1326141,2.68,19.24,16449250,15129565,8.72
1216,統一,2016-11,twse,食品工業,30631842,33945525,31056448,-9.76,-1.36,383599821,386162825,-0.66
1217,愛之味,2016-11,twse,食品工業,246358,257937,235723,-4.48,4.51,3817744,4317336,-11.57
1218,泰山,2016-11,twse,食品工業,651496,666446,596740,-2.24,9.17,7512553,7524428,-0.15
1219,福壽,2016-11,twse,食品工業,1037996,894761,851050,16.00,21.96,9950674,8950324,11.17
1220,台榮,2016-11,twse,食品工業,295492,254440,286959,16.13,2.97,2675210,3015133,-11.27
1225,福懋油,2016-11,twse,食品工業,1014391,941735,900226,7.71,12.68,9883940,9949924,-0.66
1227,佳格,2016-11,twse,食品工業,2480981,1883037,1896134,31.75,30.84,23911014,22976578,4.06
1229,聯華,2016-11,twse,食品工業,447559,395946,454025,13.03,-1.42,4792017,4836755,-0.92
1231,聯華食,2016-11,twse,食品工業,532061,510753,458240,4.17,16.10,5997780,5841390,2.67
1232,大統益,2016-11,twse,食品工業,1584245,1522468,1434075,4.05,10.47,15832425,16220186,-2.39
1233,天仁,2016-11,twse,食品工業,191494,159467,194491,20.08,-1.54,1951524,1964949,-0.68
1234,黑松,2016-11,twse,食品工業,629172,818890,466030,-23.16,35.00,8077576,5745259,40.59
1235,興泰,2016-11,twse,食品工業,5070,6922,7826,-26.75,-35.21,114382,97762,17.00
1236,宏亞,2016-11,twse,食品工業,170042,158127,159281,7.53,6.75,1802550,2034325,-11.39
1702,南僑,2016-11,twse,食品工業,1376667,1312066,1275104,4.92,7.96,14697658,14032484,4.74
1737,臺鹽,2016-11,twse,食品工業,224075,225807,209149,-0.76,7.13,2547536,2547933,-0.01
1301,台塑,2016-11,twse,塑膠工業,17420621,15132776,14403782,15.11,20.94,162279497,176694082,-8.15
1303,南亞,2016-11,twse,塑膠工業,24350119,22769489,21968822,6.94,10.83,249733633,278003139,-10.16
1304,台聚,2016-11,twse,塑膠工業,4990324,4386303,4191198,13.77,19.06,48142630,48257628,-0.23
1305,華夏,2016-11,twse,塑膠工業,1286253,1038061,1180349,23.90,8.97,12977682,12814458,1.27
1307,三芳,2016-11,twse,塑膠工業,922743,975090,900403,-5.36,2.48,10182744,10455762,-2.61
1308,亞聚,2016-11,twse,塑膠工業,569210,467221,476983,21.82,19.33,5059014,4659282,8.57
1309,台達化,2016-11,twse,塑膠工業,1598294,1421600,1220567,12.42,30.94,14732316,15678551,-6.03
1310,台苯,2016-11,twse,塑膠工業,1267841,1153534,1174071,9.90,7.98,12688443,12046861,5.32
1312,國喬,2016-11,twse,塑膠工業,1886182,1798221,1598969,4.89,17.96,17801033,18572064,-4.15
1313,聯成,2016-11,twse,塑膠工業,4853600,4187541,3320514,15.90,46.17,37919400,40139408,-5.53
1314,中石化,2016-11,twse,塑膠工業,1842149,2295220,1483775,-19.73,24.15,23222406,24332734,-4.56
1315,達新,2016-11,twse,塑膠工業,220177,208363,223720,5.66,-1.58,2658580,2513379,5.77
1321,大洋,2016-11,twse,塑膠工業,369670,368798,279925,0.23,32.06,4041751,4278793,-5.53
1323,永裕,2016-11,twse,塑膠工業,266099,251178,279173,5.94,-4.68,2866691,2832578,1.20
1324,地球,2016-11,twse,塑膠工業,114196,107146,104036,6.57,9.76,1131170,1171001,-3.40
1325,恆大,2016-11,twse,塑膠工業,93722,74618,92238,25.60,1.60,894603,1001865,-10.70
1326,台化,2016-11,twse,塑膠工業,27077227,26143482,26580556,3.57,1.86,290234230,303178330,-4.26
4306,炎洲,2016-11,twse,塑膠工業,1495329,1660961,1424751,-9.97,4.95,17191309,16363588,5.05
1402,遠東新,2016-11,twse,紡織纖維,18205417,18223348,17718060,-0.09,2.75,195887254,198073073,-1.10
1409,新纖,2016-11,twse,紡織纖維,3054758,2959400,3075271,3.22,-0.66,31425592,33803206,-7.03
1410,南染,2016-11,twse,紡織纖維,50560,44980,51264,12.40,-1.37,550302,577928,-4.78
1413,宏洲,2016-11,twse,紡織纖維,193358,164392,205166,17.62,-5.75,1970407,2325408,-15.26
1414,東和,2016-11,twse,紡織纖維,79896,85786,74990,-6.86,6.54,907357,987629,-8.12
1417,嘉裕,2016-11,twse,紡織纖維,209895,206863,354965,1.46,-40.86,2704513,3289718,-17.78
1418,東華,2016-11,twse,紡織纖維,179868,160908,130478,11.78,37.85,1621068,1268157,27.82
1419,新紡,2016-11,twse,紡織纖維,137758,153822,116178,-10.44,18.57,1233520,1022119,20.68
1423,利華,2016-11,twse,紡織纖維,45052,57829,37672,-22.09,19.59,601946,599928,0.33
1434,福懋,2016-11,twse,紡織纖維,3116077,3225615,3195854,-3.39,-2.49,36667151,39548399,-7.28
1440,南紡,2016-11,twse,紡織纖維,1655614,1650926,1671225,0.28,-0.93,17772757,19910281,-10.73
1441,大東,2016-11,twse,紡織纖維,117667,120637,133207,-2.46,-11.66,1450858,1701322,-14.72
1444,力麗,2016-11,twse,紡織纖維,831288,752813,814150,10.42,2.10,8717673,9558835,-8.79
1445,大宇,2016-11,twse,紡織纖維,141009,136183,146526,3.54,-3.76,1519700,1683705,-9.74
1446,宏和,2016-11,twse,紡織纖維,41848,58222,71763,-28.12,-41.68,889082,780183,13.95
1447,力鵬,2016-11,twse,紡織纖維,1233921,1197465,1158887,3.04,6.47,12824327,15656026,-18.08
1449,佳和,2016-11,twse,紡織纖維,216518,263020,212850,-17.68,1.72,2711621,2732528,-0.76
1451,年興,2016-11,twse,紡織纖維,1013062,995917,1076153,1.72,-5.86,11857175,11646101,1.81
1452,宏益,2016-11,twse,紡織纖維,168053,160858,153259,4.47,9.65,1787578,1824186,-2.00
1454,台富,2016-11,twse,紡織纖維,172310,149797,159133,15.02,8.28,1696875,1908371,-11.08
1455,集盛,2016-11,twse,紡織纖維,1206482,1065073,1146429,13.27,5.23,11709969,13788519,-15.07
1457,宜進,2016-11,twse,紡織纖維,371465,313926,433524,18.32,-14.31,4126497,3993534,3.32
1459,聯發,2016-11,twse,紡織纖維,275704,249948,332570,10.30,-17.09,2658429,3617350,-26.50
1460,宏遠,2016-11,twse,紡織纖維,833331,859164,725141,-3.00,14.91,8103802,7576076,6.96
1463,強盛新,2016-11,twse,紡織纖維,36274,45138,35455,-19.63,2.30,461328,463106,-0.38
1464,得力,2016-11,twse,紡織纖維,734224,739327,714935,-0.69,2.69,6802693,6377462,6.66
1465,偉全,2016-11,twse,紡織纖維,173602,166118,192121,4.50,-9.63,1807704,2167071,-16.58
1466,聚隆,2016-11,twse,紡織纖維,307648,265183,285420,16.01,7.78,3292599,3752042,-12.24
1467,南緯,2016-11,twse,紡織纖維,569162,556407,547401,2.29,3.97,6572386,6630268,-0.87
1468,昶和,2016-11,twse,紡織纖維,45639,36999,40373,23.35,13.04,520505,524239,-0.71
1470,大統新創,2016-11,twse,紡織纖維,66662,53835,56850,23.82,17.25,624020,702570,-11.18
