date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2023-06-16,6877,,1.62,111,39.01,2.74,
2023-06-19,6877,,1.71,111,36.94,2.59,
2023-06-20,6877,,1.61,111,39.28,2.76,
2023-06-21,6877,,1.45,111,43.60,3.06,
2023-06-26,6877,,1.52,111,41.44,2.91,
2023-06-27,6877,,1.60,111,39.37,2.76,
2023-06-28,6877,,1.61,111,39.23,2.75,
2023-06-29,6877,,1.61,111,39.19,2.75,
2023-06-30,6877,,1.61,111,39.10,2.74,
2023-07-03,6877,,1.61,111,39.10,2.74,
2023-07-04,6877,,1.59,111,39.73,2.79,
2023-07-05,6877,,1.61,111,39.10,2.74,
2023-07-06,6877,,1.61,111,39.10,2.74,
2023-07-07,6877,,1.67,111,37.84,2.65,
2023-07-10,6877,,1.71,111,36.98,2.59,
2023-07-11,6877,,1.64,111,38.47,2.70,
2023-07-12,6877,,1.68,111,37.52,2.63,
2023-07-13,6877,,1.70,111,37.12,2.60,
2023-07-14,6877,,1.71,111,36.89,2.59,
2023-07-17,6877,,1.75,111,36.13,2.53,
2023-07-18,6877,,1.76,111,35.77,2.51,
2023-07-19,6877,,1.78,111,35.50,2.49,
2023-07-20,6877,,1.75,111,36.08,2.53,
2023-07-21,6877,,1.74,111,36.17,2.54,
2023-07-24,6877,,1.71,111,36.80,2.58,
2023-07-25,6877,,1.65,111,38.33,2.69,
2023-07-26,6877,,1.61,111,39.14,2.75,
2023-07-27,6877,,1.47,111,43.02,3.02,
2023-07-28,6877,,1.50,111,41.98,2.95,
2023-07-31,6877,,1.61,111,39.19,2.75,
2023-08-01,6877,,1.60,111,39.50,2.77,
2023-08-02,6877,,1.66,111,38.06,2.67,
2023-08-04,6877,,1.67,111,37.84,2.65,
2023-08-07,6877,,1.61,111,39.19,2.75,
2023-08-08,6877,,1.64,111,38.56,2.71,
2023-08-09,6877,,1.67,111,37.70,2.65,
2023-08-10,6877,,1.75,111,51.95,2.39,
2023-08-11,6877,,1.76,111,51.62,2.38,
2023-08-14,6877,,1.77,111,51.23,2.36,
2023-08-15,6877,,1.75,111,52.01,2.40,
2023-08-16,6877,,1.77,111,51.36,2.37,
2023-08-17,6877,,1.75,111,51.88,2.39,
2023-08-18,6877,,1.77,111,51.43,2.37,
2023-08-21,6877,,1.77,111,51.49,2.37,
2023-08-22,6877,,1.75,111,51.88,2.39,
2023-08-23,6877,,1.75,111,51.95,2.39,
2023-08-24,6877,,1.76,111,51.75,2.38,
2023-08-25,6877,,1.77,111,51.30,2.36,
2023-08-28,6877,,1.79,111,50.71,2.34,
2023-08-29,6877,,1.79,111,50.91,2.34,
2023-08-30,6877,,1.79,111,50.84,2.34,
2023-08-31,6877,,1.79,111,50.84,2.34,
2023-09-01,6877,,1.78,111,51.04,2.35,
2023-09-04,6877,,1.79,111,50.91,2.34,
2023-09-05,6877,,1.75,111,51.95,2.39,
2023-09-06,6877,,1.78,111,51.04,2.35,
2023-09-07,6877,,1.79,111,50.84,2.34,
2023-09-08,6877,,1.76,111,51.56,2.37,
2023-09-11,6877,,1.60,111,56.69,2.61,
2023-09-12,6877,,1.63,111,55.84,2.57,
2023-09-13,6877,,1.71,111,53.31,2.46,
2023-09-14,6877,,1.69,111,53.83,2.48,
2023-09-15,6877,,1.72,111,52.86,2.43,
2023-09-18,6877,,1.72,111,52.86,2.43,
2023-09-19,6877,,1.73,111,52.47,2.42,
2023-09-20,6877,,1.74,111,52.14,2.40,
2023-09-21,6877,,1.75,111,52.01,2.40,
2023-09-22,6877,,1.74,111,52.27,2.41,
2023-09-25,6877,,1.75,111,52.08,2.40,
2023-09-26,6877,,1.75,111,52.01,2.40,
2023-09-27,6877,,1.77,111,51.49,2.37,
2023-09-28,6877,,1.77,111,51.30,2.36,
2023-10-02,6877,,1.76,111,51.69,2.38,
2023-10-03,6877,,1.75,111,51.88,2.39,
2023-10-04,6877,,1.77,111,51.36,2.37,
2023-10-05,6877,,1.76,111,51.62,2.38,
2023-10-06,6877,,1.75,111,51.88,2.39,
2023-10-11,6877,,1.79,111,50.78,2.34,
2023-10-12,6877,,1.80,111,50.52,2.33,
2023-10-13,6877,,1.81,111,50.13,2.31,
2023-10-16,6877,,1.83,111,49.61,2.28,
2023-10-17,6877,,1.84,111,49.35,2.27,
2023-10-18,6877,,1.86,111,48.96,2.25,
2023-10-19,6877,,1.88,111,48.38,2.23,
2023-10-20,6877,,1.88,111,48.44,2.23,
2023-10-23,6877,,1.85,111,49.16,2.26,
2023-10-24,6877,,1.85,111,49.16,2.26,
2023-10-25,6877,,1.82,111,49.94,2.30,
2023-10-26,6877,,1.84,111,49.35,2.27,
2023-10-27,6877,,1.83,111,49.74,2.29,
