date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2015-01-05,3032,,2.21,,14.21,1.35,
2015-01-06,3032,,2.27,,13.87,1.32,
2015-01-07,3032,,2.26,,13.90,1.32,
2015-01-08,3032,,2.26,,13.93,1.32,
2015-01-09,3032,,2.20,,14.28,1.36,
2015-01-12,3032,,2.20,,14.28,1.36,
2015-01-13,3032,,2.19,,14.34,1.36,
2015-01-14,3032,,2.20,,14.28,1.36,
2015-01-15,3032,,2.22,,14.15,1.34,
2015-01-16,3032,,2.24,,14.03,1.33,
2015-01-19,3032,,2.24,,14.03,1.33,
2015-01-20,3032,,2.22,,14.15,1.34,
2015-01-21,3032,,2.22,,14.15,1.34,
2015-01-22,3032,,2.22,,14.15,1.34,
2015-01-23,3032,,2.14,,14.69,1.39,
2015-01-26,3032,,2.12,,14.84,1.41,
2015-01-27,3032,,2.14,,14.72,1.40,
2015-01-28,3032,,2.09,,15.03,1.43,
2015-01-29,3032,,2.14,,14.72,1.40,
2015-01-30,3032,,2.16,,14.56,1.38,
2015-02-02,3032,,2.16,,14.53,1.38,
2015-02-03,3032,,2.18,,14.40,1.37,
2015-02-04,3032,,2.19,,14.37,1.36,
2015-02-05,3032,,2.18,,14.40,1.37,
2015-02-06,3032,,2.19,,14.34,1.36,
2015-02-09,3032,,2.19,,14.34,1.36,
2015-02-10,3032,,2.21,,14.25,1.35,
2015-02-11,3032,,2.20,,14.28,1.36,
2015-02-12,3032,,2.22,,14.15,1.34,
2015-02-13,3032,,2.24,,14.03,1.33,
2015-02-24,3032,,2.21,,14.21,1.35,
2015-02-25,3032,,2.19,,14.37,1.36,
2015-02-26,3032,,2.19,,14.34,1.36,
2015-03-02,3032,,2.19,,14.34,1.36,
2015-03-03,3032,,2.20,,14.31,1.36,
2015-03-04,3032,,2.11,,14.94,1.42,
2015-03-05,3032,,2.06,,15.28,1.45,
2015-03-06,3032,,2.05,,15.35,1.46,
2015-03-09,3032,,2.09,,15.03,1.43,
2015-03-10,3032,,2.02,,15.57,1.48,
2015-03-11,3032,,8.13,,15.47,1.47,
2015-03-12,3032,,8.06,,15.60,1.48,
2015-03-13,3032,,8.11,,15.50,1.47,
2015-03-16,3032,,8.05,,15.63,1.48,
2015-03-17,3032,,8.16,,15.41,1.46,
2015-03-18,3032,,8.16,,15.41,1.46,
2015-03-19,3032,,8.20,,15.35,1.46,
2015-03-20,3032,,8.13,,15.47,1.47,
2015-03-23,3032,,8.20,,15.35,1.46,
2015-03-24,3032,,8.20,,15.35,1.46,
2015-03-25,3032,,8.23,,15.28,1.45,
2015-03-26,3032,,8.26,,15.22,1.44,
2015-03-27,3032,,8.13,,15.47,1.47,
2015-03-30,3032,,8.23,,15.28,1.36,
2015-03-31,3032,,8.20,,11.84,1.36,
2015-04-01,3032,,8.10,,11.99,1.38,
2015-04-02,3032,,8.16,,11.89,1.37,
2015-04-07,3032,,8.10,,11.99,1.38,
2015-04-08,3032,,8.03,,12.09,1.39,
2015-04-09,3032,,8.10,,11.99,1.38,
2015-04-10,3032,,8.26,,11.75,1.35,
