date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2017-09-01,00707R,0,0,3041000,3041000,0,3041000
2017-09-04,00707R,0,0,0,0,0,0
2017-09-05,00707R,0,0,15000,15000,0,15000
2017-09-06,00707R,0,0,8000,8000,0,8000
2017-09-07,00707R,0,0,-9000,-9000,0,-9000
2017-09-08,00707R,0,0,-3000,-3000,0,-3000
2017-09-11,00707R,0,0,-25000,-25000,0,-25000
2017-09-12,00707R,0,0,33000,33000,0,33000
2017-09-13,00707R,0,0,29000,29000,0,29000
2017-09-14,00707R,0,0,16000,16000,0,16000
2017-09-15,00707R,0,0,4000,4000,0,4000
2017-09-18,00707R,0,0,33000,33000,0,33000
2017-09-19,00707R,0,0,89000,89000,0,89000
2017-09-20,00707R,0,0,7000,7000,0,7000
2017-09-21,00707R,0,0,9000,9000,0,9000
2017-09-22,00707R,0,0,4000,4000,0,4000
2017-09-25,00707R,0,0,-3000,-3000,0,-3000
2017-09-26,00707R,0,0,0,0,0,0
2017-09-27,00707R,0,0,1000,1000,0,1000
2017-09-28,00707R,0,0,-13000,-13000,0,-13000
2017-09-29,00707R,0,0,268000,268000,0,268000
2017-10-02,00707R,0,0,11000,11000,0,11000
2017-10-03,00707R,0,0,-2000,-2000,0,-2000
2017-10-05,00707R,0,0,2000,2000,0,2000
2017-10-06,00707R,0,0,3000,3000,0,3000
2017-10-11,00707R,0,0,2000,2000,0,2000
2017-10-12,00707R,0,0,-10000,-10000,0,-10000
2017-10-13,00707R,0,0,-1000,-1000,0,-1000
2017-10-16,00707R,0,0,0,0,0,0
2017-10-17,00707R,0,0,-2000,-2000,0,-2000
2017-10-18,00707R,0,0,167000,167000,0,167000
2017-10-19,00707R,0,0,12000,12000,0,12000
2017-10-20,00707R,0,0,-1000,-1000,0,-1000
2017-10-23,00707R,0,0,157000,157000,0,157000
2017-10-24,00707R,0,0,-50000,-50000,0,-50000
2017-10-25,00707R,0,0,4000,4000,0,4000
2017-10-26,00707R,0,0,-2000,-2000,0,-2000
2017-10-27,00707R,0,0,1000,1000,0,1000
2017-10-30,00707R,0,0,3000,3000,0,3000
2017-10-31,00707R,0,0,-4000,-4000,0,-4000
2017-11-01,00707R,0,0,47000,47000,0,47000
2017-11-02,00707R,0,0,2000,2000,0,2000
2017-11-03,00707R,0,0,1000,1000,0,1000
2017-11-06,00707R,0,0,11000,11000,0,11000
2017-11-07,00707R,0,0,-27000,-27000,0,-27000
2017-11-08,00707R,0,0,-9000,-9000,0,-9000
2017-11-09,00707R,0,0,-1000,-1000,0,-1000
2017-11-10,00707R,0,0,-3000,-3000,0,-3000
2017-11-13,00707R,0,0,0,0,0,0
2017-11-14,00707R,0,0,0,0,0,0
2017-11-15,00707R,0,0,-3000,-3000,0,-3000
2017-11-16,00707R,0,0,0,0,0,0
2017-11-17,00707R,0,0,-23000,-23000,0,-23000
2017-11-20,00707R,0,0,-9000,-9000,0,-9000
2017-11-21,00707R,0,0,-5000,-5000,0,-5000
2017-11-22,00707R,0,0,2000,2000,0,2000
2017-11-23,00707R,0,0,159000,159000,0,159000
2017-11-24,00707R,0,0,1000,1000,0,1000
