date,stock_id,foreign,trust,dealer,total
2019-04-03,00793B,0,0,92000,92000
2019-04-08,00793B,0,0,5000,5000
2019-04-09,00793B,0,0,2000,2000
2019-04-10,00793B,0,0,93000,93000
2019-04-11,00793B,0,0,18000,18000
2019-04-12,00793B,0,0,8000,8000
2019-04-15,00793B,0,0,-4000,-4000
2019-04-16,00793B,0,0,1000,1000
2019-04-17,00793B,0,0,-4000,-4000
2019-04-18,00793B,0,0,-1000,-1000
2019-04-19,00793B,0,0,0,0
2019-04-22,00793B,0,0,0,0
2019-04-23,00793B,0,0,-9000,-9000
2019-04-24,00793B,0,0,2000,2000
2019-04-25,00793B,0,0,8000,8000
2019-04-26,00793B,0,0,1000,1000
2019-04-29,00793B,0,0,3000,3000
2019-04-30,00793B,0,0,-1000,-1000
2019-05-02,00793B,0,0,10000,10000
2019-05-03,00793B,0,0,0,0
2019-05-06,00793B,0,0,6000,6000
2019-05-07,00793B,0,0,3000,3000
2019-05-08,00793B,0,0,1000,1000
2019-05-09,00793B,0,0,1000,1000
2019-05-10,00793B,0,0,0,0
2019-05-13,00793B,0,0,3000,3000
2019-05-14,00793B,0,0,7000,7000
2019-05-15,00793B,0,0,3000,3000
2019-05-16,00793B,0,0,3000,3000
2019-05-17,00793B,0,0,1000,1000
2019-05-20,00793B,0,0,13000,13000
2019-05-21,00793B,0,0,2000,2000
2019-05-22,00793B,0,0,0,0
2019-05-23,00793B,0,0,1000,1000
2019-05-24,00793B,0,0,1000,1000
2019-05-27,00793B,0,0,-11000,-11000
2019-05-28,00793B,0,0,1000,1000
2019-05-29,00793B,0,0,3000,3000
2019-05-30,00793B,0,0,1000,1000
2019-05-31,00793B,0,0,-2000,-2000
2019-06-03,00793B,0,0,-1000,-1000
2019-06-04,00793B,0,0,1000,1000
2019-06-05,00793B,0,0,0,0
2019-06-06,00793B,0,0,-1000,-1000
2019-06-10,00793B,0,0,-5000,-5000
2019-06-11,00793B,0,0,-1000,-1000
2019-06-12,00793B,0,0,-1000,-1000
2019-06-13,00793B,0,0,2000,2000
2019-06-14,00793B,0,0,1000,1000
2019-06-17,00793B,0,0,-7000,-7000
2019-06-18,00793B,0,0,-9000,-9000
2019-06-19,00793B,0,0,-5000,-5000
2019-06-20,00793B,30000,0,-31000,-1000
2019-06-21,00793B,0,0,0,0
2019-06-24,00793B,23000,0,-22000,1000
2019-06-25,00793B,1000,0,10000,11000
2019-06-26,00793B,0,0,-1000,-1000
2019-06-27,00793B,0,0,-1000,-1000
2019-06-28,00793B,0,0,2000,2000
2019-07-01,00793B,0,0,-8000,-8000
2019-07-02,00793B,0,0,-1000,-1000
2019-07-03,00793B,0,0,2000,2000
2019-07-04,00793B,0,0,-12000,-12000
2019-07-05,00793B,0,0,0,0
2019-07-08,00793B,0,0,-20000,-20000
2019-07-09,00793B,0,0,0,0
2019-07-10,00793B,0,0,-1000,-1000
2019-07-11,00793B,0,0,-1000,-1000
2019-07-12,00793B,1000,0,-2000,-1000
2019-07-15,00793B,0,0,0,0
2019-07-16,00793B,0,0,32000,32000
2019-07-17,00793B,0,0,0,0
2019-07-18,00793B,0,0,0,0
2019-07-19,00793B,0,0,1000,1000
2019-07-22,00793B,0,0,0,0
2019-07-23,00793B,0,0,-1000,-1000
2019-07-24,00793B,64000,0,-67000,-3000
2019-07-25,00793B,0,0,0,0
2019-07-26,00793B,135000,0,-139000,-4000
2019-07-29,00793B,4000,0,-2000,2000
2019-07-30,00793B,0,0,-1000,-1000
2019-07-31,00793B,0,0,-1000,-1000
2019-08-01,00793B,0,0,2000,2000
2019-08-02,00793B,0,0,1000,1000
2019-08-05,00793B,0,0,-4000,-4000
2019-08-06,00793B,-80000,0,83000,3000
2019-08-07,00793B,0,0,3000,3000
2019-08-08,00793B,0,0,-1000,-1000
2019-08-12,00793B,0,0,4000,4000
2019-08-13,00793B,0,0,2000,2000
2019-08-14,00793B,0,0,-3000,-3000
2019-08-15,00793B,-82000,0,82000,0
2019-08-16,00793B,0,0,0,0
2019-08-19,00793B,0,0,-3000,-3000
2019-08-20,00793B,0,0,1000,1000
2019-08-21,00793B,0,0,0,0
2019-08-22,00793B,0,0,0,0
2019-08-23,00793B,105000,0,-106000,-1000
2019-08-26,00793B,0,0,3000,3000
2019-08-27,00793B,0,0,-1000,-1000
2019-08-28,00793B,0,0,-1000,-1000
2019-08-29,00793B,0,0,-2000,-2000
2019-08-30,00793B,0,0,-1000,-1000
2019-09-02,00793B,0,0,-1000,-1000
2019-09-03,00793B,0,0,-2000,-2000
2019-09-04,00793B,0,0,-5000,-5000
2019-09-05,00793B,0,0,0,0
2019-09-06,00793B,0,0,-2000,-2000
2019-09-09,00793B,0,0,0,0
2019-09-10,00793B,0,0,-1000,-1000
2019-09-11,00793B,0,0,10000,10000
2019-09-12,00793B,0,0,-4000,-4000
2019-09-16,00793B,0,0,-1000,-1000
2019-09-17,00793B,0,0,-5000,-5000
2019-09-18,00793B,0,0,1000,1000
2019-09-19,00793B,0,0,1000,1000
2019-09-20,00793B,0,0,1000,1000
2019-09-23,00793B,0,0,-3000,-3000
2019-09-24,00793B,0,0,-5000,-5000
2019-09-25,00793B,-2500000,0,2506000,6000
2019-09-26,00793B,0,0,-1000,-1000
2019-09-27,00793B,0,0,0,0
2019-10-01,00793B,0,0,1000,1000
2019-10-02,00793B,0,0,4000,4000
2019-10-03,00793B,0,0,-5000,-5000
2019-10-04,00793B,0,0,1000,1000
2019-10-07,00793B,0,0,-19000,-19000
2019-10-08,00793B,0,0,10000,10000
2019-10-09,00793B,0,0,10000,10000
2019-10-14,00793B,0,0,2000,2000
2019-10-15,00793B,0,0,2000,2000
2019-10-16,00793B,0,0,1000,1000
2019-10-17,00793B,0,0,0,0
2019-10-18,00793B,0,0,-1000,-1000
2019-10-21,00793B,0,0,-1000,-1000
2019-10-22,00793B,0,0,1000,1000
2019-10-23,00793B,0,0,-2000,-2000
2019-10-24,00793B,0,0,0,0
2019-10-25,00793B,0,0,0,0
2019-10-28,00793B,0,0,-1000,-1000
2019-10-29,00793B,0,0,0,0
2019-10-30,00793B,0,0,0,0
2019-10-31,00793B,0,0,3000,3000
2019-11-01,00793B,0,0,3000,3000
2019-11-04,00793B,0,0,0,0
2019-11-05,00793B,0,0,-1000,-1000
2019-11-06,00793B,0,0,-3000,-3000
2019-11-07,00793B,0,0,1000,1000
2019-11-08,00793B,0,0,-1000,-1000
2019-11-11,00793B,0,0,5000,5000
2019-11-12,00793B,0,0,1000,1000
2019-11-13,00793B,0,0,0,0
2019-11-14,00793B,0,0,0,0
2019-11-15,00793B,0,0,3000,3000
2019-11-18,00793B,0,0,0,0
2019-11-19,00793B,0,0,0,0
2019-11-20,00793B,0,0,0,0
2019-11-21,00793B,0,0,1000,1000
2019-11-22,00793B,0,0,-1000,-1000
2019-11-25,00793B,0,0,0,0
2019-11-26,00793B,0,0,0,0
2019-11-27,00793B,0,0,-1000,-1000
2019-11-28,00793B,0,0,0,0
2019-11-29,00793B,0,0,0,0
2019-12-02,00793B,0,0,0,0
2019-12-03,00793B,0,0,-2000,-2000
2019-12-04,00793B,0,0,2000,2000
2019-12-05,00793B,0,0,1000,1000
2019-12-06,00793B,0,0,0,0
2019-12-09,00793B,0,0,0,0
2019-12-10,00793B,0,0,-9000,-9000
2019-12-11,00793B,0,0,-7000,-7000
2019-12-12,00793B,0,0,0,0
2019-12-13,00793B,0,0,-10000,-10000
2019-12-16,00793B,0,0,4000,4000
2019-12-17,00793B,0,0,0,0
2019-12-18,00793B,0,0,0,0
2019-12-19,00793B,0,0,0,0
2019-12-20,00793B,0,0,0,0
2019-12-23,00793B,0,0,0,0
2019-12-24,00793B,0,0,-1000,-1000
2019-12-25,00793B,0,0,0,0
2019-12-26,00793B,0,0,-1000,-1000
2019-12-27,00793B,0,0,3000,3000
2019-12-30,00793B,0,0,0,0
2019-12-31,00793B,0,0,-1000,-1000
2020-01-02,00793B,0,0,1000,1000
2020-01-03,00793B,0,0,1000,1000
2020-01-06,00793B,0,0,1000,1000
2020-01-07,00793B,0,0,0,0
2020-01-08,00793B,0,0,1000,1000
2020-01-09,00793B,0,0,-2000,-2000
2020-01-10,00793B,6000,0,0,6000
2020-01-13,00793B,248000,0,-245000,3000
2020-01-14,00793B,0,0,-1000,-1000
2020-01-15,00793B,41000,0,-41000,0
2020-01-16,00793B,46000,0,-47000,-1000
2020-01-17,00793B,104000,0,-104000,0
2020-01-20,00793B,3000,0,-1000,2000
2020-01-30,00793B,0,0,0,0
2020-01-31,00793B,0,0,3000,3000
2020-02-03,00793B,0,0,-1000,-1000
2020-02-04,00793B,0,0,-6000,-6000
2020-02-05,00793B,120000,0,-121000,-1000
2020-02-06,00793B,0,0,3000,3000
2020-02-07,00793B,834000,0,-840000,-6000
2020-02-10,00793B,0,0,11000,11000
2020-02-11,00793B,0,0,0,0
2020-02-12,00793B,0,0,-4000,-4000
2020-02-13,00793B,0,0,0,0
2020-02-14,00793B,0,0,0,0
2020-02-17,00793B,0,0,0,0
2020-02-18,00793B,0,0,0,0
2020-02-19,00793B,0,0,1000,1000
2020-02-20,00793B,0,0,1000,1000
2020-02-21,00793B,0,0,4000,4000
2020-02-24,00793B,0,0,2000,2000
2020-02-25,00793B,-222000,0,222000,0
2020-02-26,00793B,-32000,0,30000,-2000
2020-02-27,00793B,-101000,0,103000,2000
