date,stock_id,foreign,trust,dealer,total
2015-01-05,1613,-33000,0,-1000,-34000
2015-01-06,1613,13000,0,0,13000
2015-01-07,1613,35000,0,0,35000
2015-01-08,1613,36000,0,0,36000
2015-01-09,1613,28000,0,7000,35000
2015-01-12,1613,15000,0,0,15000
2015-01-13,1613,7000,0,0,7000
2015-01-14,1613,5000,0,0,5000
2015-01-15,1613,-29000,0,0,-29000
2015-01-16,1613,-12000,0,-7000,-19000
2015-01-20,1613,12000,0,0,12000
2015-01-21,1613,115000,0,0,115000
2015-01-22,1613,112000,0,0,112000
2015-01-23,1613,-31000,0,0,-31000
2015-01-26,1613,-10000,0,0,-10000
2015-01-27,1613,-39000,0,0,-39000
2015-01-28,1613,4000,0,0,4000
2015-01-29,1613,-16000,0,3000,-13000
2015-02-02,1613,4000,0,0,4000
2015-02-03,1613,-60000,0,0,-60000
2015-02-04,1613,-10000,0,0,-10000
2015-02-05,1613,141000,0,0,141000
2015-02-06,1613,7000,0,0,7000
2015-02-09,1613,-13000,0,0,-13000
2015-02-10,1613,-140000,0,3000,-137000
2015-02-11,1613,-56615,0,3000,-53615
2015-02-12,1613,9000,0,0,9000
2015-02-13,1613,-3000,0,-4000,-7000
2015-02-24,1613,-1000,0,0,-1000
2015-02-25,1613,1000,0,0,1000
2015-02-26,1613,-13000,0,0,-13000
2015-03-02,1613,11000,0,0,11000
2015-03-03,1613,20000,0,0,20000
2015-03-04,1613,18000,0,0,18000
2015-03-05,1613,11000,0,-1000,10000
2015-03-06,1613,21000,0,-1000,20000
2015-03-09,1613,17000,0,0,17000
2015-03-10,1613,25000,0,-1000,24000
2015-03-11,1613,5000,0,0,5000
2015-03-12,1613,21000,0,0,21000
2015-03-13,1613,20000,0,0,20000
2015-03-16,1613,0,0,4000,4000
2015-03-17,1613,25000,0,0,25000
2015-03-18,1613,-9000,0,0,-9000
2015-03-19,1613,-49000,0,2000,-47000
2015-03-20,1613,20000,0,0,20000
2015-03-23,1613,42000,0,0,42000
2015-03-24,1613,27000,0,0,27000
2015-03-25,1613,11000,0,8000,19000
2015-03-26,1613,34000,0,0,34000
2015-03-27,1613,39000,0,1000,40000
