date,stock_id,foreign,trust,dealer,total
2025-09-16,00981D,0,0,8591266,8591266
2025-09-17,00981D,0,0,-2361621,-2361621
2025-09-18,00981D,0,0,-397000,-397000
2025-09-19,00981D,519000,0,1599646,2118646
2025-09-22,00981D,58000,0,-1689326,-1631326
2025-09-23,00981D,0,0,-10077245,-10077245
2025-09-24,00981D,0,0,-4086174,-4086174
2025-09-25,00981D,-217000,0,-5818298,-6035298
2025-09-26,00981D,0,0,-2725974,-2725974
2025-09-30,00981D,362000,0,611671,973671
2025-10-01,00981D,-15000,0,131291,116291
2025-10-02,00981D,0,0,-541465,-541465
2025-10-03,00981D,43000,0,-264365,-221365
2025-10-07,00981D,-8000,0,1058204,1050204
2025-10-08,00981D,-79000,0,1116293,1037293
2025-10-09,00981D,2000,0,-408040,-406040
2025-10-13,00981D,28000,0,2020291,2048291
2025-10-14,00981D,983000,0,-198585,784415
2025-10-15,00981D,208000,0,-512841,-304841
2025-10-16,00981D,569000,0,1578487,2147487
2025-10-17,00981D,0,0,-29607,-29607
2025-10-20,00981D,2378000,0,-1625901,752099
2025-10-21,00981D,1425000,0,-40873,1384127
2025-10-22,00981D,2938000,0,-1310848,1627152
2025-10-23,00981D,1236000,0,-1315431,-79431
2025-10-27,00981D,3175000,0,-3216069,-41069
2025-10-28,00981D,0,0,-312776,-312776
2025-10-29,00981D,0,0,139470,139470
2025-10-30,00981D,0,0,435823,435823
2025-10-31,00981D,0,0,299911,299911
2025-11-03,00981D,7000,0,1110933,1117933
2025-11-04,00981D,-279000,0,1074502,795502
2025-11-05,00981D,251000,0,727373,978373
2025-11-06,00981D,899000,0,-605142,293858
2025-11-07,00981D,650000,0,-231714,418286
2025-11-10,00981D,1071000,0,-1561475,-490475
2025-11-11,00981D,1448000,0,-1121002,326998
2025-11-12,00981D,1671000,0,-1250785,420215
2025-11-13,00981D,0,0,-319454,-319454
2025-11-14,00981D,0,0,9712,9712
2025-11-17,00981D,394000,0,848315,1242315
2025-11-18,00981D,30000,0,813365,843365
2025-11-19,00981D,-37000,0,526595,489595
2025-11-20,00981D,516000,0,-165998,350002
2025-11-21,00981D,342000,0,309046,651046
2025-11-24,00981D,77000,0,-266985,-189985
2025-11-25,00981D,526000,0,-1215626,-689626
2025-11-26,00981D,2277000,0,-1418738,858262
2025-11-27,00981D,12000,0,-938193,-926193
2025-11-28,00981D,-11000,0,-687281,-698281
2025-12-01,00981D,0,0,-2117917,-2117917
2025-12-02,00981D,-5557000,0,-12560658,-18117658
2025-12-03,00981D,0,0,-12106803,-12106803
2025-12-04,00981D,-299000,0,-12891487,-13190487
2025-12-05,00981D,-172000,0,-5757318,-5929318
2025-12-08,00981D,-123000,0,-6623676,-6746676
2025-12-09,00981D,-636000,0,-3721189,-4357189
2025-12-10,00981D,-530000,0,-5823096,-6353096
2025-12-11,00981D,-1423000,0,-6685998,-8108998
2025-12-12,00981D,-302000,0,-7104113,-7406113
2025-12-15,00981D,0,0,-10530730,-10530730
2025-12-16,00981D,55000,0,-4091507,-4036507
2025-12-17,00981D,1831000,0,-4337352,-2506352
2025-12-18,00981D,513000,0,-3359599,-2846599
2025-12-19,00981D,0,0,-2769210,-2769210
2025-12-22,00981D,776000,0,-3526085,-2750085
2025-12-23,00981D,-3506000,0,-4913928,-8419928
2025-12-24,00981D,-398000,0,-7381113,-7779113
2025-12-26,00981D,-25000,0,-4868314,-4893314
2025-12-29,00981D,-934000,0,-8005347,-8939347
2025-12-30,00981D,-608000,0,-5775675,-6383675
2025-12-31,00981D,115000,0,-1532818,-1417818
2026-01-02,00981D,11000,0,-2229810,-2218810
2026-01-05,00981D,-1017000,0,-16621304,-17638304
2026-01-06,00981D,0,0,-17079334,-17079334
2026-01-07,00981D,0,0,-7781352,-7781352
2026-01-08,00981D,238000,0,-6797759,-6559759
2026-01-09,00981D,1623000,0,-14314369,-12691369
2026-01-12,00981D,-2147000,0,-17055193,-19202193
2026-01-13,00981D,-1479000,0,-18033937,-19512937
2026-01-14,00981D,3000,0,-13698716,-13695716
2026-01-15,00981D,-810000,0,-12716404,-13526404
2026-01-16,00981D,-2838000,0,-17260460,-20098460
2026-01-19,00981D,-2449000,0,-4642605,-7091605
2026-01-20,00981D,83000,0,-5850201,-5767201
2026-01-21,00981D,-1267000,0,-2599133,-3866133
2026-01-22,00981D,96000,0,-6954456,-6858456
