date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2018-02-07,00726B,0,0,1696000,1696000,0,1696000
2018-02-08,00726B,0,0,1025000,1025000,0,1025000
2018-02-09,00726B,0,0,99000,99000,0,99000
2018-02-12,00726B,0,0,36000,36000,0,36000
2018-02-21,00726B,30000,0,-20000,10000,0,-20000
2018-02-22,00726B,-13000,0,38000,25000,0,38000
2018-02-23,00726B,4000,0,16000,20000,0,16000
2018-02-26,00726B,3000,0,8000,11000,0,8000
2018-02-27,00726B,0,0,31000,31000,0,31000
2018-03-01,00726B,0,0,34000,34000,0,34000
2018-03-02,00726B,0,0,24000,24000,0,24000
2018-03-05,00726B,0,0,74000,74000,0,74000
2018-03-06,00726B,0,0,33000,33000,0,33000
2018-03-07,00726B,0,0,27000,27000,0,27000
2018-03-08,00726B,0,0,46000,46000,0,46000
2018-03-09,00726B,0,0,7000,7000,0,7000
2018-03-12,00726B,15000,0,21000,36000,0,21000
2018-03-13,00726B,0,0,21000,21000,0,21000
2018-03-14,00726B,0,0,36000,36000,0,36000
2018-03-15,00726B,26000,0,7000,33000,0,7000
2018-03-16,00726B,-10000,0,15000,5000,0,15000
2018-03-19,00726B,0,0,32000,32000,0,32000
2018-03-20,00726B,-14000,0,27000,13000,0,27000
2018-03-21,00726B,25000,0,15000,40000,0,15000
2018-03-22,00726B,7000,0,31000,38000,0,31000
2018-03-23,00726B,-12000,0,82000,70000,0,82000
2018-03-26,00726B,0,0,-2000,-2000,0,-2000
2018-03-27,00726B,0,0,0,0,0,0
2018-03-28,00726B,10000,0,3000,13000,0,3000
2018-03-29,00726B,0,0,5000,5000,0,5000
2018-03-30,00726B,0,0,19000,19000,0,19000
2018-03-31,00726B,0,0,2000,2000,0,2000
2018-04-02,00726B,0,0,5000,5000,0,5000
2018-04-03,00726B,0,0,3000,3000,0,3000
2018-04-09,00726B,0,0,9000,9000,0,9000
2018-04-10,00726B,-11000,0,10000,-1000,0,10000
2018-04-11,00726B,0,0,2000,2000,0,2000
2018-04-12,00726B,0,0,18000,18000,0,18000
2018-04-13,00726B,38000,0,13000,51000,0,13000
2018-04-16,00726B,28000,0,55000,83000,0,55000
2018-04-17,00726B,80000,0,-67000,13000,0,-67000
2018-04-18,00726B,1000,0,0,1000,0,0
2018-04-19,00726B,0,0,22000,22000,0,22000
2018-04-20,00726B,0,0,1000,1000,0,1000
2018-04-23,00726B,-2000,0,3000,1000,0,3000
2018-04-24,00726B,0,0,13000,13000,0,13000
2018-04-25,00726B,17000,0,-7000,10000,0,-7000
2018-04-26,00726B,0,0,-3000,-3000,0,-3000
