date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2025-02-11,009801,4000,0,-767440,-763440,0,-767440
2025-02-12,009801,9000,0,-5315821,-5306821,0,-5315821
2025-02-13,009801,0,0,-3418194,-3418194,0,-3418194
2025-02-14,009801,7199,0,1030646,1037845,0,1030646
2025-02-17,009801,4238000,0,-4828187,-590187,0,-4828187
2025-02-18,009801,2000,0,-3428043,-3426043,0,-3428043
2025-02-19,009801,-993505,0,-2793265,-3786770,0,-2793265
2025-02-20,009801,-57000,0,-6102558,-6159558,0,-6102558
2025-02-21,009801,-3135500,0,-4983492,-8118992,0,-4983492
2025-02-24,009801,10505,0,-11417125,-11406620,0,-11417125
2025-02-25,009801,2000,0,-9395215,-9393215,0,-9395215
2025-02-26,009801,3632350,0,-15271291,-11638941,0,-15271291
2025-02-27,009801,1000,0,-3058845,-3057845,0,-3058845
2025-03-03,009801,-4713000,0,-3649008,-8362008,0,-3649008
2025-03-04,009801,-1671700,0,-11845884,-13517584,0,-11845884
2025-03-05,009801,480500,0,-8685740,-8205240,0,-8685740
2025-03-06,009801,6000,0,-2667805,-2661805,0,-2667805
2025-03-07,009801,21000,0,-9715079,-9694079,0,-9715079
2025-03-10,009801,-343000,0,-5082841,-5425841,0,-5082841
2025-03-11,009801,2000,0,-8165516,-8163516,0,-8165516
2025-03-12,009801,247000,0,-3473994,-3226994,0,-3473994
2025-03-13,009801,1000,0,155741,156741,0,155741
2025-03-14,009801,3132000,0,-4185431,-1053431,0,-4185431
2025-03-17,009801,-164000,0,-3113748,-3277748,0,-3113748
2025-03-18,009801,-533000,0,4585,-528415,0,4585
2025-03-19,009801,127000,0,-2382661,-2255661,0,-2382661
2025-03-20,009801,1118000,0,-1247056,-129056,0,-1247056
2025-03-21,009801,0,0,-3757097,-3757097,0,-3757097
2025-03-24,009801,963000,0,-1210168,-247168,0,-1210168
2025-03-25,009801,-675000,0,-3890613,-4565613,0,-3890613
2025-03-26,009801,1182000,0,-1390622,-208622,0,-1390622
2025-03-27,009801,-2836930,0,-1437242,-4274172,0,-1437242
2025-03-28,009801,-10000,0,-916477,-926477,0,-916477
2025-03-31,009801,-3094000,0,-4126649,-7220649,0,-4126649
2025-04-01,009801,-14000,0,-1164229,-1178229,0,-1164229
2025-04-02,009801,389000,0,43617,432617,0,43617
2025-04-07,009801,5345700,0,605189,5950889,0,605189
2025-04-08,009801,1564800,0,-2790556,-1225756,0,-2790556
2025-04-09,009801,-1563999,0,8710,-1555289,0,8710
2025-04-10,009801,-3846000,0,-2264443,-6110443,0,-2264443
2025-04-11,009801,-464000,0,-5788631,-6252631,0,-5788631
2025-04-14,009801,338000,0,4295653,4633653,0,4295653
2025-04-15,009801,-1009000,0,-2712637,-3721637,0,-2712637
2025-04-16,009801,-476470,0,-917939,-1394409,0,-917939
2025-04-17,009801,2187000,0,-3155842,-968842,0,-3155842
2025-04-18,009801,-516000,0,-443605,-959605,0,-443605
2025-04-21,009801,-1687500,0,-396581,-2084081,0,-396581
2025-04-22,009801,2117000,0,-3588417,-1471417,0,-3588417
2025-04-23,009801,117000,0,-446090,-329090,0,-446090
2025-04-24,009801,198000,0,1318989,1516989,0,1318989
2025-04-25,009801,4611000,0,-2290012,2320988,0,-2290012
2025-04-28,009801,118000,0,922869,1040869,0,922869
2025-04-29,009801,-387000,0,139800,-247200,0,139800
2025-04-30,009801,-1263000,0,159282,-1103718,0,159282
2025-05-02,009801,3503000,0,-2807627,695373,0,-2807627
2025-05-05,009801,-712000,0,552252,-159748,0,552252
2025-05-06,009801,-3957000,0,3174270,-782730,0,3174270
2025-05-07,009801,2128000,0,-1462016,665984,0,-1462016
2025-05-08,009801,-388000,0,1293950,905950,0,1293950
2025-05-09,009801,-2330000,0,1691030,-638970,0,1691030
2025-05-12,009801,343000,0,323753,666753,0,323753
2025-05-13,009801,390000,0,415386,805386,0,415386
2025-05-14,009801,857000,0,2209623,3066623,0,2209623
2025-05-15,009801,1428000,0,4185403,5613403,0,4185403
2025-05-16,009801,-41000,0,851565,810565,0,851565
2025-05-19,009801,-455850,0,1988822,1532972,0,1988822
2025-05-20,009801,-24000,0,1149526,1125526,0,1149526
2025-05-21,009801,169000,0,-1288539,-1119539,0,-1288539
2025-05-22,009801,34150,0,2044848,2078998,0,2044848
2025-05-23,009801,-28000,0,178711,150711,0,178711
2025-05-26,009801,-1304000,0,1226763,-77237,0,1226763
2025-05-27,009801,1134000,0,-304828,829172,0,-304828
2025-05-28,009801,-24850,0,1079020,1054170,0,1079020
2025-05-29,009801,977000,0,1080418,2057418,0,1080418
2025-06-02,009801,-415000,0,1442533,1027533,0,1442533
2025-06-03,009801,164000,0,796086,960086,0,796086
2025-06-04,009801,-25650,0,1057756,1032106,0,1057756
2025-06-05,009801,675700,0,1755994,2431694,0,1755994
2025-06-06,009801,314000,0,1544362,1858362,0,1544362
2025-06-09,009801,355500,0,1363187,1718687,0,1363187
2025-06-10,009801,0,0,778097,778097,0,778097
2025-06-11,009801,-16000,0,792523,776523,0,792523
2025-06-12,009801,386700,0,-82118,304582,0,-82118
2025-06-13,009801,307000,0,-1782573,-1475573,0,-1782573
2025-06-16,009801,121000,0,560163,681163,0,560163
2025-06-17,009801,1289000,0,111375,1400375,0,111375
2025-06-18,009801,-250000,0,1567926,1317926,0,1567926
2025-06-19,009801,457000,0,775800,1232800,0,775800
2025-06-20,009801,-128000,0,1043570,915570,0,1043570
2025-06-23,009801,1173000,0,-66152,1106848,0,-66152
2025-06-24,009801,511500,0,-278803,232697,0,-278803
2025-06-25,009801,1471000,0,181825,1652825,0,181825
2025-06-26,009801,1045000,0,-1169279,-124279,0,-1169279
2025-06-27,009801,3004000,0,-1576565,1427435,0,-1576565
2025-06-30,009801,1886000,0,1479810,3365810,0,1479810
2025-07-01,009801,105000,0,420601,525601,0,420601
2025-07-02,009801,160000,0,124215,284215,0,124215
2025-07-03,009801,-140121,0,-317032,-457153,0,-317032
2025-07-04,009801,-85000,0,997865,912865,0,997865
2025-07-07,009801,2158000,0,-1330273,827727,0,-1330273
2025-07-08,009801,22800,0,839000,861800,0,839000
2025-07-09,009801,-38000,0,338990,300990,0,338990
2025-07-10,009801,-274000,0,1003606,729606,0,1003606
2025-07-11,009801,-9000,0,-204622,-213622,0,-204622
2025-07-14,009801,-12000,0,158369,146369,0,158369
2025-07-15,009801,1206000,0,71710,1277710,0,71710
2025-07-16,009801,161000,0,-135605,25395,0,-135605
2025-07-17,009801,537000,0,973182,1510182,0,973182
2025-07-18,009801,603000,0,1004000,1607000,0,1004000
2025-07-21,009801,-21000,0,10720,-10280,0,10720
2025-07-22,009801,54000,0,840643,894643,0,840643
2025-07-23,009801,-4000,0,-100793,-104793,2000,-102793
2025-07-24,009801,-10000,0,95932,85932,0,95932
2025-07-25,009801,-18879,0,349825,330946,0,349825
2025-07-28,009801,-18000,0,-212381,-230381,-1000,-211381
2025-07-29,009801,390000,0,1046632,1436632,0,1046632
2025-07-30,009801,-16000,0,-252379,-268379,2000,-254379
2025-07-31,009801,7693000,0,3892327,11585327,0,3892327
2025-08-01,009801,608850,0,-4346326,-3737476,18000,-4364326
2025-08-04,009801,-74100,0,-712700,-786800,10000,-722700
2025-08-05,009801,-721000,0,-288747,-1009747,0,-288747
2025-08-06,009801,-20000,0,-193331,-213331,6000,-199331
2025-08-07,009801,-54000,0,1815783,1761783,0,1815783
2025-08-08,009801,335000,0,1000111,1335111,0,1000111
2025-08-11,009801,375000,0,322788,697788,0,322788
2025-08-12,009801,882000,0,484226,1366226,0,484226
2025-08-13,009801,28000,0,1721605,1749605,0,1721605
2025-08-14,009801,33050,0,736396,769446,15000,721396
2025-08-15,009801,848000,0,1043000,1891000,0,1043000
2025-08-18,009801,13000,0,109311,122311,5000,104311
2025-08-19,009801,-72,0,684950,684878,3000,681950
2025-08-20,009801,-38000,0,628375,590375,4000,624375
2025-08-21,009801,-18000,0,519322,501322,0,519322
2025-08-22,009801,-16928,0,-36266,-53194,0,-36266
2025-08-25,009801,93000,0,726661,819661,0,726661
2025-08-26,009801,272000,0,569372,841372,0,569372
2025-08-27,009801,-24000,0,-1083649,-1107649,0,-1083649
2025-08-28,009801,-35000,0,2087545,2052545,0,2087545
2025-08-29,009801,690300,0,1446498,2136798,0,1446498
2025-09-01,009801,-78000,0,855699,777699,0,855699
2025-09-02,009801,-13000,0,1119256,1106256,-46000,1165256
2025-09-03,009801,-23000,0,256270,233270,-2000,258270
2025-09-04,009801,-26000,0,1593360,1567360,0,1593360
2025-09-05,009801,24500,0,333135,357635,0,333135
2025-09-08,009801,456222,0,-277210,179012,0,-277210
2025-09-09,009801,682000,0,452916,1134916,-8000,460916
2025-09-10,009801,4419000,0,-2634339,1784661,-5000,-2629339
2025-09-11,009801,427000,0,783296,1210296,-3000,786296
2025-09-12,009801,-172000,0,163717,-8283,0,163717
2025-09-15,009801,-11000,0,209284,198284,0,209284
2025-09-16,009801,-41900,0,73871,31971,0,73871
2025-09-17,009801,-149100,0,320940,171840,0,320940
2025-09-18,009801,-99000,0,-241841,-340841,0,-241841
2025-09-19,009801,-32000,0,2246332,2214332,0,2246332
2025-09-22,009801,-404000,0,398553,-5447,0,398553
2025-09-23,009801,-12000,0,-765009,-777009,0,-765009
2025-09-24,009801,-18000,0,771392,753392,0,771392
2025-09-25,009801,-10000,0,-21636,-31636,0,-21636
2025-09-26,009801,194000,0,1168061,1362061,0,1168061
2025-09-30,009801,-75000,0,-1241633,-1316633,0,-1241633
2025-10-01,009801,-11452,0,-619375,-630827,0,-619375
2025-10-02,009801,-12000,0,654721,642721,0,654721
2025-10-03,009801,-2000,0,-41793,-43793,0,-41793
2025-10-07,009801,-843000,0,569886,-273114,450000,119886
2025-10-08,009801,173,0,924266,924439,262000,662266
2025-10-09,009801,371000,0,11247,382247,36000,-24753
2025-10-13,009801,1324000,0,-469342,854658,-748000,278658
2025-10-14,009801,256000,0,1256074,1512074,0,1256074
2025-10-15,009801,-24000,0,427838,403838,60000,367838
2025-10-16,009801,3130,0,1532766,1535896,342000,1190766
2025-10-17,009801,28230,0,392365,420595,-181000,573365
2025-10-20,009801,10000,0,1168254,1178254,-221000,1389254
2025-10-21,009801,29000,0,1269926,1298926,0,1269926
2025-10-22,009801,166000,0,1818622,1984622,971000,847622
2025-10-23,009801,32000,0,412099,444099,161000,251099
2025-10-27,009801,104430,0,983039,1087469,-150000,1133039
2025-10-28,009801,-31000,0,137695,106695,-982000,1119695
2025-10-29,009801,39000,0,-1035162,-996162,0,-1035162
2025-10-30,009801,-1896000,0,1302528,-593472,0,1302528
2025-10-31,009801,-15000,0,304308,289308,0,304308
2025-11-03,009801,-55000,0,4034,-50966,0,4034
2025-11-04,009801,153000,0,1318,154318,0,1318
2025-11-05,009801,459149,0,84107,543256,0,84107
2025-11-06,009801,-33000,0,-587910,-620910,0,-587910
2025-11-07,009801,39000,0,-143230,-104230,0,-143230
2025-11-10,009801,1463170,0,1789824,3252994,0,1789824
2025-11-11,009801,-6000,0,78349,72349,0,78349
2025-11-12,009801,45000,0,407000,452000,0,407000
2025-11-13,009801,112000,0,-140502,-28502,0,-140502
2025-11-14,009801,404000,0,-459195,-55195,0,-459195
2025-11-17,009801,1783000,0,-863022,919978,0,-863022
2025-11-18,009801,-28000,0,415990,387990,0,415990
2025-11-19,009801,0,0,163833,163833,0,163833
2025-11-20,009801,35000,0,195,35195,0,195
