date,stock_id,foreign,trust,dealer,total,dealer_self,dealer_hedge
2018-10-31,00753L,0,0,558000,558000,-1000000,1558000
2018-11-01,00753L,0,100000,946000,1046000,0,946000
2018-11-02,00753L,0,0,-427000,-427000,0,-427000
2018-11-05,00753L,0,0,-413000,-413000,0,-413000
2018-11-06,00753L,0,0,-211000,-211000,0,-211000
2018-11-07,00753L,0,200000,-490000,-290000,70000,-560000
2018-11-08,00753L,0,0,-310000,-310000,10000,-320000
2018-11-09,00753L,0,0,-745000,-745000,38000,-783000
2018-11-12,00753L,0,0,-301000,-301000,15000,-316000
2018-11-13,00753L,0,0,-358000,-358000,0,-358000
2018-11-14,00753L,0,0,188000,188000,0,188000
2018-11-15,00753L,0,0,196000,196000,0,196000
2018-11-16,00753L,0,0,190000,190000,0,190000
2018-11-19,00753L,0,0,293000,293000,20000,273000
2018-11-20,00753L,0,0,-289000,-289000,0,-289000
2018-11-21,00753L,0,0,-82000,-82000,0,-82000
2018-11-22,00753L,0,0,87000,87000,0,87000
2018-11-23,00753L,0,0,-78000,-78000,0,-78000
2018-11-26,00753L,0,0,339000,339000,0,339000
2018-11-27,00753L,0,0,220000,220000,0,220000
2018-11-28,00753L,0,0,280000,280000,0,280000
2018-11-29,00753L,0,0,-308000,-308000,0,-308000
2018-11-30,00753L,0,0,-34000,-34000,0,-34000
2018-12-03,00753L,0,0,-418000,-418000,7000,-425000
2018-12-04,00753L,0,0,-18000,-18000,0,-18000
2018-12-05,00753L,0,0,-680000,-680000,0,-680000
2018-12-06,00753L,0,0,-342000,-342000,-84000,-258000
2018-12-07,00753L,0,0,86000,86000,0,86000
2018-12-10,00753L,0,0,-257000,-257000,0,-257000
2018-12-11,00753L,0,0,96000,96000,0,96000
2018-12-12,00753L,0,0,-322000,-322000,0,-322000
2018-12-13,00753L,0,0,-3000,-3000,0,-3000
2018-12-14,00753L,0,0,-177000,-177000,0,-177000
2018-12-17,00753L,0,0,-78000,-78000,0,-78000
2018-12-18,00753L,0,0,-381000,-381000,0,-381000
2018-12-19,00753L,0,0,-104000,-104000,0,-104000
2018-12-20,00753L,0,0,-38000,-38000,0,-38000
2018-12-21,00753L,0,0,132000,132000,-12000,144000
2018-12-22,00753L,0,0,-9000,-9000,0,-9000
2018-12-24,00753L,0,0,-159000,-159000,0,-159000
2018-12-25,00753L,0,0,27000,27000,0,27000
2018-12-26,00753L,0,0,-91000,-91000,0,-91000
2018-12-27,00753L,0,0,52000,52000,0,52000
2018-12-28,00753L,0,0,22000,22000,0,22000
2019-01-02,00753L,0,0,-157000,-157000,0,-157000
2019-01-03,00753L,0,-100000,-81000,-181000,0,-81000
2019-01-04,00753L,0,-90000,63000,-27000,-40000,103000
2019-01-07,00753L,0,0,260000,260000,0,260000
2019-01-08,00753L,2000,-50000,383000,335000,0,383000
2019-01-09,00753L,0,-60000,561000,501000,0,561000
2019-01-10,00753L,0,0,102000,102000,0,102000
2019-01-11,00753L,0,0,128000,128000,-24000,152000
2019-01-14,00753L,0,0,44000,44000,0,44000
2019-01-15,00753L,0,0,37000,37000,0,37000
2019-01-16,00753L,0,0,166000,166000,0,166000
2019-01-17,00753L,0,0,105000,105000,0,105000
2019-01-18,00753L,0,0,144000,144000,0,144000
2019-01-21,00753L,0,0,60000,60000,0,60000
2019-01-22,00753L,0,0,105000,105000,0,105000
2019-01-23,00753L,0,0,63000,63000,0,63000
2019-01-24,00753L,0,0,0,0,0,0
2019-01-25,00753L,0,0,633000,633000,0,633000
2019-01-28,00753L,0,0,241000,241000,0,241000
2019-01-29,00753L,0,0,60000,60000,0,60000
2019-01-30,00753L,0,0,44000,44000,0,44000
2019-02-11,00753L,0,0,212000,212000,0,212000
2019-02-12,00753L,0,0,149000,149000,0,149000
2019-02-13,00753L,0,0,115000,115000,0,115000
2019-02-14,00753L,0,0,112000,112000,0,112000
2019-02-15,00753L,0,0,-61000,-61000,0,-61000
2019-02-18,00753L,0,0,-22000,-22000,0,-22000
2019-02-19,00753L,0,0,117000,117000,0,117000
2019-02-20,00753L,0,0,51000,51000,0,51000
2019-02-21,00753L,0,0,154000,154000,0,154000
2019-02-22,00753L,0,0,128000,128000,0,128000
2019-02-25,00753L,0,0,-60000,-60000,0,-60000
2019-02-26,00753L,0,0,-140000,-140000,0,-140000
2019-02-27,00753L,0,0,63000,63000,0,63000
2019-03-04,00753L,0,0,-141000,-141000,0,-141000
2019-03-05,00753L,0,0,105000,105000,0,105000
2019-03-06,00753L,0,0,158000,158000,0,158000
2019-03-07,00753L,0,0,46000,46000,0,46000
2019-03-08,00753L,0,0,0,0,0,0
2019-03-11,00753L,0,0,483000,483000,0,483000
2019-03-12,00753L,0,0,20000,20000,0,20000
2019-03-13,00753L,0,0,-34000,-34000,0,-34000
2019-03-14,00753L,0,0,-30000,-30000,0,-30000
2019-03-15,00753L,0,0,-22000,-22000,0,-22000
2019-03-18,00753L,0,0,39000,39000,0,39000
2019-03-19,00753L,0,0,55000,55000,0,55000
2019-03-20,00753L,0,0,152000,152000,0,152000
2019-03-21,00753L,0,0,88000,88000,0,88000
2019-03-22,00753L,0,0,-117000,-117000,0,-117000
2019-03-25,00753L,0,0,-122000,-122000,0,-122000
2019-03-26,00753L,0,0,3000,3000,0,3000
2019-03-27,00753L,0,0,2000,2000,0,2000
2019-03-28,00753L,0,0,-8000,-8000,0,-8000
2019-03-29,00753L,0,0,-39000,-39000,0,-39000
2019-04-01,00753L,0,0,270000,270000,0,270000
2019-04-02,00753L,0,0,8000,8000,0,8000
2019-04-03,00753L,0,0,125000,125000,0,125000
2019-04-08,00753L,0,0,37000,37000,0,37000
2019-04-09,00753L,0,0,33000,33000,0,33000
2019-04-10,00753L,0,0,31000,31000,0,31000
2019-04-11,00753L,0,0,19000,19000,0,19000
2019-04-12,00753L,0,0,-2000,-2000,0,-2000
2019-04-15,00753L,0,0,9000,9000,0,9000
2019-04-16,00753L,0,0,-100000,-100000,0,-100000
2019-04-17,00753L,0,0,47000,47000,0,47000
2019-04-18,00753L,0,0,-3100,-3100,0,-3100
2019-04-19,00753L,0,0,10000,10000,0,10000
2019-04-22,00753L,0,0,21000,21000,0,21000
2019-04-23,00753L,0,0,-62203,-62203,0,-62203
2019-04-24,00753L,0,0,45000,45000,0,45000
2019-04-25,00753L,0,0,-108000,-108000,0,-108000
2019-04-26,00753L,0,0,2000,2000,0,2000
2019-04-29,00753L,0,0,4000,4000,0,4000
2019-04-30,00753L,0,0,-15000,-15000,0,-15000
2019-05-02,00753L,0,0,-18000,-18000,0,-18000
2019-05-03,00753L,0,0,21000,21000,0,21000
2019-05-06,00753L,0,0,-126000,-126000,0,-126000
2019-05-07,00753L,0,0,112000,112000,0,112000
2019-05-08,00753L,0,0,-29000,-29000,0,-29000
2019-05-09,00753L,0,0,-37000,-37000,0,-37000
2019-05-10,00753L,0,0,25000,25000,0,25000
2019-05-13,00753L,0,0,-135000,-135000,0,-135000
2019-05-14,00753L,0,0,-28000,-28000,0,-28000
2019-05-15,00753L,0,0,-11000,-11000,0,-11000
2019-05-16,00753L,0,0,4000,4000,0,4000
2019-05-17,00753L,0,0,-80000,-80000,0,-80000
2019-05-20,00753L,0,0,-123000,-123000,0,-123000
2019-05-21,00753L,0,0,-127000,-127000,0,-127000
2019-05-22,00753L,0,0,-8000,-8000,0,-8000
2019-05-23,00753L,0,0,-70000,-70000,0,-70000
2019-05-24,00753L,0,0,47000,47000,0,47000
2019-05-27,00753L,0,0,-70000,-70000,0,-70000
2019-05-28,00753L,0,0,-1000,-1000,0,-1000
2019-05-29,00753L,0,0,-52000,-52000,0,-52000
2019-05-30,00753L,0,0,-70000,-70000,0,-70000
2019-05-31,00753L,0,0,1000,1000,0,1000
2019-06-03,00753L,0,0,11950,11950,0,11950
2019-06-04,00753L,0,0,-14050,-14050,0,-14050
2019-06-05,00753L,0,0,46000,46000,0,46000
2019-06-06,00753L,0,0,-30000,-30000,0,-30000
2019-06-10,00753L,0,0,35000,35000,0,35000
2019-06-11,00753L,0,0,98000,98000,0,98000
2019-06-12,00753L,0,0,-7000,-7000,0,-7000
2019-06-13,00753L,0,0,-71000,-71000,0,-71000
2019-06-14,00753L,0,0,-15000,-15000,0,-15000
2019-06-17,00753L,0,0,-4000,-4000,0,-4000
2019-06-18,00753L,0,0,6000,6000,0,6000
2019-06-19,00753L,0,0,74000,74000,0,74000
2019-06-20,00753L,0,0,114000,114000,0,114000
2019-06-21,00753L,0,0,-10000,-10000,0,-10000
2019-06-24,00753L,0,0,-71000,-71000,0,-71000
2019-06-25,00753L,0,0,-5000,-5000,0,-5000
2019-06-26,00753L,0,0,-15000,-15000,0,-15000
2019-06-27,00753L,0,0,25900,25900,0,25900
2019-06-28,00753L,0,0,-59000,-59000,0,-59000
2019-07-01,00753L,0,0,-40000,-40000,0,-40000
2019-07-02,00753L,0,0,62000,62000,0,62000
